Time_s,Left_Speed_m_s,Right_Speed_m_s,Left_Dist_m,Right_Dist_m
0.8349,0.4891,0.5585,0.2785,0.3233
0.8453,0.4838,0.5501,0.2836,0.3291
0.8558,0.4934,0.5597,0.2887,0.3349
0.8663,0.4961,0.5483,0.2940,0.3407
0.8768,0.4905,0.5564,0.2991,0.3465
0.8872,0.4905,0.5668,0.3042,0.3524
0.8977,0.6388,0.7080,0.3109,0.3598
0.9121,0.3874,0.4424,0.3165,0.3662
0.9231,0.4865,0.5618,0.3218,0.3724
0.9347,0.4907,0.5680,0.3275,0.3790
0.9472,0.4854,0.5548,0.3336,0.3859
0.9579,0.4859,0.5696,0.3388,0.3920
0.9693,0.4861,0.5555,0.3444,0.3984
0.9804,0.4862,0.5641,0.3497,0.4046
0.9916,0.4829,0.5691,0.3552,0.4110
1.0032,0.4855,0.5570,0.3608,0.4175
1.0139,0.4873,0.5847,0.3660,0.4237
1.0245,0.4918,0.5895,0.3712,0.4299
1.0355,0.4704,0.5608,0.3764,0.4361
1.0464,0.4877,0.5769,0.3817,0.4424
1.0571,0.4889,0.5886,0.3869,0.4487
1.0680,0.4786,0.5705,0.3921,0.4549
1.0787,0.4856,0.5885,0.3973,0.4612
1.0894,0.4831,0.5829,0.4025,0.4675
1.1002,0.5590,0.6971,0.4085,0.4750
1.1132,0.3989,0.4940,0.4137,0.4814
1.1238,0.4774,0.5820,0.4188,0.4876
1.1344,0.4766,0.6007,0.4238,0.4939
1.1450,0.4715,0.5756,0.4288,0.5000
1.1558,0.4762,0.5817,0.4340,0.5063
1.1666,0.4749,0.5897,0.4391,0.5127
1.1777,0.4755,0.5811,0.4444,0.5191
1.1885,0.4759,0.5845,0.4495,0.5254
1.1994,0.4765,0.5877,0.4547,0.5318
1.2108,0.4708,0.5862,0.4600,0.5385
1.2213,0.4726,0.5867,0.4650,0.5447
1.2319,0.4820,0.5863,0.4702,0.5509
1.2425,0.4789,0.5864,0.4752,0.5571
1.2532,0.4740,0.5909,0.4803,0.5634
1.2637,0.4806,0.5917,0.4853,0.5697
1.2743,0.4762,0.5839,0.4904,0.5758
1.2849,0.4771,0.6012,0.4954,0.5822
1.2955,0.4744,0.5913,0.5005,0.5885
1.3061,0.4794,0.5871,0.5055,0.5947
1.3166,0.4790,0.6004,0.5106,0.6010
1.3272,0.4793,0.5934,0.5156,0.6073
1.3377,0.4832,0.5975,0.5208,0.6136
1.3483,0.4801,0.6009,0.5258,0.6200
1.3589,0.4712,0.5890,0.5308,0.6262
1.3694,0.4797,0.5939,0.5359,0.6324
1.3800,0.4822,0.5963,0.5410,0.6388
1.3906,0.4876,0.5956,0.5461,0.6450
1.4011,0.4810,0.5988,0.5512,0.6514
1.4117,0.4825,0.5999,0.5563,0.6577
1.4223,0.4828,0.5904,0.5614,0.6640
1.4328,0.4789,0.5970,0.5665,0.6702
1.4436,0.4783,0.5932,0.5716,0.6767
1.4542,0.4792,0.5868,0.5767,0.6829
1.4648,0.4764,0.5938,0.5817,0.6892
1.4754,0.4791,0.5899,0.5868,0.6954
1.4861,0.4804,0.5933,0.5920,0.7018
1.4967,0.4834,0.5977,0.5971,0.7081
1.5072,0.4714,0.5925,0.6020,0.7143
1.5178,0.4787,0.5959,0.6071,0.7206
1.5284,0.4874,0.5954,0.6123,0.7269
1.5389,0.4801,0.5976,0.6173,0.7332
1.5495,0.4782,0.5929,0.6224,0.7395
1.5601,0.4858,0.5999,0.6275,0.7458
1.5706,0.4826,0.5967,0.6326,0.7521
1.5812,0.4814,0.5993,0.6377,0.7585
1.5919,0.4873,0.5809,0.6429,0.7647
1.6028,0.5698,0.6863,0.6491,0.7722
1.6154,0.4101,0.5037,0.6543,0.7785
1.6260,0.4824,0.5867,0.6594,0.7847
1.6366,0.4880,0.5889,0.6646,0.7910
1.6472,0.4853,0.5895,0.6697,0.7972
1.6580,0.4846,0.5930,0.6750,0.8036
1.6686,0.4864,0.5901,0.6801,0.8099
1.6792,0.4859,0.5968,0.6853,0.8162
1.6898,0.4846,0.5886,0.6904,0.8225
1.7004,0.4949,0.5926,0.6957,0.8288
1.7111,0.4967,0.5876,0.7010,0.8350
1.7216,0.4898,0.5878,0.7061,0.8412
1.7325,0.4884,0.5962,0.7114,0.8477
1.7433,0.4941,0.5929,0.7168,0.8541
1.7540,0.4892,0.5864,0.7220,0.8604
1.7646,0.4879,0.6017,0.7272,0.8668
1.7752,0.5005,0.6013,0.7325,0.8731
1.7864,0.4837,0.5860,0.7379,0.8797
1.7970,0.4843,0.6013,0.7430,0.8861
1.8077,0.5713,0.7101,0.7491,0.8937
1.8202,0.4167,0.5051,0.7544,0.9000
1.8308,0.4933,0.5972,0.7596,0.9063
1.8418,0.4773,0.5934,0.7648,0.9128
1.8524,0.4894,0.6036,0.7700,0.9192
1.8630,0.4824,0.5899,0.7751,0.9255
1.8735,0.4867,0.6043,0.7803,0.9319
1.8841,0.4838,0.6081,0.7854,0.9383
1.8947,0.4859,0.5968,0.7905,0.9446
1.9053,0.4819,0.6056,0.7956,0.9510
1.9158,0.4736,0.6075,0.8006,0.9574
1.9267,0.4818,0.5998,0.8058,0.9639
1.9373,0.4779,0.6015,0.8109,0.9703
1.9479,0.4739,0.6038,0.8160,0.9767
1.9585,0.4830,0.6005,0.8211,0.9831
1.9691,0.4837,0.6136,0.8262,0.9896
1.9797,0.4745,0.6044,0.8312,0.9960
1.9903,0.4773,0.6048,0.8363,1.0024
2.0009,0.4836,0.6111,0.8414,1.0089
2.0115,0.5629,0.7085,0.8474,1.0164
2.0238,0.4098,0.5193,0.8524,1.0228
2.0344,0.4829,0.6069,0.8575,1.0292
2.0450,0.5623,0.7020,0.8635,1.0367
2.0574,0.4091,0.5233,0.8686,1.0432
2.0680,0.4843,0.5980,0.8737,1.0495
2.0787,0.4838,0.6039,0.8789,1.0559
2.0893,0.4746,0.6014,0.8839,1.0623
2.1002,0.4758,0.5995,0.8891,1.0688
2.1110,0.4736,0.6071,0.8942,1.0754
2.1221,0.4738,0.6078,0.8995,1.0822
2.1329,0.4638,0.6046,0.9045,1.0887
2.1437,0.4899,0.6298,0.9098,1.0955
2.1549,0.4477,0.5836,0.9148,1.1021
2.1657,0.4716,0.6096,0.9199,1.1086
2.1766,0.4716,0.6140,0.9250,1.1153
2.1875,0.4691,0.6053,0.9301,1.1219
2.1983,0.4734,0.6173,0.9352,1.1286
2.2092,0.4703,0.6123,0.9404,1.1353
2.2201,0.4668,0.6129,0.9455,1.1419
2.2309,0.4752,0.6283,0.9506,1.1487
2.2419,0.4551,0.6120,0.9556,1.1554
2.2527,0.4695,0.6165,0.9607,1.1621
2.2633,0.4724,0.6157,0.9657,1.1686
2.2739,0.4695,0.6130,0.9707,1.1751
2.2844,0.4672,0.6142,0.9756,1.1816
2.2953,0.4712,0.6113,0.9807,1.1882
2.3061,0.4732,0.6034,0.9858,1.1948
2.3170,0.4671,0.6133,0.9909,1.2015
2.3279,0.4711,0.6176,0.9960,1.2081
2.3387,0.4799,0.6070,1.0012,1.2147
2.3495,0.4698,0.6073,1.0063,1.2213
2.3604,0.4838,0.6143,1.0116,1.2280
2.3716,0.4685,0.5887,1.0168,1.2346
2.3821,0.4750,0.6061,1.0218,1.2409
2.3929,0.4728,0.5974,1.0269,1.2474
2.4038,0.4813,0.6079,1.0322,1.2540
2.4147,0.4830,0.5974,1.0374,1.2605
2.4255,0.4717,0.6056,1.0425,1.2671
2.4363,0.4780,0.6150,1.0477,1.2737
2.4472,0.4771,0.6043,1.0529,1.2803
2.4577,0.4778,0.6055,1.0579,1.2867
2.4685,0.4815,0.6090,1.0631,1.2933
2.4794,0.4757,0.5993,1.0683,1.2998
2.4903,0.4806,0.6143,1.0735,1.3064
2.5011,0.4755,0.6096,1.0786,1.3130
2.5121,0.4750,0.6072,1.0839,1.3197
2.5229,0.4802,0.6042,1.0891,1.3263
2.5337,0.4783,0.5995,1.0942,1.3327
2.5443,0.4747,0.6123,1.0993,1.3392
2.5551,0.4790,0.6099,1.1044,1.3458
2.5659,0.4803,0.5980,1.1096,1.3523
2.5768,0.4713,0.6114,1.1148,1.3589
2.5877,0.4776,0.6041,1.1200,1.3655
2.5985,0.4819,0.6000,1.1252,1.3720
2.6093,0.4743,0.6143,1.1303,1.3786
2.6203,0.5591,0.7139,1.1364,1.3865
2.6331,0.4041,0.5118,1.1416,1.3930
2.6440,0.4719,0.6113,1.1467,1.3997
2.6550,0.4703,0.5988,1.1519,1.4063
2.6658,0.4736,0.6166,1.1571,1.4130
2.6767,0.4717,0.6078,1.1622,1.4196
2.6874,0.4633,0.6059,1.1671,1.4260
2.6983,0.4699,0.6159,1.1723,1.4327
2.7088,0.4731,0.6069,1.1773,1.4392
2.7195,0.4645,0.6096,1.1822,1.4457
2.7301,0.4722,0.6122,1.1872,1.4522
2.7407,0.4716,0.6092,1.1922,1.4586
2.7513,0.4728,0.6196,1.1972,1.4651
2.7619,0.4730,0.6068,1.2022,1.4716
2.7724,0.4697,0.6034,1.2072,1.4779
2.7830,0.4758,0.6201,1.2122,1.4845
2.7935,0.4767,0.5975,1.2172,1.4908
2.8041,0.4719,0.6053,1.2222,1.4972
2.8147,0.4793,0.6130,1.2273,1.5037
2.8256,0.4748,0.6046,1.2325,1.5103
2.8366,0.4663,0.6049,1.2376,1.5169
2.8475,0.4701,0.6121,1.2427,1.5236
2.8584,0.4749,0.5984,1.2479,1.5301
2.8693,0.4766,0.6155,1.2531,1.5369
2.8802,0.4719,0.6081,1.2583,1.5435
2.8912,0.4714,0.6074,1.2634,1.5501
2.9020,0.4697,0.6188,1.2685,1.5568
2.9129,0.4649,0.6104,1.2736,1.5635
2.9239,0.4737,0.6189,1.2788,1.5703
2.9347,0.4768,0.6167,1.2839,1.5770
2.9456,0.4734,0.6132,1.2891,1.5836
2.9565,0.4697,0.6156,1.2942,1.5903
2.9674,0.4740,0.6099,1.2994,1.5970
2.9782,0.4613,0.6204,1.3044,1.6037
2.9891,0.4617,0.6145,1.3094,1.6104
2.9999,0.4622,0.6120,1.3144,1.6170
3.0107,0.4719,0.6250,1.3195,1.6238
3.0215,0.4605,0.6108,1.3245,1.6304
3.0324,0.4650,0.6019,1.3295,1.6369
3.0429,0.4631,0.6197,1.3344,1.6434
3.0538,0.4671,0.6101,1.3395,1.6501
3.0647,0.4628,0.6086,1.3445,1.6567
3.0757,0.4692,0.6172,1.3497,1.6635
3.0867,0.4636,0.6078,1.3548,1.6702
3.0976,0.4615,0.6164,1.3598,1.6769
3.1085,0.4645,0.6130,1.3649,1.6836
3.1202,0.4648,0.6060,1.3703,1.6907
3.1312,0.4650,0.6105,1.3754,1.6974
3.1420,0.4582,0.6109,1.3804,1.7040
3.1531,0.4654,0.6205,1.3856,1.7109
3.1640,0.4737,0.6232,1.3907,1.7177
3.1745,0.4614,0.6152,1.3956,1.7241
3.1857,0.4631,0.6206,1.4007,1.7311
3.1965,0.4689,0.6157,1.4058,1.7377
3.2074,0.4665,0.6220,1.4109,1.7445
3.2179,0.4687,0.6195,1.4158,1.7510
3.2285,0.4665,0.6101,1.4208,1.7575
3.2391,0.4702,0.6106,1.4257,1.7639
3.2497,0.4672,0.6175,1.4307,1.7705
3.2602,0.4679,0.6151,1.4356,1.7769
3.2708,0.4733,0.6202,1.4406,1.7835
3.2813,0.4695,0.6139,1.4455,1.7900
3.2918,0.4656,0.6099,1.4504,1.7964
3.3023,0.4925,0.6500,1.4556,1.8032
3.3134,0.4472,0.5838,1.4606,1.8097
3.3240,0.4668,0.6170,1.4655,1.8162
3.3345,0.4604,0.6149,1.4704,1.8227
3.3451,0.4603,0.6039,1.4752,1.8291
3.3557,0.4545,0.6136,1.4801,1.8356
3.3663,0.4556,0.6182,1.4849,1.8421
3.3770,0.4643,0.6072,1.4898,1.8486
3.3881,0.4611,0.6127,1.4950,1.8554
3.3990,0.4598,0.6119,1.5000,1.8621
3.4099,0.4614,0.6100,1.5050,1.8688
3.4210,0.4622,0.6205,1.5102,1.8757
3.4320,0.4610,0.6093,1.5152,1.8823
3.4429,0.4559,0.6205,1.5202,1.8891
3.4538,0.4557,0.6107,1.5251,1.8957
3.4643,0.4674,0.6178,1.5301,1.9023
3.4750,0.4673,0.6263,1.5350,1.9089
3.4856,0.4549,0.6076,1.5399,1.9154
3.4969,0.4653,0.6183,1.5451,1.9224
3.5078,0.4668,0.6277,1.5502,1.9292
3.5184,0.4613,0.6075,1.5551,1.9357
3.5290,0.4756,0.6320,1.5602,1.9424
3.5398,0.4545,0.6049,1.5651,1.9489
3.5504,0.4671,0.6042,1.5700,1.9553
3.5609,0.4685,0.6126,1.5749,1.9617
3.5715,0.4750,0.6084,1.5800,1.9682
3.5821,0.4733,0.6103,1.5850,1.9746
3.5926,0.4632,0.6143,1.5898,1.9811
3.6031,0.4686,0.6063,1.5948,1.9875
3.6137,0.4770,0.6110,1.5998,1.9939
3.6242,0.4780,0.6122,1.6049,2.0004
3.6348,0.4722,0.6033,1.6098,2.0067
3.6453,0.4748,0.6091,1.6148,2.0132
3.6559,0.4750,0.6084,1.6199,2.0196
3.6665,0.4696,0.6098,1.6248,2.0261
3.6770,0.4722,0.6033,1.6298,2.0324
3.6876,0.4742,0.5985,1.6348,2.0387
3.6981,0.4717,0.6060,1.6398,2.0451
3.7087,0.4660,0.6127,1.6447,2.0516
3.7192,0.4720,0.6064,1.6497,2.0580
3.7298,0.4751,0.6127,1.6547,2.0645
3.7403,0.4716,0.6190,1.6597,2.0710
3.7509,0.4666,0.6134,1.6646,2.0775
3.7614,0.4686,0.6063,1.6695,2.0839
3.7720,0.4704,0.6142,1.6745,2.0903
3.7826,0.4667,0.6005,1.6794,2.0967
3.7931,0.4649,0.6122,1.6843,2.1031
3.8036,0.4719,0.6063,1.6893,2.1095
3.8142,0.4714,0.6121,1.6943,2.1160
3.8248,0.4650,0.6113,1.6992,2.1225
3.8354,0.4698,0.6167,1.7042,2.1290
3.8459,0.4738,0.6110,1.7092,2.1355
3.8565,0.4685,0.6192,1.7141,2.1420
3.8671,0.4748,0.6048,1.7192,2.1484
3.8779,0.4774,0.6143,1.7243,2.1551
3.8885,0.4749,0.6124,1.7294,2.1615
3.8991,0.4695,0.6162,1.7343,2.1680
3.9099,0.4756,0.6033,1.7395,2.1746
3.9204,0.4824,0.6038,1.7445,2.1809
3.9310,0.5608,0.7228,1.7505,2.1886
3.9437,0.4076,0.5034,1.7557,2.1950
3.9545,0.4785,0.5926,1.7609,2.2014
3.9651,0.4810,0.5955,1.7659,2.2077
3.9757,0.4820,0.5992,1.7710,2.2140
3.9864,0.4825,0.5887,1.7762,2.2204
3.9971,0.4800,0.5968,1.7813,2.2267
4.0077,0.4805,0.5877,1.7864,2.2330
4.0183,0.4799,0.5974,1.7915,2.2393
4.0290,0.4843,0.6005,1.7967,2.2457
4.0396,0.4807,0.5944,1.8018,2.2520
4.0501,0.4794,0.5910,1.8068,2.2582
4.0606,0.4850,0.6096,1.8119,2.2646
4.0712,0.4865,0.5910,1.8171,2.2709
4.0826,0.4819,0.6001,1.8226,2.2777
4.0931,0.4840,0.5984,1.8277,2.2840
4.1037,0.4935,0.5818,1.8329,2.2902
4.1143,0.4858,0.5999,1.8380,2.2965
4.1248,0.4896,0.5882,1.8432,2.3027
4.1355,0.5752,0.6980,1.8493,2.3102
4.1480,0.4129,0.5038,1.8545,2.3165
4.1586,0.4899,0.5911,1.8597,2.3227
4.1691,0.4933,0.5880,1.8649,2.3289
4.1797,0.4917,0.5894,1.8701,2.3352
4.1903,0.4840,0.5821,1.8752,2.3413
4.2009,0.4936,0.5852,1.8804,2.3475
