Time_s,Left_Speed_m_s,Right_Speed_m_s,Left_Dist_m,Right_Dist_m
0.6455,0.5113,0.5797,0.2106,0.2243
0.6559,0.5183,0.5847,0.2160,0.2304
0.6665,0.5205,0.5791,0.2215,0.2365
0.6771,0.5183,0.5933,0.2270,0.2428
0.6876,0.5267,0.5856,0.2326,0.2490
0.6983,0.5261,0.5911,0.2382,0.2553
0.7088,0.5222,0.5908,0.2437,0.2615
0.7194,0.5343,0.5864,0.2494,0.2677
0.7301,0.5325,0.6072,0.2550,0.2742
0.7405,0.5229,0.5825,0.2605,0.2803
0.7511,0.5341,0.5927,0.2661,0.2865
0.7615,0.5414,0.6045,0.2718,0.2928
0.7722,0.5260,0.5998,0.2774,0.2993
0.7828,0.5417,0.6004,0.2832,0.3056
0.7932,0.5402,0.6098,0.2888,0.3120
0.8037,0.5325,0.5986,0.2943,0.3182
0.8143,0.5458,0.6042,0.3001,0.3246
0.8247,0.5443,0.6007,0.3058,0.3309
0.8353,0.5405,0.6023,0.3115,0.3373
0.8459,0.5401,0.6117,0.3173,0.3438
0.8565,0.5461,0.6082,0.3230,0.3502
0.8671,0.5405,0.6089,0.3288,0.3566
0.8781,0.5374,0.6186,0.3347,0.3635
0.8886,0.5412,0.6039,0.3403,0.3698
0.8990,0.5457,0.6151,0.3460,0.3762
0.9095,0.5367,0.6223,0.3517,0.3827
0.9202,0.5389,0.6195,0.3574,0.3894
0.9306,0.5407,0.6199,0.3631,0.3958
0.9411,0.5400,0.6223,0.3688,0.4024
0.9516,0.5345,0.6203,0.3743,0.4089
0.9620,0.5383,0.6275,0.3800,0.4154
0.9725,0.5362,0.6222,0.3856,0.4219
0.9829,0.5502,0.6199,0.3913,0.4284
0.9933,0.5460,0.6288,0.3970,0.4349
1.0039,0.5327,0.6172,0.4026,0.4415
1.0143,0.5510,0.6174,0.4084,0.4479
1.0249,0.5458,0.6243,0.4141,0.4545
1.0353,0.5446,0.6176,0.4198,0.4609
1.0459,0.5458,0.6172,0.4256,0.4675
1.0565,0.5466,0.6214,0.4314,0.4741
1.0671,0.5415,0.6198,0.4371,0.4806
1.0777,0.5475,0.6322,0.4429,0.4873
1.0883,0.5453,0.6204,0.4487,0.4939
1.0989,0.5399,0.6277,0.4544,0.5005
1.1095,0.5460,0.6272,0.4602,0.5072
1.1201,0.5517,0.6236,0.4661,0.5138
1.1307,0.5376,0.6321,0.4717,0.5205
1.1412,0.5490,0.6307,0.4775,0.5271
1.1518,0.5508,0.6290,0.4834,0.5338
1.1622,0.5378,0.6307,0.4890,0.5404
1.1728,0.5405,0.6219,0.4947,0.5470
1.1834,0.5466,0.6312,0.5005,0.5536
1.1940,0.5386,0.6360,0.5062,0.5604
1.2046,0.5439,0.6253,0.5120,0.5670
1.2152,0.5378,0.6291,0.5177,0.5737
1.2258,0.5367,0.6349,0.5233,0.5804
1.2364,0.5408,0.6222,0.5291,0.5870
1.2470,0.5451,0.6392,0.5349,0.5938
1.2576,0.5351,0.6265,0.5405,0.6004
1.2682,0.5369,0.6280,0.5462,0.6071
1.2788,0.5399,0.6310,0.5520,0.6138
1.2894,0.5386,0.6202,0.5577,0.6203
1.3000,0.5374,0.6286,0.5633,0.6270
1.3106,0.5374,0.6319,0.5690,0.6337
1.3212,0.5410,0.6225,0.5748,0.6403
1.3318,0.5403,0.6347,0.5805,0.6470
1.3422,0.5293,0.6285,0.5860,0.6536
1.3528,0.5278,0.6321,0.5916,0.6603
1.3634,0.5346,0.6357,0.5973,0.6670
1.3740,0.5321,0.6366,0.6029,0.6737
1.3846,0.5293,0.6300,0.6085,0.6804
1.3952,0.5183,0.6324,0.6140,0.6871
1.4057,0.5255,0.6364,0.6196,0.6938
1.4163,0.5312,0.6388,0.6252,0.7006
1.4269,0.5226,0.6272,0.6307,0.7072
1.4375,0.5315,0.6359,0.6363,0.7140
1.4481,0.5337,0.6378,0.6420,0.7207
1.4587,0.5300,0.6276,0.6476,0.7274
1.4693,0.5290,0.6335,0.6532,0.7341
1.4799,0.5314,0.6357,0.6588,0.7408
1.4906,0.5255,0.6255,0.6645,0.7475
1.5012,0.5271,0.6345,0.6701,0.7542
1.5118,0.5348,0.6294,0.6757,0.7609
1.5224,0.5264,0.6336,0.6813,0.7676
1.5329,0.5260,0.6370,0.6869,0.7744
1.5435,0.5282,0.6260,0.6925,0.7810
1.5542,0.5295,0.6367,0.6981,0.7878
1.5647,0.5261,0.6274,0.7036,0.7944
1.5753,0.5282,0.6325,0.7092,0.8011
1.5858,0.5268,0.6222,0.7148,0.8076
1.5963,0.5296,0.6277,0.7204,0.8142
1.6069,0.5316,0.6295,0.7260,0.8209
1.6175,0.5292,0.6272,0.7316,0.8275
1.6281,0.5345,0.6291,0.7372,0.8342
1.6385,0.5391,0.6417,0.7429,0.8409
1.6491,0.5454,0.6434,0.7486,0.8477
1.6597,0.5249,0.6293,0.7542,0.8543
1.6703,0.5271,0.6410,0.7598,0.8611
1.6808,0.5357,0.6272,0.7654,0.8678
1.6914,0.5244,0.6384,0.7710,0.8745
1.7020,0.5248,0.6422,0.7765,0.8813
1.7126,0.5319,0.6298,0.7822,0.8880
1.7232,0.5307,0.6382,0.7878,0.8948
1.7338,0.5277,0.6287,0.7934,0.9014
1.7444,0.5327,0.6438,0.7990,0.9082
1.7550,0.5306,0.6413,0.8046,0.9150
1.7655,0.5295,0.6374,0.8102,0.9217
1.7761,0.5338,0.6477,0.8159,0.9286
1.7867,0.5268,0.6341,0.8215,0.9353
1.7973,0.5228,0.6405,0.8270,0.9421
1.8077,0.5367,0.6394,0.8326,0.9488
1.8183,0.5308,0.6545,0.8382,0.9557
1.8289,0.5453,0.6367,0.8440,0.9624
1.8395,0.5412,0.6422,0.8497,0.9692
1.8501,0.5316,0.6294,0.8553,0.9759
1.8607,0.5247,0.6323,0.8609,0.9826
1.8713,0.5309,0.6286,0.8665,0.9893
1.8818,0.5326,0.6274,0.8721,0.9959
1.8924,0.5372,0.6251,0.8778,1.0025
1.9028,0.5336,0.6231,0.8834,1.0090
1.9134,0.5420,0.6334,0.8891,1.0157
1.9240,0.5262,0.6307,0.8947,1.0224
1.9345,0.5264,0.6245,0.9002,1.0289
1.9451,0.5464,0.6342,0.9060,1.0357
1.9557,0.5628,0.6636,0.9120,1.0427
1.9670,0.5050,0.5998,0.9177,1.0495
1.9776,0.5370,0.6346,0.9234,1.0562
1.9882,0.5330,0.6272,0.9291,1.0629
1.9989,0.5271,0.6377,0.9347,1.0696
2.0095,0.5263,0.6302,0.9402,1.0763
2.0201,0.5246,0.6347,0.9458,1.0831
2.0307,0.5218,0.6359,0.9514,1.0898
2.0413,0.5294,0.6405,0.9570,1.0966
2.0519,0.5281,0.6324,0.9625,1.1033
2.0625,0.5172,0.6343,0.9680,1.1100
2.0731,0.5342,0.6254,0.9737,1.1166
2.0837,0.5208,0.6445,0.9792,1.1235
2.0943,0.5211,0.6286,0.9847,1.1301
2.1049,0.5309,0.6319,0.9904,1.1368
2.1155,0.5270,0.6344,0.9960,1.1436
2.1261,0.5311,0.6288,1.0016,1.1502
2.1367,0.5241,0.6251,1.0071,1.1569
2.1473,0.5273,0.6347,1.0127,1.1636
2.1579,0.5288,0.6267,1.0183,1.1702
2.1685,0.5228,0.6332,1.0239,1.1769
2.1791,0.5370,0.6248,1.0296,1.1836
2.1897,0.5277,0.6320,1.0352,1.1903
2.2003,0.5246,0.6354,1.0407,1.1970
2.2109,0.5372,0.6316,1.0464,1.2037
2.2215,0.5320,0.6397,1.0520,1.2105
2.2320,0.5280,0.6323,1.0576,1.2172
2.2427,0.5401,0.6345,1.0634,1.2239
2.2531,0.5333,0.6393,1.0689,1.2305
2.2637,0.5366,0.6407,1.0746,1.2373
2.2743,0.5401,0.6344,1.0803,1.2441
2.2849,0.5294,0.6275,1.0859,1.2507
2.2955,0.5276,0.6318,1.0915,1.2574
2.3060,0.5411,0.6486,1.0973,1.2643
2.3166,0.5342,0.6287,1.1029,1.2709
2.3272,0.5278,0.6321,1.1085,1.2776
2.3378,0.5321,0.6398,1.1141,1.2844
2.3484,0.5389,0.6298,1.1199,1.2911
2.3590,0.5290,0.6400,1.1255,1.2979
2.3696,0.5282,0.6326,1.1310,1.3045
2.3801,0.5334,0.6251,1.1367,1.3111
2.3907,0.5327,0.6340,1.1423,1.3178
2.4013,0.5267,0.6210,1.1479,1.3244
2.4119,0.5358,0.6403,1.1535,1.3312
2.4225,0.5301,0.6309,1.1592,1.3379
2.4331,0.5253,0.6362,1.1647,1.3446
2.4437,0.5371,0.6348,1.1704,1.3513
2.4543,0.5273,0.6347,1.1760,1.3581
2.4649,0.5323,0.6302,1.1816,1.3647
2.4754,0.5344,0.6387,1.1873,1.3715
2.4860,0.5350,0.6329,1.1930,1.3782
2.4966,0.5347,0.6358,1.1986,1.3849
2.5072,0.5392,0.6176,1.2043,1.3915
2.5178,0.5349,0.6262,1.2100,1.3981
2.5282,0.5400,0.6328,1.2156,1.4047
2.5389,0.5447,0.6221,1.2214,1.4113
2.5493,0.5399,0.6095,1.2271,1.4177
2.5599,0.5360,0.6334,1.2328,1.4244
2.5705,0.5404,0.6185,1.2385,1.4310
2.5811,0.5396,0.6247,1.2442,1.4376
2.5917,0.5280,0.6291,1.2498,1.4442
2.6023,0.5394,0.6173,1.2555,1.4508
2.6129,0.5426,0.6243,1.2612,1.4574
2.6234,0.5310,0.6254,1.2669,1.4640
2.6340,0.5349,0.6164,1.2725,1.4705
2.6446,0.5407,0.6384,1.2782,1.4773
2.6552,0.5312,0.6257,1.2839,1.4839
2.6658,0.5298,0.6312,1.2895,1.4906
2.6764,0.5379,0.6324,1.2952,1.4973
2.6870,0.5304,0.6280,1.3008,1.5039
2.6975,0.5317,0.6328,1.3064,1.5106
2.7082,0.5334,0.6310,1.3121,1.5173
2.7187,0.5358,0.6338,1.3177,1.5240
2.7293,0.5273,0.6314,1.3233,1.5307
2.7400,0.5343,0.6249,1.3290,1.5374
2.7506,0.5391,0.6404,1.3347,1.5441
2.7611,0.5378,0.6291,1.3404,1.5508
2.7717,0.5376,0.6223,1.3461,1.5574
2.7823,0.5387,0.6367,1.3518,1.5641
2.7929,0.5346,0.6291,1.3575,1.5708
2.8034,0.5394,0.6343,1.3632,1.5775
2.8141,0.5327,0.6301,1.3688,1.5842
2.8246,0.5328,0.6210,1.3744,1.5907
2.8352,0.5479,0.6294,1.3802,1.5974
2.8458,0.5401,0.6247,1.3860,1.6040
2.8565,0.5320,0.6164,1.3916,1.6106
2.8670,0.5449,0.6330,1.3974,1.6173
2.8777,0.5402,0.6248,1.4031,1.6239
2.8882,0.5326,0.6306,1.4087,1.6306
2.8988,0.5438,0.6285,1.4145,1.6372
2.9094,0.5382,0.6295,1.4202,1.6439
2.9199,0.5300,0.6248,1.4258,1.6505
2.9305,0.5314,0.6357,1.4314,1.6572
2.9411,0.5399,0.6315,1.4371,1.6639
2.9516,0.5333,0.6413,1.4427,1.6706
2.9622,0.5268,0.6276,1.4483,1.6773
2.9728,0.5352,0.6266,1.4540,1.6839
2.9834,0.5298,0.6378,1.4596,1.6907
2.9940,0.5245,0.6287,1.4651,1.6973
3.0046,0.5330,0.6338,1.4708,1.7041
3.0152,0.5301,0.6342,1.4764,1.7108
3.0258,0.5249,0.6227,1.4820,1.7174
3.0364,0.5513,0.6720,1.4878,1.7245
3.0476,0.5038,0.5991,1.4935,1.7312
3.0582,0.5204,0.6343,1.4990,1.7379
3.0691,0.5239,0.6350,1.5047,1.7448
3.0797,0.5176,0.6282,1.5102,1.7515
3.0903,0.5052,0.6290,1.5155,1.7582
3.1009,0.5172,0.6311,1.5210,1.7649
3.1115,0.5186,0.6321,1.5265,1.7716
3.1221,0.5110,0.6379,1.5320,1.7784
3.1327,0.5137,0.6249,1.5374,1.7850
3.1433,0.5252,0.6263,1.5429,1.7916
3.1539,0.5175,0.6412,1.5484,1.7984
3.1645,0.5207,0.6248,1.5539,1.8050
3.1749,0.5215,0.6378,1.5594,1.8116
3.1854,0.5228,0.6274,1.5649,1.8183
3.1960,0.5202,0.6307,1.5704,1.8250
3.2067,0.5207,0.6346,1.5759,1.8317
3.2172,0.5194,0.6240,1.5814,1.8383
3.2278,0.5236,0.6310,1.5870,1.8450
3.2384,0.5206,0.6313,1.5925,1.8517
3.2490,0.5178,0.6253,1.5980,1.8583
3.2594,0.5083,0.6346,1.6033,1.8649
3.2700,0.5127,0.6270,1.6087,1.8715
3.2806,0.5142,0.6249,1.6141,1.8781
3.2910,0.5068,0.6294,1.6194,1.8847
3.3014,0.5075,0.6170,1.6247,1.8911
3.3118,0.5173,0.6234,1.6301,1.8976
3.3223,0.5164,0.6290,1.6355,1.9042
3.3327,0.5170,0.6230,1.6409,1.9107
3.3431,0.5215,0.6312,1.6463,1.9172
3.3535,0.5237,0.6232,1.6517,1.9237
3.3639,0.5124,0.6248,1.6571,1.9302
3.3743,0.5302,0.6230,1.6626,1.9367
3.3848,0.5217,0.6142,1.6681,1.9431
3.3952,0.5136,0.6229,1.6734,1.9496
3.4056,0.5205,0.6166,1.6788,1.9560
3.4160,0.5240,0.6069,1.6843,1.9624
3.4264,0.5195,0.6155,1.6897,1.9688
3.4369,0.5203,0.6164,1.6951,1.9752
3.4473,0.5228,0.5956,1.7006,1.9814
3.4577,0.5302,0.6031,1.7061,1.9877
3.4681,0.5274,0.6003,1.7116,1.9939
3.4785,0.5249,0.5914,1.7170,2.0001
3.4889,0.5325,0.5953,1.7226,2.0063
3.4994,0.5258,0.5952,1.7281,2.0125
