Time_s,Left_Speed_m_s,Right_Speed_m_s,Left_Dist_m,Right_Dist_m
1.2835,0.5446,0.6163,0.5559,0.6226
1.2941,0.5468,0.6282,0.5617,0.6292
1.3048,0.5477,0.6125,0.5675,0.6358
1.3154,0.5447,0.6197,0.5733,0.6423
1.3260,0.5484,0.6230,0.5791,0.6489
1.3367,0.5454,0.6196,0.5849,0.6556
1.3474,0.5344,0.6310,0.5906,0.6623
1.3581,0.5422,0.6234,0.5964,0.6690
1.3687,0.5373,0.6252,0.6021,0.6756
1.3793,0.5395,0.6241,0.6078,0.6822
1.3899,0.5362,0.6142,0.6135,0.6887
1.4004,0.5453,0.6340,0.6193,0.6954
1.4108,0.5463,0.6224,0.6250,0.7019
1.4212,0.5429,0.6091,0.6306,0.7082
1.4317,0.5429,0.6356,0.6363,0.7149
1.4421,0.5478,0.6209,0.6420,0.7213
1.4525,0.5471,0.6200,0.6477,0.7278
1.4629,0.5435,0.6231,0.6533,0.7343
1.4734,0.5367,0.6190,0.6590,0.7408
1.4838,0.5507,0.6170,0.6647,0.7472
1.4942,0.5466,0.6228,0.6704,0.7537
1.5046,0.5298,0.6225,0.6759,0.7601
1.5150,0.5434,0.6263,0.6816,0.7667
1.5254,0.5438,0.6267,0.6872,0.7732
1.5359,0.5365,0.6259,0.6928,0.7797
1.5463,0.5370,0.6298,0.6984,0.7863
1.5567,0.5471,0.6201,0.7041,0.7927
1.5671,0.5413,0.6277,0.7097,0.7993
1.5775,0.5410,0.6273,0.7153,0.8058
1.5879,0.5415,0.6306,0.7210,0.8124
1.5984,0.5390,0.6249,0.7266,0.8189
1.6088,0.5395,0.6223,0.7323,0.8254
1.6192,0.5498,0.6260,0.7380,0.8319
1.6296,0.5409,0.6339,0.7436,0.8385
1.6401,0.5319,0.6310,0.7492,0.8451
1.6505,0.5394,0.6288,0.7548,0.8516
1.6609,0.5290,0.6315,0.7603,0.8582
1.6714,0.5230,0.6190,0.7658,0.8647
1.6818,0.5335,0.6295,0.7713,0.8713
1.6922,0.5286,0.6383,0.7768,0.8779
1.7026,0.5296,0.6223,0.7823,0.8844
1.7130,0.5398,0.6326,0.7880,0.8910
1.7234,0.5308,0.6270,0.7935,0.8975
1.7338,0.5276,0.6304,0.7990,0.9040
1.7443,0.5288,0.6346,0.8045,0.9107
1.7547,0.5352,0.6376,0.8101,0.9173
1.7651,0.5290,0.6348,0.8156,0.9240
1.7756,0.5223,0.6380,0.8211,0.9306
1.7860,0.5318,0.6276,0.8266,0.9372
1.7965,0.5311,0.6499,0.8322,0.9440
1.8069,0.5288,0.6313,0.8377,0.9506
1.8174,0.5319,0.6442,0.8433,0.9573
1.8278,0.5301,0.6262,0.8488,0.9638
1.8382,0.5258,0.6317,0.8543,0.9704
1.8487,0.5277,0.6332,0.8598,0.9770
1.8591,0.5233,0.6392,0.8652,0.9837
1.8696,0.5238,0.6260,0.8707,0.9903
1.8800,0.5425,0.6384,0.8764,0.9969
1.8905,0.5528,0.6488,0.8822,1.0037
1.9012,0.5116,0.6145,0.8876,1.0103
1.9116,0.5329,0.6321,0.8932,1.0169
1.9221,0.5393,0.6287,0.8988,1.0234
1.9325,0.5323,0.6348,0.9044,1.0301
1.9430,0.5329,0.6283,0.9100,1.0366
1.9534,0.5290,0.6315,0.9155,1.0432
1.9638,0.5309,0.6370,0.9210,1.0499
1.9742,0.5245,0.6307,0.9265,1.0564
1.9847,0.5230,0.6355,0.9319,1.0630
1.9951,0.5298,0.6357,0.9375,1.0697
2.0055,0.5300,0.6261,0.9430,1.0762
2.0159,0.5375,0.6370,0.9486,1.0828
2.0263,0.5279,0.6341,0.9541,1.0894
2.0367,0.5236,0.6297,0.9595,1.0960
2.0471,0.5343,0.6472,0.9651,1.1027
2.0575,0.5406,0.6301,0.9707,1.1093
2.0679,0.5215,0.6377,0.9761,1.1159
2.0783,0.5334,0.6427,0.9817,1.1226
2.0887,0.5376,0.6338,0.9873,1.1292
2.0991,0.5305,0.6300,0.9928,1.1357
2.1095,0.5311,0.6407,0.9983,1.1424
2.1200,0.5335,0.6230,1.0039,1.1489
2.1303,0.5348,0.6377,1.0094,1.1555
2.1408,0.5304,0.6299,1.0149,1.1621
2.1511,0.5417,0.6248,1.0206,1.1686
2.1616,0.5392,0.6285,1.0262,1.1751
2.1720,0.5331,0.6258,1.0317,1.1816
2.1824,0.5474,0.6337,1.0374,1.1882
2.1928,0.5405,0.6301,1.0431,1.1948
2.2032,0.5450,0.6348,1.0487,1.2014
2.2136,0.5450,0.6347,1.0544,1.2080
2.2240,0.5442,0.6338,1.0600,1.2146
2.2344,0.5483,0.6280,1.0657,1.2211
2.2448,0.5483,0.6347,1.0714,1.2277
2.2552,0.5475,0.6272,1.0771,1.2342
2.2655,0.5416,0.6279,1.0828,1.2407
2.2759,0.5514,0.6212,1.0885,1.2472
2.2863,0.5572,0.6169,1.0943,1.2536
2.2967,0.5379,0.6309,1.0999,1.2602
2.3071,0.5473,0.6203,1.1056,1.2666
2.3175,0.5550,0.5982,1.1113,1.2728
2.3280,0.5425,0.6219,1.1170,1.2793
2.3383,0.5482,0.6213,1.1227,1.2858
2.3487,0.5578,0.6076,1.1285,1.2921
2.3592,0.5434,0.6230,1.1341,1.2986
2.3696,0.5472,0.6135,1.1398,1.3050
2.3800,0.5540,0.6138,1.1456,1.3113
2.3904,0.5473,0.6103,1.1513,1.3177
2.4008,0.5481,0.6179,1.1570,1.3241
2.4112,0.5543,0.6174,1.1628,1.3305
2.4216,0.5507,0.6204,1.1685,1.3370
2.4320,0.5479,0.6177,1.1742,1.3434
2.4424,0.5514,0.6278,1.1799,1.3499
2.4528,0.5495,0.6157,1.1856,1.3564
2.4632,0.5542,0.6173,1.1914,1.3628
2.4736,0.5541,0.6237,1.1972,1.3693
2.4840,0.5516,0.6148,1.2029,1.3756
2.4944,0.5564,0.6293,1.2087,1.3822
2.5048,0.5568,0.6198,1.2145,1.3887
2.5152,0.5575,0.6106,1.2203,1.3950
2.5256,0.5571,0.6333,1.2261,1.4016
2.5360,0.5573,0.6170,1.2319,1.4080
2.5466,0.5541,0.6095,1.2378,1.4145
2.5572,0.5502,0.6185,1.2436,1.4210
2.5678,0.5563,0.6116,1.2495,1.4275
2.5784,0.5568,0.6219,1.2554,1.4341
2.5890,0.5474,0.6191,1.2612,1.4407
2.5996,0.5557,0.6146,1.2671,1.4472
2.6101,0.5491,0.6210,1.2729,1.4537
2.6208,0.5481,0.6194,1.2787,1.4603
2.6312,0.5538,0.6168,1.2845,1.4667
2.6418,0.5492,0.6272,1.2903,1.4734
2.6524,0.5452,0.6166,1.2961,1.4800
2.6631,0.5524,0.6206,1.3020,1.4865
2.6737,0.5529,0.6310,1.3078,1.4932
2.6843,0.5469,0.6283,1.3136,1.4999
2.6949,0.5549,0.6231,1.3195,1.5065
2.7055,0.5559,0.6339,1.3254,1.5133
2.7161,0.5458,0.6177,1.3312,1.5198
2.7267,0.5561,0.6244,1.3371,1.5264
2.7371,0.5532,0.6194,1.3429,1.5329
2.7478,0.5547,0.6192,1.3488,1.5395
2.7584,0.5563,0.6214,1.3547,1.5461
2.7690,0.5527,0.6177,1.3606,1.5526
2.7796,0.5484,0.6203,1.3664,1.5592
2.7902,0.5616,0.6236,1.3723,1.5658
2.8008,0.5568,0.6089,1.3782,1.5722
2.8114,0.5483,0.6168,1.3840,1.5788
2.8220,0.5560,0.6178,1.3899,1.5853
2.8326,0.5596,0.6052,1.3958,1.5917
2.8432,0.5500,0.6183,1.4017,1.5983
2.8538,0.5583,0.6105,1.4076,1.6048
2.8644,0.5573,0.6059,1.4135,1.6112
2.8750,0.5486,0.6204,1.4193,1.6178
2.8856,0.5563,0.6181,1.4252,1.6243
2.8962,0.5527,0.6210,1.4311,1.6309
2.9068,0.5451,0.6267,1.4368,1.6375
2.9174,0.5536,0.6155,1.4427,1.6441
2.9280,0.5546,0.6231,1.4486,1.6507
2.9386,0.5435,0.6248,1.4543,1.6573
2.9490,0.5574,0.6201,1.4602,1.6638
2.9595,0.5555,0.6249,1.4660,1.6703
2.9699,0.5425,0.6153,1.4716,1.6767
2.9803,0.5495,0.6290,1.4774,1.6833
2.9907,0.5469,0.6297,1.4831,1.6898
3.0012,0.5405,0.6101,1.4887,1.6962
3.0116,0.5500,0.6295,1.4944,1.7027
3.0220,0.5426,0.6253,1.5001,1.7093
3.0325,0.5353,0.6146,1.5057,1.7157
3.0429,0.5332,0.6259,1.5112,1.7222
3.0535,0.5440,0.6185,1.5170,1.7288
3.0640,0.5359,0.6120,1.5226,1.7352
3.0744,0.5387,0.6213,1.5282,1.7417
3.0849,0.5481,0.6108,1.5340,1.7481
3.0953,0.5394,0.6155,1.5396,1.7545
3.1057,0.5411,0.6241,1.5452,1.7610
3.1161,0.5425,0.6153,1.5509,1.7674
3.1265,0.5465,0.6194,1.5566,1.7738
3.1370,0.5457,0.6185,1.5623,1.7803
3.1474,0.5395,0.6123,1.5679,1.7867
3.1578,0.5400,0.6228,1.5735,1.7932
3.1683,0.5463,0.6191,1.5792,1.7996
3.1787,0.5456,0.6250,1.5849,1.8061
3.1891,0.5468,0.6263,1.5906,1.8127
3.1995,0.5331,0.6126,1.5962,1.8191
3.2099,0.5465,0.6293,1.6019,1.8256
3.2204,0.5438,0.6196,1.6076,1.8321
3.2309,0.5353,0.6146,1.6131,1.8385
3.2413,0.5488,0.6248,1.6189,1.8450
3.2517,0.5475,0.6105,1.6246,1.8514
3.2621,0.5399,0.6228,1.6302,1.8579
3.2726,0.5476,0.6300,1.6359,1.8645
3.2830,0.5499,0.6261,1.6417,1.8710
3.2935,0.5486,0.6213,1.6474,1.8775
3.3039,0.5352,0.6211,1.6530,1.8840
3.3143,0.5431,0.6126,1.6586,1.8904
3.3247,0.5206,0.6234,1.6641,1.8969
3.3352,0.5289,0.6181,1.6696,1.9033
3.3456,0.5333,0.6194,1.6751,1.9098
3.3560,0.5331,0.6357,1.6807,1.9164
3.3665,0.5218,0.6143,1.6861,1.9228
3.3769,0.5278,0.6241,1.6916,1.9293
3.3873,0.5281,0.6211,1.6971,1.9357
3.3979,0.5266,0.6274,1.7027,1.9424
3.4085,0.5379,0.6319,1.7084,1.9491
3.4191,0.5259,0.6207,1.7140,1.9557
3.4297,0.5228,0.6241,1.7195,1.9623
3.4402,0.5393,0.6373,1.7252,1.9690
3.4508,0.5303,0.6182,1.7308,1.9756
3.4614,0.5181,0.6191,1.7363,1.9821
3.4720,0.5260,0.6305,1.7419,1.9888
3.4826,0.5335,0.6278,1.7475,1.9955
3.4932,0.5241,0.6283,1.7531,2.0021
3.5038,0.5141,0.6117,1.7586,2.0086
3.5144,0.5204,0.6180,1.7641,2.0152
3.5250,0.5375,0.6222,1.7698,2.0218
3.5356,0.5326,0.6274,1.7754,2.0284
3.5462,0.5311,0.6224,1.7810,2.0350
3.5568,0.5390,0.6267,1.7868,2.0416
3.5674,0.5324,0.6108,1.7924,2.0481
3.5778,0.5346,0.6209,1.7979,2.0545
3.5884,0.5424,0.6236,1.8037,2.0612
3.5990,0.5378,0.6161,1.8094,2.0677
3.6095,0.5486,0.6303,1.8152,2.0744
3.6201,0.5339,0.6153,1.8209,2.0809
3.6307,0.5354,0.6268,1.8265,2.0875
3.6413,0.5456,0.6207,1.8323,2.0941
3.6518,0.5390,0.6141,1.8380,2.1006
3.6624,0.5346,0.6226,1.8436,2.1071
3.6730,0.5316,0.6230,1.8493,2.1137
3.6837,0.5325,0.6131,1.8550,2.1203
3.6943,0.5251,0.6229,1.8605,2.1269
3.7048,0.5393,0.6177,1.8662,2.1334
3.7154,0.5421,0.6074,1.8719,2.1398
3.7260,0.5273,0.6347,1.8775,2.1466
3.7366,0.5335,0.6181,1.8832,2.1531
3.7472,0.5451,0.6202,1.8889,2.1597
3.7578,0.5358,0.6240,1.8946,2.1663
3.7684,0.5319,0.6194,1.9003,2.1729
3.7790,0.5470,0.6251,1.9061,2.1795
3.7896,0.5422,0.6271,1.9118,2.1861
3.8003,0.5401,0.6205,1.9176,2.1928
3.8109,0.5509,0.6291,1.9234,2.1994
3.8213,0.5415,0.6146,1.9291,2.2058
3.8319,0.5456,0.6207,1.9348,2.2124
3.8424,0.5507,0.6224,1.9407,2.2190
3.8531,0.5465,0.6310,1.9464,2.2257
3.8636,0.6814,0.7699,1.9536,2.2338
3.8767,0.4440,0.4942,1.9594,2.2402
3.8871,0.5438,0.6229,1.9651,2.2468
3.8983,0.5510,0.6218,1.9713,2.2537
3.9088,0.5538,0.6165,1.9771,2.2602
3.9192,0.5494,0.6222,1.9828,2.2667
3.9297,0.5499,0.6224,1.9886,2.2732
3.9402,0.5523,0.6217,1.9944,2.2797
3.9506,0.5408,0.6233,2.0000,2.2862
3.9610,0.5432,0.6227,2.0057,2.2927
3.9715,0.5471,0.6098,2.0114,2.2991
3.9819,0.5440,0.6270,2.0171,2.3056
3.9924,0.5410,0.6168,2.0227,2.3121
4.0028,0.5467,0.6262,2.0284,2.3186
4.0132,0.5426,0.6286,2.0341,2.3251
4.0237,0.5417,0.6342,2.0397,2.3318
4.0341,0.5425,0.6219,2.0454,2.3383
4.0445,0.5464,0.6358,2.0511,2.3449
4.0550,0.5523,0.6218,2.0569,2.3514
4.0654,0.5445,0.6375,2.0625,2.3580
4.0758,0.5424,0.6317,2.0682,2.3646
4.0862,0.5490,0.6284,2.0739,2.3712
4.0967,0.5511,0.6303,2.0797,2.3777
4.1071,0.5467,0.6163,2.0854,2.3842
4.1175,0.5428,0.6322,2.0910,2.3908
4.1280,0.5533,0.6295,2.0968,2.3973
4.1384,0.5502,0.6165,2.1025,2.4037
4.1488,0.5464,0.6292,2.1082,2.4103
4.1592,0.5569,0.6232,2.1140,2.4168
4.1696,0.5565,0.6261,2.1198,2.4233
4.1801,0.5489,0.6250,2.1255,2.4298
4.1905,0.5562,0.6191,2.1313,2.4363
4.2009,0.5522,0.6183,2.1371,2.4427
4.2114,0.5545,0.6271,2.1429,2.4493
4.2218,0.5556,0.6250,2.1487,2.4558
4.2322,0.5567,0.6230,2.1545,2.4623
4.2427,0.5393,0.6286,2.1601,2.4689
4.2531,0.5525,0.6220,2.1659,2.4754
4.2635,0.5523,0.6383,2.1717,2.4820
4.2740,0.5424,0.6284,2.1773,2.4886
4.2844,0.5427,0.6320,2.1830,2.4952
4.2948,0.5490,0.6284,2.1887,2.5017
4.3053,0.5446,0.6272,2.1944,2.5083
4.3157,0.5357,0.6349,2.2000,2.5149
4.3261,0.5402,0.6330,2.2056,2.5215
4.3366,0.5378,0.6269,2.2112,2.5281
4.3470,0.5324,0.6349,2.2168,2.5347
4.3574,0.5440,0.6236,2.2225,2.5412
4.3679,0.5324,0.6283,2.2280,2.5477
4.3783,0.5360,0.6286,2.2336,2.5543
4.3887,0.5399,0.6260,2.2392,2.5608
4.3991,0.5376,0.6272,2.2448,2.5673
4.4096,0.5394,0.6287,2.2505,2.5739
4.4200,0.5435,0.6230,2.2561,2.5804
4.4304,0.5468,0.6296,2.2618,2.5869
4.4408,0.5359,0.6252,2.2674,2.5935
4.4512,0.5475,0.6305,2.2731,2.6000
4.4616,0.5438,0.6333,2.2788,2.6066
4.4721,0.5326,0.6253,2.2843,2.6131
4.4825,0.5503,0.6365,2.2900,2.6198
4.4929,0.5504,0.6300,2.2958,2.6263
4.5033,0.5328,0.6255,2.3013,2.6328
4.5138,0.5424,0.6317,2.3070,2.6394
4.5242,0.5489,0.6316,2.3127,2.6460
4.5346,0.5408,0.6304,2.3183,2.6526
4.5450,0.5358,0.6384,2.3239,2.6592
4.5555,0.5434,0.6229,2.3296,2.6657
4.5659,0.5402,0.6429,2.3352,2.6724
4.5763,0.5325,0.6284,2.3408,2.6790
4.5867,0.5360,0.6220,2.3464,2.6855
4.5972,0.5355,0.6347,2.3520,2.6921
4.6076,0.5330,0.6257,2.3575,2.6986
4.6181,0.5385,0.6178,2.3631,2.7051
4.6285,0.5389,0.6281,2.3688,2.7116
4.6389,0.5332,0.6226,2.3743,2.7181
4.6493,0.5466,0.6228,2.3800,2.7246
4.6597,0.5403,0.6298,2.3856,2.7312
4.6702,0.5404,0.6134,2.3913,2.7376
4.6806,0.5390,0.6249,2.3969,2.7441
4.6910,0.5466,0.6294,2.4026,2.7506
