Time_s,Left_Speed_m_s,Right_Speed_m_s,Left_Dist_m,Right_Dist_m
0.8895,0.6098,0.6676,0.3545,0.4194
0.9005,0.5648,0.6402,0.3607,0.4265
0.9112,0.5889,0.6537,0.3670,0.4334
0.9220,0.5962,0.6667,0.3734,0.4406
0.9327,0.5838,0.6576,0.3797,0.4477
0.9435,0.5876,0.6551,0.3860,0.4547
0.9550,0.5880,0.6600,0.3928,0.4623
0.9675,0.5835,0.6581,0.4001,0.4705
0.9781,0.5902,0.6583,0.4064,0.4775
0.9892,0.5928,0.6490,0.4129,0.4847
0.9998,0.5854,0.6663,0.4192,0.4918
1.0105,0.5976,0.6558,0.4256,0.4988
1.0214,0.5835,0.6473,0.4319,0.5058
1.0321,0.5985,0.6532,0.4383,0.5129
1.0428,0.5941,0.6490,0.4447,0.5198
1.0535,0.5913,0.6492,0.4510,0.5268
1.0641,0.5974,0.6494,0.4574,0.5337
1.0748,0.5978,0.6398,0.4637,0.5405
1.0855,0.6039,0.6523,0.4702,0.5475
1.0962,0.6042,0.6494,0.4766,0.5544
1.1068,0.6046,0.6468,0.4831,0.5613
1.1175,0.6040,0.6525,0.4895,0.5682
1.1281,0.6088,0.6444,0.4960,0.5751
1.1388,0.5983,0.6566,0.5024,0.5821
1.1495,0.6089,0.6477,0.5089,0.5890
1.1605,0.6056,0.6463,0.5155,0.5961
1.1711,0.5949,0.6534,0.5219,0.6031
1.1818,0.6065,0.6420,0.5283,0.6099
1.1924,0.6044,0.6564,0.5348,0.6169
1.2031,0.6002,0.6519,0.5412,0.6239
1.2138,0.5990,0.6505,0.5476,0.6309
1.2244,0.6013,0.6533,0.5540,0.6378
1.2351,0.5964,0.6483,0.5603,0.6447
1.2458,0.6017,0.6596,0.5668,0.6518
1.2565,0.5942,0.6527,0.5731,0.6587
1.2672,0.6022,0.6505,0.5796,0.6657
1.2779,0.6041,0.6558,0.5860,0.6727
1.2885,0.5960,0.6448,0.5923,0.6795
1.2991,0.6061,0.6548,0.5988,0.6865
1.3097,0.6003,0.6489,0.6052,0.6934
1.3204,0.6011,0.6560,0.6116,0.7004
1.3311,0.6010,0.6623,0.6180,0.7075
1.3424,0.5968,0.6519,0.6247,0.7148
1.3535,0.6004,0.6595,0.6314,0.7221
1.3641,0.6045,0.6530,0.6379,0.7291
1.3749,0.5949,0.6464,0.6442,0.7361
1.3856,0.6045,0.6529,0.6507,0.7430
1.3962,0.6113,0.6533,0.6572,0.7500
1.4069,0.5975,0.6460,0.6636,0.7569
1.4176,0.6059,0.6512,0.6701,0.7638
1.4282,0.6013,0.6468,0.6765,0.7707
1.4388,0.6029,0.6515,0.6829,0.7776
1.4494,0.5985,0.6441,0.6892,0.7845
1.4601,0.5998,0.6549,0.6956,0.7915
1.4707,0.5953,0.6474,0.7019,0.7983
1.4814,0.6033,0.6516,0.7084,0.8053
1.4921,0.5956,0.6571,0.7147,0.8123
1.5026,0.6066,0.6457,0.7211,0.8191
1.5133,0.5887,0.6534,0.7274,0.8261
1.5241,0.5845,0.6520,0.7337,0.8331
1.5348,0.5845,0.6459,0.7400,0.8400
1.5455,0.5791,0.6627,0.7462,0.8471
1.5561,0.5854,0.6536,0.7524,0.8541
1.5667,0.5774,0.6585,0.7585,0.8611
1.5774,0.5775,0.6619,0.7647,0.8681
1.5886,0.5747,0.6546,0.7711,0.8755
1.5993,0.5808,0.6583,0.7773,0.8825
1.6100,0.5796,0.6638,0.7835,0.8896
1.6206,0.5810,0.6524,0.7897,0.8965
1.6312,0.5888,0.6539,0.7959,0.9035
1.6419,0.5772,0.6513,0.8021,0.9104
1.6526,0.5801,0.6677,0.8083,0.9175
1.6632,0.5906,0.6393,0.8146,0.9243
1.6738,0.5823,0.6571,0.8208,0.9313
1.6845,0.5855,0.6502,0.8270,0.9382
1.6951,0.5936,0.6520,0.8333,0.9452
1.7060,0.5784,0.6419,0.8396,0.9522
1.7166,0.5827,0.6507,0.8458,0.9591
1.7273,0.5835,0.6451,0.8520,0.9660
1.7379,0.5867,0.6519,0.8582,0.9729
1.7485,0.5922,0.6505,0.8646,0.9798
1.7592,0.5925,0.6602,0.8709,0.9869
1.7699,0.5833,0.6449,0.8771,0.9937
1.7806,0.5930,0.6513,0.8834,1.0007
1.7915,0.5946,0.6544,0.8900,1.0079
1.8021,0.5920,0.6538,0.8962,1.0148
1.8132,0.5999,0.6624,0.9029,1.0221
1.8238,0.5885,0.6502,0.9091,1.0290
1.8345,0.5960,0.6575,0.9155,1.0360
1.8455,0.5941,0.6532,0.9221,1.0433
1.8562,0.5879,0.6431,0.9283,1.0501
1.8668,0.5985,0.6632,0.9347,1.0572
1.8775,0.5878,0.6395,0.9410,1.0640
1.8882,0.5846,0.6561,0.9472,1.0710
1.8988,0.5821,0.6565,0.9534,1.0780
1.9095,0.5898,0.6546,0.9597,1.0850
1.9202,0.5885,0.6532,0.9660,1.0919
1.9308,0.5886,0.6566,0.9722,1.0989
1.9415,0.5946,0.6463,0.9786,1.1058
1.9522,0.5857,0.6472,0.9848,1.1127
1.9628,0.5951,0.6565,0.9912,1.1198
1.9735,0.5916,0.6599,0.9975,1.1268
1.9842,0.5987,0.6567,1.0039,1.1338
1.9949,0.5992,0.6604,1.0103,1.1409
2.0056,0.5886,0.6593,1.0166,1.1480
2.0163,0.6012,0.6529,1.0230,1.1549
2.0269,0.6038,0.6590,1.0295,1.1619
2.0377,0.5993,0.6605,1.0359,1.1690
2.0483,0.6014,0.6467,1.0423,1.1759
2.0593,0.5952,0.6484,1.0489,1.1831
2.0700,0.5981,0.6501,1.0552,1.1900
2.0806,0.6096,0.6615,1.0617,1.1970
2.0916,0.5912,0.6444,1.0682,1.2041
2.1023,0.6012,0.6434,1.0746,1.2109
2.1133,0.6034,0.6566,1.0813,1.2182
2.1239,0.5972,0.6491,1.0876,1.2251
2.1346,0.5980,0.6497,1.0940,1.2320
2.1453,0.5963,0.6576,1.1004,1.2391
2.1560,0.5994,0.6415,1.1068,1.2459
2.1666,0.5882,0.6532,1.1130,1.2528
2.1776,0.5878,0.6444,1.1195,1.2599
2.1882,0.5830,0.6547,1.1257,1.2669
2.1988,0.5876,0.6591,1.1319,1.2739
2.2096,0.5871,0.6480,1.1382,1.2808
2.2202,0.5873,0.6619,1.1445,1.2879
2.2308,0.5917,0.6567,1.1508,1.2948
2.2415,0.5822,0.6530,1.1570,1.3019
2.2521,0.5895,0.6644,1.1632,1.3089
2.2628,0.5977,0.6497,1.1696,1.3158
2.2735,0.5884,0.6623,1.1759,1.3229
2.2841,0.5959,0.6415,1.1822,1.3297
2.2947,0.5969,0.6618,1.1886,1.3367
2.3055,0.5956,0.6471,1.1950,1.3437
2.3161,0.5943,0.6365,1.2013,1.3505
2.3267,0.6018,0.6539,1.2077,1.3574
2.3374,0.5943,0.6428,1.2140,1.3643
2.3480,0.6074,0.6431,1.2205,1.3711
2.3587,0.5925,0.6508,1.2268,1.3780
2.3693,0.5980,0.6432,1.2332,1.3849
2.3800,0.6078,0.6434,1.2397,1.3918
2.3914,0.5962,0.6510,1.2464,1.3992
2.4020,0.6051,0.6472,1.2529,1.4061
2.4131,0.6081,0.6549,1.2596,1.4133
2.4238,0.5967,0.6484,1.2660,1.4202
2.4349,0.6052,0.6579,1.2727,1.4276
2.4457,0.5965,0.6510,1.2791,1.4346
2.4564,0.5997,0.6545,1.2856,1.4416
2.4670,0.6061,0.6579,1.2920,1.4486
2.4780,0.5849,0.6509,1.2984,1.4557
2.4887,0.5995,0.6575,1.3049,1.4628
2.4993,0.6012,0.6467,1.3112,1.4696
2.5103,0.5947,0.6485,1.3177,1.4767
2.5209,0.6013,0.6595,1.3242,1.4837
2.5315,0.6057,0.6382,1.3306,1.4905
2.5422,0.6077,0.6627,1.3371,1.4976
2.5531,0.5916,0.6394,1.3435,1.5045
2.5637,0.5996,0.6418,1.3499,1.5114
2.5744,0.6057,0.6510,1.3563,1.5183
2.5850,0.6061,0.6385,1.3628,1.5251
2.5956,0.5967,0.6423,1.3691,1.5319
2.6063,0.6048,0.6403,1.3755,1.5387
2.6169,0.6058,0.6416,1.3820,1.5455
2.6278,0.6079,0.6491,1.3886,1.5526
2.6384,0.6028,0.6385,1.3950,1.5594
2.6491,0.6130,0.6454,1.4015,1.5663
2.6597,0.6116,0.6505,1.4081,1.5732
2.6703,0.6151,0.6411,1.4146,1.5800
2.6810,0.6067,0.6456,1.4210,1.5869
2.6917,0.6103,0.6491,1.4276,1.5938
2.7023,0.6090,0.6514,1.4340,1.6007
2.7130,0.6007,0.6489,1.4405,1.6077
2.7236,0.6125,0.6416,1.4470,1.6145
2.7343,0.6046,0.6566,1.4534,1.6215
2.7449,0.6003,0.6457,1.4598,1.6284
2.7556,0.6046,0.6402,1.4662,1.6352
2.7662,0.6049,0.6537,1.4727,1.6421
2.7769,0.5952,0.6405,1.4790,1.6490
2.7876,0.6064,0.6418,1.4855,1.6558
2.7981,0.5946,0.6469,1.4918,1.6627
2.8088,0.6022,0.6314,1.4982,1.6694
2.8194,0.6141,0.6466,1.5047,1.6763
2.8300,0.5970,0.6359,1.5111,1.6830
2.8407,0.6118,0.6443,1.5176,1.6899
2.8513,0.6057,0.6447,1.5240,1.6967
2.8619,0.6119,0.6346,1.5305,1.7034
2.8724,0.6115,0.6508,1.5369,1.7103
2.8831,0.6099,0.6424,1.5434,1.7171
2.8936,0.6074,0.6433,1.5498,1.7239
2.9042,0.6146,0.6439,1.5564,1.7308
2.9148,0.6192,0.6550,1.5629,1.7377
2.9256,0.6099,0.6291,1.5695,1.7445
2.9362,0.6141,0.6402,1.5760,1.7513
2.9468,0.6082,0.6342,1.5825,1.7580
2.9574,0.6205,0.6530,1.5891,1.7649
2.9680,0.6155,0.6317,1.5956,1.7716
2.9786,0.6113,0.6374,1.6020,1.7784
2.9897,0.6196,0.6414,1.6089,1.7855
3.0003,0.6090,0.6285,1.6154,1.7921
3.0113,0.6094,0.6471,1.6220,1.7992
3.0219,0.6140,0.6367,1.6286,1.8060
3.0329,0.6040,0.6292,1.6352,1.8129
3.0435,0.6112,0.6372,1.6417,1.8197
3.0545,0.6044,0.6264,1.6483,1.8266
3.0651,0.6060,0.6549,1.6548,1.8335
3.0760,0.6206,0.6458,1.6616,1.8406
3.0867,0.6022,0.6380,1.6680,1.8474
3.0977,0.5983,0.6357,1.6746,1.8544
3.1083,0.5920,0.6311,1.6809,1.8611
3.1199,0.5874,0.6294,1.6876,1.8683
3.1309,0.5985,0.6424,1.6942,1.8754
3.1418,0.5973,0.6413,1.7008,1.8825
3.1528,0.5953,0.6457,1.7073,1.8895
3.1638,0.5926,0.6428,1.7138,1.8966
3.1748,0.5823,0.6390,1.7202,1.9036
3.1859,0.5793,0.6541,1.7266,1.9109
3.1969,0.5994,0.6402,1.7332,1.9179
3.2078,0.5850,0.6605,1.7396,1.9252
3.2188,0.5993,0.6434,1.7462,1.9322
3.2298,0.5876,0.6501,1.7527,1.9394
3.2408,0.5861,0.6554,1.7591,1.9466
3.2519,0.5841,0.6366,1.7656,1.9537
3.2630,0.5925,0.6583,1.7722,1.9609
3.2741,0.5810,0.6400,1.7786,1.9680
3.2847,0.5843,0.6264,1.7848,1.9747
3.2957,0.5786,0.6443,1.7912,1.9818
3.3064,0.5803,0.6419,1.7974,1.9886
3.3175,0.5916,0.6505,1.8040,1.9959
3.3281,0.5890,0.6443,1.8102,2.0027
3.3391,0.5936,0.6407,1.8167,2.0097
3.3498,0.5858,0.6343,1.8230,2.0165
3.3604,0.5860,0.6314,1.8292,2.0232
3.3714,0.5953,0.6394,1.8358,2.0303
3.3820,0.5881,0.6303,1.8420,2.0369
3.3927,0.5917,0.6434,1.8483,2.0438
3.4037,0.5977,0.6354,1.8549,2.0508
3.4144,0.5935,0.6290,1.8612,2.0575
3.4253,0.5850,0.6511,1.8677,2.0647
3.4360,0.5981,0.6403,1.8740,2.0715
3.4466,0.5792,0.6439,1.8802,2.0783
3.4573,0.5865,0.6542,1.8865,2.0853
3.4680,0.5918,0.6435,1.8928,2.0922
3.4787,0.5841,0.6486,1.8990,2.0991
3.4894,0.5934,0.6450,1.9054,2.1060
3.5000,0.5906,0.6458,1.9117,2.1129
3.5108,0.5910,0.6552,1.9180,2.1200
3.5215,0.5950,0.6464,1.9244,2.1269
3.5321,0.5947,0.6499,1.9307,2.1338
3.5428,0.5905,0.6521,1.9370,2.1407
3.5535,0.5942,0.6456,1.9434,2.1477
3.5641,0.5996,0.6518,1.9497,2.1546
3.5748,0.5924,0.6539,1.9560,2.1615
3.5855,0.6034,0.6485,1.9625,2.1685
3.5962,0.5951,0.6436,1.9688,2.1753
3.6068,0.5984,0.6469,1.9752,2.1823
3.6177,0.5995,0.6566,1.9818,2.1894
3.6284,0.5888,0.6470,1.9880,2.1963
3.6390,0.6020,0.6474,1.9945,2.2032
3.6497,0.5909,0.6522,2.0008,2.2102
3.6604,0.5936,0.6390,2.0071,2.2170
3.6710,0.5995,0.6611,2.0135,2.2240
3.6817,0.5935,0.6451,2.0198,2.2309
3.6923,0.5884,0.6501,2.0261,2.2378
3.7030,0.5998,0.6614,2.0325,2.2449
3.7137,0.5850,0.6497,2.0387,2.2518
3.7243,0.5862,0.6643,2.0449,2.2588
3.7349,0.5910,0.6625,2.0512,2.2659
3.7456,0.5755,0.6596,2.0573,2.2729
3.7562,0.5883,0.6696,2.0636,2.2800
3.7668,0.5920,0.6567,2.0699,2.2870
3.7776,0.5768,0.6505,2.0761,2.2940
3.7883,0.5915,0.6594,2.0824,2.3011
3.7990,0.5825,0.6436,2.0887,2.3080
3.8096,0.5849,0.6499,2.0949,2.3149
3.8203,0.5907,0.6459,2.1012,2.3218
3.8310,0.5943,0.6653,2.1075,2.3289
3.8416,0.5898,0.6417,2.1138,2.3357
3.8523,0.5901,0.6482,2.1201,2.3426
3.8632,0.5940,0.6544,2.1266,2.3498
3.8738,0.5929,0.6480,2.1329,2.3567
3.8845,0.6003,0.6522,2.1393,2.3636
3.8953,0.5918,0.6523,2.1457,2.3707
3.9060,0.6031,0.6485,2.1521,2.3776
3.9166,0.6034,0.6586,2.1585,2.3846
3.9273,0.5953,0.6471,2.1649,2.3915
3.9379,0.6028,0.6515,2.1713,2.3984
3.9485,0.6021,0.6639,2.1777,2.4055
3.9592,0.5972,0.6489,2.1841,2.4124
3.9699,0.5993,0.6705,2.1905,2.4195
3.9805,0.5983,0.6536,2.1968,2.4265
3.9912,0.5937,0.6583,2.2032,2.4335
4.0019,0.6018,0.6662,2.2096,2.4407
4.0128,0.5935,0.6539,2.2161,2.4478
4.0234,0.5993,0.6577,2.2225,2.4548
4.0341,0.6027,0.6448,2.2289,2.4616
4.0448,0.5884,0.6627,2.2352,2.4687
4.0554,0.6028,0.6579,2.2416,2.4757
4.0661,0.5953,0.6435,2.2480,2.4826
4.0768,0.5999,0.6612,2.2544,2.4897
4.0874,0.5992,0.6480,2.2607,2.4966
4.0981,0.5975,0.6524,2.2671,2.5035
4.1088,0.5982,0.6532,2.2735,2.5105
4.1194,0.6067,0.6459,2.2799,2.5174
4.1312,0.6258,0.6840,2.2873,2.5255
