Time_s,Left_Speed_m_s,Right_Speed_m_s,Left_Dist_m,Right_Dist_m
1.3425,0.6008,0.6540,0.6921,0.6660
1.3535,0.5962,0.6493,0.6987,0.6732
1.3645,0.6030,0.6502,0.7053,0.6804
1.3756,0.5966,0.6557,0.7119,0.6876
1.3868,0.5922,0.6446,0.7186,0.6948
1.3975,0.6001,0.6519,0.7249,0.7018
1.4081,0.5985,0.6567,0.7313,0.7088
1.4189,0.5922,0.6402,0.7377,0.7157
1.4296,0.5939,0.6585,0.7441,0.7227
1.4403,0.5952,0.6502,0.7504,0.7297
1.4509,0.5896,0.6543,0.7567,0.7366
1.4616,0.5916,0.6595,0.7630,0.7437
1.4723,0.5835,0.6516,0.7692,0.7506
1.4829,0.5860,0.6674,0.7754,0.7577
1.4935,0.5846,0.6556,0.7817,0.7647
1.5047,0.5750,0.6647,0.7881,0.7721
1.5154,0.5853,0.6629,0.7944,0.7792
1.5263,0.5798,0.6554,0.8007,0.7864
1.5370,0.5696,0.6700,0.8068,0.7935
1.5477,0.5818,0.6589,0.8130,0.8006
1.5584,0.5760,0.6667,0.8192,0.8077
1.5691,0.5761,0.6635,0.8253,0.8148
1.5797,0.5788,0.6564,0.8315,0.8218
1.5904,0.5773,0.6778,0.8376,0.8290
1.6010,0.5761,0.6542,0.8437,0.8359
1.6117,0.5841,0.6680,0.8500,0.8431
1.6223,0.5835,0.6678,0.8562,0.8502
1.6336,0.5745,0.6635,0.8627,0.8577
1.6446,0.5839,0.6718,0.8691,0.8650
1.6553,0.5775,0.6646,0.8753,0.8721
1.6658,0.5843,0.6724,0.8814,0.8793
1.6767,0.5831,0.6723,0.8877,0.8865
1.6874,0.5732,0.6629,0.8939,0.8937
1.6980,0.5799,0.6841,0.9001,0.9009
1.7087,0.5794,0.6701,0.9062,0.9081
1.7193,0.5783,0.6697,0.9124,0.9152
1.7299,0.5869,0.6745,0.9186,0.9223
1.7405,0.5841,0.6685,0.9248,0.9294
1.7512,0.5750,0.6789,0.9309,0.9367
1.7622,0.5895,0.6710,0.9374,0.9440
1.7728,0.5777,0.6686,0.9436,0.9512
1.7839,0.5772,0.6646,0.9499,0.9585
1.7945,0.5776,0.6652,0.9561,0.9656
1.8055,0.5789,0.6670,0.9624,0.9729
1.8161,0.5741,0.6552,0.9685,0.9799
1.8271,0.5748,0.6690,0.9749,0.9872
1.8380,0.5658,0.6574,0.9810,0.9944
1.8491,0.5713,0.6587,0.9874,1.0017
1.8598,0.5800,0.6574,0.9936,1.0087
1.8709,0.5737,0.6454,0.9999,1.0159
1.8815,0.5850,0.6597,1.0061,1.0229
1.8925,0.5858,0.6515,1.0126,1.0301
1.9031,0.5779,0.6526,1.0187,1.0370
1.9141,0.5892,0.6613,1.0252,1.0443
1.9252,0.5881,0.6538,1.0317,1.0515
1.9363,0.5881,0.6628,1.0382,1.0588
1.9473,0.5932,0.6560,1.0448,1.0661
1.9583,0.5916,0.6542,1.0513,1.0733
1.9694,0.5971,0.6656,1.0579,1.0807
1.9806,0.6027,0.6490,1.0646,1.0879
1.9917,0.5906,0.6527,1.0712,1.0951
2.0024,0.6021,0.6504,1.0776,1.1021
2.0137,0.5956,0.6533,1.0844,1.1095
2.0244,0.5958,0.6509,1.0908,1.1165
2.0350,0.5996,0.6417,1.0971,1.1233
2.0457,0.5983,0.6598,1.1035,1.1304
2.0564,0.5942,0.6458,1.1099,1.1373
2.0671,0.5985,0.6471,1.1163,1.1442
2.0777,0.5900,0.6549,1.1226,1.1511
2.0884,0.5952,0.6437,1.1289,1.1580
2.0990,0.5971,0.6490,1.1353,1.1649
2.1103,0.5874,0.6517,1.1419,1.1723
2.1213,0.5992,0.6591,1.1484,1.1795
2.1323,0.5924,0.6610,1.1550,1.1868
2.1434,0.5997,0.6590,1.1616,1.1941
2.1544,0.5967,0.6623,1.1682,1.2014
2.1655,0.6031,0.6594,1.1749,1.2087
2.1767,0.5965,0.6607,1.1816,1.2161
2.1874,0.6035,0.6616,1.1881,1.2232
2.1981,0.5943,0.6622,1.1944,1.2303
2.2088,0.6664,0.7311,1.2015,1.2381
2.2213,0.5450,0.5893,1.2083,1.2454
2.2324,0.5946,0.6630,1.2149,1.2528
2.2430,0.6018,0.6571,1.2213,1.2597
2.2542,0.6050,0.6574,1.2281,1.2671
2.2649,0.6049,0.6593,1.2346,1.2742
2.2756,0.6069,0.6456,1.2411,1.2811
2.2862,0.5994,0.6548,1.2474,1.2880
2.2969,0.6066,0.6455,1.2539,1.2949
2.3075,0.5993,0.6481,1.2602,1.3018
2.3181,0.6050,0.6535,1.2667,1.3088
2.3290,0.6092,0.6474,1.2733,1.3158
2.3396,0.6008,0.6492,1.2797,1.3227
2.3511,0.5988,0.6529,1.2866,1.3302
2.3618,0.6115,0.6503,1.2931,1.3371
2.3724,0.5960,0.6576,1.2994,1.3441
2.3831,0.6073,0.6495,1.3059,1.3510
2.3937,0.6060,0.6611,1.3123,1.3581
2.4044,0.6050,0.6568,1.3188,1.3651
2.4150,0.6022,0.6508,1.3252,1.3720
2.4257,0.6044,0.6466,1.3316,1.3789
2.4363,0.6023,0.6346,1.3381,1.3857
2.4470,0.6079,0.6661,1.3445,1.3928
2.4582,0.6194,0.6594,1.3515,1.4002
2.4696,0.5700,0.6242,1.3580,1.4073
2.4803,0.6853,0.7470,1.3653,1.4152
2.4925,0.5146,0.5599,1.3716,1.4221
2.5032,0.6051,0.6501,1.3781,1.4290
2.5139,0.5931,0.6414,1.3844,1.4359
2.5245,0.5970,0.6359,1.3908,1.4427
2.5352,0.5980,0.6465,1.3971,1.4496
2.5458,0.5955,0.6443,1.4035,1.4564
2.5565,0.5986,0.6504,1.4099,1.4633
2.5671,0.6024,0.6545,1.4162,1.4703
2.5778,0.5885,0.6435,1.4225,1.4772
2.5884,0.5990,0.6511,1.4289,1.4841
2.5994,0.6030,0.6468,1.4355,1.4912
2.6101,0.5904,0.6521,1.4418,1.4981
2.6211,0.6012,0.6513,1.4484,1.5053
2.6321,0.5948,0.6543,1.4550,1.5125
2.6431,0.5988,0.6521,1.4616,1.5197
2.6541,0.6005,0.6508,1.4682,1.5269
2.6651,0.5931,0.6527,1.4747,1.5340
2.6761,0.5993,0.6524,1.4813,1.5412
2.6872,0.6040,0.6510,1.4880,1.5484
2.6982,0.5919,0.6576,1.4945,1.5557
2.7092,0.6041,0.6479,1.5012,1.5628
2.7199,0.5934,0.6517,1.5075,1.5698
2.7309,0.5951,0.6452,1.5141,1.5769
2.7415,0.5926,0.6447,1.5203,1.5837
2.7525,0.5891,0.6486,1.5268,1.5908
2.7631,0.5859,0.6510,1.5330,1.5977
2.7741,0.5875,0.6566,1.5395,1.6050
2.7847,0.5866,0.6546,1.5457,1.6119
2.7954,0.5861,0.6509,1.5520,1.6189
2.8060,0.5944,0.6561,1.5583,1.6258
2.8166,0.5813,0.6564,1.5644,1.6328
2.8272,0.5911,0.6560,1.5707,1.6398
2.8378,0.5945,0.6566,1.5770,1.6467
2.8484,0.5832,0.6610,1.5832,1.6537
2.8590,0.5904,0.6524,1.5895,1.6606
2.8696,0.5829,0.6513,1.5956,1.6675
2.8802,0.5943,0.6596,1.6019,1.6745
2.8908,0.5900,0.6549,1.6082,1.6815
2.9015,0.5879,0.6464,1.6145,1.6883
2.9120,0.5940,0.6625,1.6207,1.6954
2.9227,0.5937,0.6488,1.6271,1.7023
2.9333,0.6064,0.6683,1.6335,1.7093
2.9442,0.5719,0.6382,1.6397,1.7163
2.9548,0.5989,0.6412,1.6461,1.7231
2.9655,0.5884,0.6499,1.6524,1.7300
2.9761,0.5886,0.6439,1.6586,1.7369
2.9867,0.5996,0.6515,1.6650,1.7438
2.9974,0.5941,0.6558,1.6713,1.7508
3.0081,0.5920,0.6435,1.6776,1.7577
3.0187,0.5892,0.6576,1.6839,1.7647
3.0293,0.5871,0.6520,1.6901,1.7716
3.0400,0.5911,0.6528,1.6964,1.7785
3.0506,0.5810,0.6492,1.7026,1.7854
3.0612,0.5847,0.6533,1.7088,1.7923
3.0718,0.5823,0.6535,1.7150,1.7993
3.0824,0.5873,0.6460,1.7212,1.8061
3.0931,0.5843,0.6553,1.7275,1.8132
3.1038,0.5891,0.6570,1.7337,1.8202
3.1144,0.5867,0.6483,1.7400,1.8271
3.1251,0.5818,0.6626,1.7462,1.8341
3.1358,0.5866,0.6576,1.7525,1.8412
3.1469,0.5789,0.6533,1.7589,1.8485
3.1576,0.5864,0.6577,1.7652,1.8555
3.1687,0.5863,0.6483,1.7717,1.8627
3.1794,0.5787,0.6498,1.7779,1.8696
3.1900,0.5927,0.6546,1.7842,1.8766
3.2007,0.5882,0.6464,1.7904,1.8835
3.2114,0.5852,0.6563,1.7967,1.8905
3.2220,0.5917,0.6502,1.8030,1.8974
3.2326,0.5921,0.6503,1.8093,1.9043
3.2433,0.5923,0.6538,1.8156,1.9113
3.2539,0.5980,0.6532,1.8220,1.9182
3.2646,0.5988,0.6441,1.8283,1.9251
3.2752,0.5873,0.6392,1.8346,1.9319
3.2864,0.6040,0.6471,1.8414,1.9391
3.2971,0.5883,0.6433,1.8476,1.9460
3.3081,0.5999,0.6437,1.8543,1.9531
3.3188,0.5983,0.6565,1.8606,1.9601
3.3295,0.5920,0.6502,1.8670,1.9671
3.3401,0.6014,0.6501,1.8733,1.9740
3.3507,0.5967,0.6554,1.8797,1.9809
3.3613,0.5941,0.6461,1.8860,1.9878
3.3721,0.5951,0.6527,1.8924,1.9948
3.3827,0.5973,0.6558,1.8987,2.0018
3.3934,0.5955,0.6441,1.9051,2.0086
3.4041,0.6037,0.6489,1.9116,2.0156
3.4147,0.5916,0.6534,1.9178,2.0225
3.4253,0.5941,0.6525,1.9242,2.0295
3.4364,0.6009,0.6538,1.9308,2.0367
3.4470,0.5926,0.6479,1.9371,2.0436
3.4577,0.5978,0.6595,1.9434,2.0506
3.4683,0.5911,0.6463,1.9497,2.0574
3.4789,0.5895,0.6514,1.9560,2.0644
3.4900,0.5953,0.6482,1.9626,2.0715
3.5006,0.5977,0.6526,1.9690,2.0785
3.5113,0.5975,0.6395,1.9753,2.0853
3.5219,0.6075,0.6465,1.9818,2.0922
3.5326,0.5996,0.6385,1.9882,2.0990
3.5438,0.5996,0.6490,1.9949,2.1063
3.5548,0.6090,0.6372,2.0016,2.1133
3.5654,0.5986,0.6506,2.0079,2.1202
3.5761,0.6028,0.6382,2.0144,2.1270
3.5867,0.6059,0.6415,2.0208,2.1338
3.5974,0.6047,0.6500,2.0273,2.1408
3.6081,0.6028,0.6385,2.0337,2.1476
3.6187,0.6036,0.6520,2.0402,2.1545
3.6298,0.5958,0.6460,2.0467,2.1616
3.6416,0.6069,0.6506,2.0539,2.1693
3.6522,0.5955,0.6537,2.0602,2.1763
3.6629,0.6027,0.6448,2.0667,2.1832
3.6736,0.6068,0.6585,2.0732,2.1902
3.6842,0.6032,0.6486,2.0796,2.1971
3.6949,0.6016,0.6468,2.0860,2.2040
3.7056,0.6123,0.6544,2.0925,2.2110
3.7169,0.6037,0.6464,2.0993,2.2183
3.7276,0.6102,0.6488,2.1059,2.2253
3.7383,0.6073,0.6461,2.1124,2.2322
3.7490,0.6049,0.6437,2.1188,2.2391
3.7597,0.6105,0.6525,2.1254,2.2460
3.7703,0.5963,0.6287,2.1317,2.2527
3.7810,0.6126,0.6515,2.1382,2.2597
3.7917,0.6132,0.6421,2.1448,2.2666
3.8024,0.6114,0.6437,2.1514,2.2734
3.8132,0.6087,0.6437,2.1580,2.2804
3.8239,0.6061,0.6351,2.1644,2.2872
3.8353,0.6078,0.6503,2.1713,2.2946
3.8460,0.6112,0.6434,2.1779,2.3015
3.8567,0.5996,0.6514,2.1843,2.3084
3.8673,0.6066,0.6585,2.1907,2.3154
3.8779,0.6031,0.6485,2.1972,2.3223
3.8885,0.6014,0.6635,2.2035,2.3294
3.8991,0.6035,0.6522,2.2099,2.3363
3.9097,0.6016,0.6540,2.2163,2.3432
3.9203,0.5999,0.6521,2.2226,2.3501
3.9308,0.5978,0.6566,2.2290,2.3570
3.9415,0.6009,0.6529,2.2353,2.3640
3.9521,0.6007,0.6527,2.2417,2.3709
3.9628,0.6013,0.6527,2.2482,2.3779
3.9736,0.5973,0.6583,2.2546,2.3850
3.9843,0.6627,0.7078,2.2617,2.3926
3.9961,0.5366,0.5982,2.2680,2.3996
4.0072,0.5920,0.6512,2.2746,2.4068
4.0182,0.5914,0.6505,2.2811,2.4141
4.0289,0.5902,0.6579,2.2875,2.4211
4.0401,0.5835,0.6486,2.2939,2.4283
4.0512,0.5925,0.6484,2.3005,2.4355
4.0638,0.5854,0.6514,2.3079,2.4437
4.0745,0.5906,0.6484,2.3142,2.4507
4.0856,0.5888,0.6570,2.3208,2.4580
4.0968,0.5869,0.6487,2.3274,2.4652
4.1075,0.5962,0.6643,2.3337,2.4723
4.1181,0.5906,0.6620,2.3400,2.4794
4.1288,0.5816,0.6591,2.3462,2.4864
4.1394,0.5970,0.6652,2.3525,2.4935
4.1501,0.5809,0.6583,2.3588,2.5005
4.1607,0.5828,0.6642,2.3649,2.5076
4.1714,0.5927,0.6543,2.3713,2.5145
4.1820,0.5878,0.6593,2.3775,2.5215
4.1927,0.5879,0.6525,2.3838,2.5285
4.2033,0.5877,0.6494,2.3900,2.5354
4.2144,0.5981,0.6666,2.3967,2.5428
4.2253,0.5798,0.6400,2.4030,2.5498
4.2365,0.5905,0.6523,2.4096,2.5570
4.2475,0.5864,0.6554,2.4160,2.5643
4.2582,0.5937,0.6454,2.4224,2.5712
