Time_s,Left_Speed_m_s,Right_Speed_m_s,Left_Dist_m,Right_Dist_m,PWM_Left,PWM_Right,Target_Speed
0.0536,0.0000,0.0000,0.0000,0.0000,95.1,75.5,0.1339
0.0549,0.0000,0.0000,0.0000,0.0000,97.6,77.6,0.1372
0.0562,0.0000,0.0000,0.0000,0.0000,100.3,79.8,0.1406
0.0577,0.0000,0.0000,0.0000,0.0000,103.0,82.0,0.1441
0.0590,0.0263,0.0000,0.0000,0.0000,88.2,84.1,0.1474
0.0603,0.0000,0.0000,0.0000,0.0000,108.0,86.2,0.1507
0.0616,0.0000,0.0000,0.0000,0.0000,110.6,88.4,0.1541
0.0631,0.0242,0.0000,0.0001,0.0000,97.4,90.7,0.1577
0.0645,0.0000,0.0000,0.0001,0.0000,116.1,92.9,0.1611
0.0659,0.0245,0.0000,0.0001,0.0000,102.6,95.2,0.1647
0.0672,0.0000,0.0000,0.0001,0.0000,121.4,97.5,0.1681
0.0686,0.0248,0.0000,0.0001,0.0000,107.8,99.8,0.1716
0.0700,0.0247,0.0000,0.0002,0.0000,110.6,102.1,0.1751
0.0715,0.0238,0.0000,0.0002,0.0000,114.0,104.5,0.1787
0.0728,0.0000,0.0000,0.0002,0.0000,132.4,106.8,0.1821
0.0742,0.0497,0.0000,0.0003,0.0000,102.3,109.1,0.1856
0.0756,0.0000,0.0000,0.0003,0.0000,137.8,111.4,0.1890
0.0769,0.0523,0.0000,0.0003,0.0000,105.9,113.6,0.1923
0.0782,0.0261,0.0261,0.0004,0.0000,125.7,102.7,0.1956
0.0796,0.0254,0.0000,0.0004,0.0000,128.9,118.1,0.1990
0.0810,0.0479,0.0000,0.0005,0.0000,116.9,120.6,0.2026
0.0825,0.0238,0.0000,0.0005,0.0000,135.6,123.1,0.2062
0.0838,0.0264,0.0000,0.0006,0.0000,136.5,125.4,0.2095
0.0852,0.0504,0.0000,0.0006,0.0000,123.4,127.8,0.2129
0.0865,0.0500,0.0000,0.0007,0.0000,126.4,130.2,0.2164
0.0880,0.0241,0.0000,0.0007,0.0000,146.3,132.7,0.2199
0.0893,0.0518,0.0000,0.0008,0.0000,130.7,135.0,0.2233
0.0907,0.0514,0.0000,0.0009,0.0000,133.7,137.4,0.2266
0.0921,0.0488,0.0244,0.0009,0.0001,138.2,127.7,0.2302
0.0935,0.0485,0.0242,0.0010,0.0001,141.2,130.2,0.2337
0.0949,0.0506,0.0000,0.0011,0.0001,142.6,144.8,0.2371
0.0963,0.0491,0.0491,0.0011,0.0002,146.4,122.6,0.2406
0.0977,0.0469,0.0234,0.0012,0.0002,150.8,138.0,0.2443
0.0991,0.0736,0.0245,0.0013,0.0002,136.1,140.0,0.2479
0.1005,0.0507,0.0253,0.0014,0.0003,153.9,142.0,0.2513
0.1018,0.0514,0.0000,0.0014,0.0003,156.1,157.1,0.2546
0.1032,0.0494,0.0494,0.0015,0.0003,160.3,134.8,0.2581
0.1047,0.0718,0.0239,0.0016,0.0004,148.5,150.2,0.2617
0.1061,0.0501,0.0250,0.0017,0.0004,165.6,152.1,0.2652
0.1075,0.0492,0.0492,0.0018,0.0005,169.1,142.4,0.2687
0.1089,0.0723,0.0241,0.0019,0.0005,156.8,157.6,0.2722
0.1102,0.0527,0.0527,0.0019,0.0006,172.4,145.6,0.2755
0.1115,0.0792,0.0528,0.0020,0.0007,157.6,147.9,0.2788
0.1128,0.0778,0.0259,0.0021,0.0007,161.2,163.8,0.2821
0.1142,0.0747,0.0498,0.0022,0.0008,166.1,154.3,0.2856
0.1156,0.0733,0.0488,0.0023,0.0008,170.0,157.4,0.2891
0.1170,0.0742,0.0495,0.0025,0.0009,172.2,159.6,0.2926
0.1185,0.0733,0.0489,0.0026,0.0010,175.8,162.4,0.2961
0.1199,0.0733,0.0733,0.0027,0.0011,178.7,152.7,0.2997
0.1213,0.0730,0.0487,0.0028,0.0011,181.8,167.6,0.3032
0.1226,0.1058,0.0529,0.0029,0.0012,162.9,167.9,0.3065
0.1239,0.0776,0.0517,0.0030,0.0013,184.3,171.0,0.3098
0.1253,0.0759,0.0759,0.0031,0.0014,188.3,161.3,0.3132
0.1267,0.0970,0.0728,0.0032,0.0015,177.3,165.5,0.3168
0.1280,0.0785,0.0524,0.0033,0.0016,192.2,178.2,0.3201
0.1294,0.1005,0.0754,0.0035,0.0017,180.6,169.1,0.3235
0.1308,0.1018,0.0764,0.0036,0.0018,182.6,171.1,0.3269
0.1322,0.0974,0.0730,0.0038,0.0019,188.5,175.4,0.3304
0.1335,0.0783,0.0783,0.0039,0.0020,203.8,175.2,0.3337
0.1348,0.1029,0.0772,0.0040,0.0021,190.5,178.2,0.3371
0.1363,0.1212,0.0727,0.0042,0.0022,181.4,183.2,0.3407
0.1377,0.0955,0.0717,0.0043,0.0023,201.3,186.4,0.3443
0.1391,0.1019,0.1019,0.0045,0.0024,200.0,173.7,0.3477
0.1405,0.0988,0.0741,0.0046,0.0025,205.0,190.3,0.3511
0.1419,0.1209,0.0967,0.0048,0.0027,193.5,181.6,0.3547
0.1432,0.1324,0.0794,0.0049,0.0028,188.7,192.7,0.3580
0.1445,0.1323,0.1058,0.0051,0.0029,191.4,181.9,0.3612
0.1458,0.1282,0.0769,0.0053,0.0030,196.9,198.9,0.3646
0.1472,0.1243,0.0994,0.0055,0.0031,202.5,190.3,0.3681
0.1487,0.1211,0.0969,0.0056,0.0033,207.6,194.2,0.3716
0.1500,0.1551,0.0775,0.0058,0.0034,188.0,206.5,0.3750
0.1514,0.1452,0.0968,0.0060,0.0035,197.4,199.5,0.3785
0.1528,0.1212,0.0970,0.0062,0.0037,216.3,202.2,0.3821
0.1542,0.1533,0.1022,0.0064,0.0038,198.0,202.1,0.3855
0.1555,0.1308,0.1047,0.0066,0.0039,215.6,203.4,0.3888
0.1569,0.1239,0.0991,0.0068,0.0041,223.2,208.9,0.3923
0.1585,0.1518,0.0867,0.0070,0.0042,208.2,218.2,0.3962
0.1599,0.1516,0.1011,0.0072,0.0043,211.2,213.7,0.3996
0.1612,0.1320,0.1056,0.0074,0.0045,227.0,214.0,0.4029
0.1625,0.1546,0.1031,0.0076,0.0046,214.9,217.8,0.4063
0.1639,0.1493,0.1244,0.0078,0.0048,221.4,209.8,0.4097
0.1653,0.1494,0.0996,0.0080,0.0049,224.3,225.0,0.4132
0.1666,0.1567,0.1044,0.0082,0.0051,222.4,225.1,0.4165
0.1680,0.1534,0.1023,0.0084,0.0052,227.4,228.9,0.4199
0.1694,0.1460,0.1217,0.0086,0.0054,235.4,221.9,0.4234
0.1708,0.1702,0.0973,0.0089,0.0055,222.5,237.0,0.4270
0.1722,0.1761,0.1258,0.0091,0.0057,221.6,225.4,0.4304
0.1735,0.1533,0.1278,0.0093,0.0059,239.5,227.1,0.4338
0.1749,0.1949,0.0974,0.0096,0.0060,215.1,245.1,0.4373
0.1764,0.1687,0.1205,0.0098,0.0062,235.5,236.4,0.4409
0.1777,0.1825,0.1303,0.0101,0.0064,229.2,234.1,0.4442
0.1790,0.1804,0.1288,0.0103,0.0065,233.5,237.5,0.4476
0.1804,0.1985,0.1241,0.0106,0.0067,224.6,242.7,0.4510
0.1818,0.1950,0.1219,0.0109,0.0069,229.9,246.7,0.4546
0.1832,0.1823,0.1302,0.0111,0.0070,241.2,245.2,0.4579
0.1846,0.1935,0.1209,0.0114,0.0072,236.8,250.0,0.4615
0.1860,0.1968,0.1230,0.0117,0.0074,237.7,250.0,0.4650
0.1874,0.1932,0.1208,0.0119,0.0076,243.2,250.0,0.4685
0.1887,0.1831,0.1308,0.0122,0.0077,250.0,250.0,0.4718
0.1901,0.2049,0.1280,0.0125,0.0079,241.3,250.0,0.4752
0.1915,0.1984,0.1488,0.0127,0.0081,248.6,250.0,0.4787
0.1929,0.1993,0.1245,0.0130,0.0083,250.0,250.0,0.4822
0.1942,0.2092,0.1307,0.0133,0.0085,247.4,250.0,0.4855
0.1955,0.2059,0.1544,0.0136,0.0087,250.0,250.0,0.4888
0.1970,0.2323,0.1394,0.0139,0.0089,238.4,250.0,0.4925
0.1984,0.2165,0.1444,0.0142,0.0091,250.0,250.0,0.4961
0.1998,0.2012,0.1258,0.0145,0.0092,250.0,250.0,0.4995
0.2011,0.2343,0.1562,0.0148,0.0095,244.2,250.0,0.5000
0.2025,0.2235,0.1490,0.0151,0.0097,250.0,250.0,0.5000
0.2039,0.2472,0.1483,0.0155,0.0099,237.1,250.0,0.5000
0.2052,0.2350,0.1567,0.0158,0.0101,245.8,250.0,0.5000
0.2066,0.2314,0.1286,0.0161,0.0103,248.9,250.0,0.5000
0.2080,0.2477,0.1486,0.0164,0.0105,238.8,250.0,0.5000
0.2094,0.2207,0.1471,0.0167,0.0107,250.0,250.0,0.5000
0.2107,0.2388,0.1592,0.0171,0.0109,246.1,250.0,0.5000
0.2120,0.2300,0.1533,0.0174,0.0111,250.0,250.0,0.5000
0.2135,0.2372,0.1423,0.0177,0.0113,248.6,250.0,0.5000
0.2149,0.2150,0.1433,0.0180,0.0115,250.0,250.0,0.5000
0.2163,0.2558,0.1535,0.0184,0.0117,237.8,250.0,0.5000
0.2176,0.2350,0.1566,0.0187,0.0119,250.0,250.0,0.5000
0.2190,0.2482,0.1489,0.0190,0.0121,244.1,250.0,0.5000
0.2204,0.2451,0.1470,0.0194,0.0123,246.9,250.0,0.5000
0.2217,0.2626,0.1576,0.0197,0.0125,236.0,250.0,0.5000
0.2231,0.2515,0.1509,0.0201,0.0127,243.9,250.0,0.5000
0.2245,0.2760,0.1756,0.0204,0.0130,228.4,250.0,0.5000
0.2259,0.2618,0.1666,0.0208,0.0132,238.4,250.0,0.5000
0.2272,0.2368,0.1841,0.0211,0.0135,250.0,250.0,0.5000
0.2286,0.2822,0.1283,0.0215,0.0136,226.2,250.0,0.5000
0.2300,0.2502,0.1752,0.0218,0.0139,247.9,250.0,0.5000
0.2314,0.2686,0.1709,0.0222,0.0141,236.4,250.0,0.5000
0.2327,0.2613,0.1568,0.0226,0.0143,241.8,250.0,0.5000
0.2340,0.3090,0.1545,0.0230,0.0145,211.0,250.0,0.5000
0.2354,0.2988,0.1743,0.0234,0.0148,218.2,250.0,0.5000
0.2368,0.2703,0.1720,0.0238,0.0150,237.6,250.0,0.5000
0.2382,0.2852,0.1556,0.0242,0.0152,228.3,250.0,0.5000
0.2395,0.2840,0.1807,0.0245,0.0155,229.7,250.0,0.5000
0.2409,0.2757,0.2005,0.0249,0.0157,235.7,250.0,0.5000
0.2423,0.2899,0.1450,0.0253,0.0159,226.9,250.0,0.5000
0.2436,0.2845,0.1810,0.0257,0.0162,231.1,250.0,0.5000
0.2450,0.2876,0.1569,0.0261,0.0164,229.6,250.0,0.5000
0.2463,0.3000,0.1500,0.0265,0.0166,221.9,250.0,0.5000
0.2477,0.2976,0.1736,0.0269,0.0168,224.0,250.0,0.5000
0.2490,0.2876,0.2092,0.0273,0.0171,231.1,250.0,0.5000
0.2504,0.3107,0.2071,0.0277,0.0174,216.5,250.0,0.5000
0.2518,0.3082,0.1896,0.0282,0.0177,218.7,250.0,0.5000
0.2533,0.3156,0.1942,0.0286,0.0179,214.3,250.0,0.5000
0.2546,0.2881,0.1833,0.0290,0.0182,232.9,250.0,0.5000
0.2559,0.3144,0.2096,0.0294,0.0185,216.1,250.0,0.5000
0.2573,0.3005,0.1503,0.0298,0.0187,225.7,250.0,0.5000
0.2587,0.3123,0.1681,0.0303,0.0189,218.5,250.0,0.5000
0.2600,0.3171,0.2114,0.0307,0.0192,215.8,250.0,0.5000
0.2613,0.3170,0.1849,0.0311,0.0194,216.3,250.0,0.5000
0.2627,0.3107,0.2071,0.0315,0.0197,221.0,250.0,0.5000
0.2640,0.3229,0.1987,0.0320,0.0200,213.4,250.0,0.5000
0.2655,0.3183,0.1959,0.0324,0.0203,217.0,250.0,0.5000
0.2668,0.3425,0.2108,0.0329,0.0205,201.4,250.0,0.5000
0.2681,0.3148,0.2099,0.0333,0.0208,220.1,250.0,0.5000
0.2695,0.3251,0.2001,0.0337,0.0211,213.8,250.0,0.5000
0.2709,0.3501,0.2101,0.0342,0.0214,197.8,250.0,0.5000
0.2723,0.3141,0.1832,0.0347,0.0216,221.9,250.0,0.5000
0.2736,0.3394,0.2089,0.0351,0.0219,205.7,250.0,0.5000
0.2751,0.3201,0.2058,0.0356,0.0222,218.9,250.0,0.5000
0.2765,0.3361,0.1921,0.0361,0.0225,208.8,250.0,0.5000
0.2783,0.3646,0.2111,0.0367,0.0229,190.6,250.0,0.5000
0.2798,0.3557,0.2372,0.0372,0.0232,196.8,250.0,0.5000
0.2815,0.3438,0.2225,0.0378,0.0236,205.2,250.0,0.5000
0.2833,0.3676,0.2128,0.0385,0.0240,189.9,250.0,0.5000
0.2847,0.3403,0.1944,0.0390,0.0243,208.4,250.0,0.5000
0.2861,0.3302,0.2032,0.0394,0.0245,215.4,250.0,0.5000
0.2875,0.3651,0.2434,0.0399,0.0249,192.8,250.0,0.5000
0.2889,0.3601,0.2400,0.0405,0.0252,196.6,250.0,0.5000
0.2904,0.3923,0.2308,0.0410,0.0256,175.6,250.0,0.5000
0.2919,0.3545,0.2363,0.0416,0.0259,200.9,250.0,0.5000
0.2933,0.3763,0.2352,0.0421,0.0263,187.0,250.0,0.5000
0.2947,0.3697,0.2218,0.0426,0.0266,191.6,250.0,0.5000
0.2961,0.3657,0.2351,0.0431,0.0269,194.6,250.0,0.5000
0.2973,0.3741,0.2138,0.0436,0.0272,189.4,250.0,0.5000
0.2990,0.3742,0.2287,0.0442,0.0275,189.7,250.0,0.5000
0.3006,0.3664,0.2371,0.0448,0.0279,195.2,250.0,0.5000
0.3022,0.3726,0.2630,0.0454,0.0283,191.6,250.0,0.5000
0.3040,0.3859,0.2509,0.0461,0.0288,183.2,250.0,0.5000
0.3054,0.3834,0.2157,0.0466,0.0291,185.2,250.0,0.5000
0.3072,0.3788,0.2462,0.0473,0.0295,188.6,250.0,0.5000
0.3087,0.3760,0.2350,0.0479,0.0299,190.9,250.0,0.5000
0.3108,0.3945,0.2630,0.0487,0.0304,179.1,250.0,0.5000
0.3123,0.3569,0.2617,0.0492,0.0308,204.2,250.0,0.5000
0.3136,0.4179,0.2612,0.0498,0.0312,164.3,250.0,0.5000
0.3149,0.3838,0.2559,0.0503,0.0315,187.0,250.0,0.5000
0.3164,0.4313,0.2396,0.0509,0.0319,156.0,250.0,0.5000
0.3179,0.3879,0.2510,0.0515,0.0322,184.9,250.0,0.5000
0.3195,0.3933,0.2484,0.0522,0.0327,181.6,250.0,0.5000
0.3210,0.4123,0.2910,0.0527,0.0331,169.4,250.0,0.5000
0.3224,0.3864,0.2657,0.0533,0.0334,186.7,250.0,0.5000
0.3238,0.4122,0.2667,0.0539,0.0338,170.0,250.0,0.5000
0.3251,0.3915,0.2610,0.0544,0.0342,183.9,250.0,0.5000
0.3265,0.4204,0.2628,0.0549,0.0345,165.1,250.0,0.5000
0.3281,0.4319,0.2808,0.0556,0.0350,157.7,250.0,0.5000
0.3295,0.4057,0.2864,0.0562,0.0354,175.2,250.0,0.5000
0.3309,0.3937,0.2953,0.0568,0.0358,183.4,250.0,0.5000
0.3322,0.4108,0.2824,0.0573,0.0362,172.4,250.0,0.5000
0.3336,0.4284,0.3024,0.0579,0.0366,161.0,250.0,0.5000
0.3351,0.4016,0.2835,0.0585,0.0370,178.9,250.0,0.5000
0.3365,0.4239,0.2743,0.0591,0.0374,164.4,250.0,0.5000
0.3378,0.4271,0.2764,0.0597,0.0378,162.5,250.0,0.5000
0.3392,0.4237,0.2741,0.0603,0.0381,165.0,250.0,0.5000
0.3406,0.4203,0.2967,0.0608,0.0386,167.4,250.0,0.5000
0.3419,0.4194,0.3145,0.0614,0.0390,168.2,250.0,0.5000
0.3433,0.4223,0.3229,0.0620,0.0394,166.5,250.0,0.5000
0.3447,0.3974,0.2980,0.0625,0.0398,183.2,250.0,0.5000
0.3460,0.4457,0.2884,0.0631,0.0402,151.6,250.0,0.5000
0.3474,0.4131,0.2840,0.0637,0.0406,173.2,250.0,0.5000
0.3487,0.4381,0.3092,0.0643,0.0410,157.0,250.0,0.5000
0.3501,0.4506,0.3254,0.0649,0.0415,148.8,250.0,0.5000
0.3515,0.3976,0.2982,0.0654,0.0419,184.0,250.0,0.5000
0.3528,0.4194,0.3145,0.0660,0.0423,169.8,250.0,0.5000
0.3541,0.4436,0.3131,0.0666,0.0427,154.1,250.0,0.5000
0.3555,0.4493,0.2995,0.0672,0.0431,150.5,250.0,0.5000
0.3569,0.4414,0.3188,0.0678,0.0436,155.8,250.0,0.5000
0.3583,0.4392,0.3416,0.0684,0.0440,157.4,250.0,0.5000
0.3597,0.4287,0.3026,0.0690,0.0445,164.5,250.0,0.5000
0.3610,0.4440,0.3134,0.0696,0.0449,154.6,250.0,0.5000
0.3624,0.4512,0.3259,0.0702,0.0453,150.0,250.0,0.5000
0.3638,0.4424,0.3195,0.0709,0.0458,155.9,250.0,0.5000
0.3651,0.4195,0.3146,0.0714,0.0462,171.2,250.0,0.5000
0.3664,0.4873,0.3334,0.0721,0.0466,126.7,250.0,0.5000
0.3678,0.4565,0.3297,0.0727,0.0471,147.0,250.0,0.5000
0.3692,0.4233,0.2988,0.0733,0.0475,169.0,250.0,0.5000
0.3705,0.4516,0.3188,0.0739,0.0479,150.5,250.0,0.5000
0.3718,0.4351,0.3327,0.0744,0.0484,161.6,250.0,0.5000
0.3732,0.4268,0.3515,0.0750,0.0488,167.2,250.0,0.5000
0.3747,0.4571,0.3368,0.0757,0.0493,147.4,250.0,0.5000
0.3760,0.4552,0.3287,0.0763,0.0498,148.8,250.0,0.5000
0.3774,0.4720,0.3229,0.0770,0.0502,137.8,250.0,0.5000
0.3788,0.4703,0.3465,0.0776,0.0507,139.0,250.0,0.5000
0.3801,0.4438,0.3394,0.0782,0.0512,156.6,250.0,0.5000
0.3814,0.3978,0.3713,0.0787,0.0516,187.1,250.0,0.5000
0.3828,0.4389,0.3615,0.0793,0.0521,160.2,250.0,0.5000
0.3841,0.4290,0.3786,0.0799,0.0526,166.9,250.0,0.5000
0.3855,0.4460,0.3221,0.0805,0.0531,155.8,250.0,0.5000
0.3869,0.4671,0.3934,0.0812,0.0536,142.1,250.0,0.5000
0.3883,0.4652,0.3672,0.0818,0.0542,143.4,250.0,0.5000
0.3898,0.4363,0.3635,0.0825,0.0547,162.6,250.0,0.5000
0.3912,0.4414,0.3678,0.0831,0.0552,159.4,250.0,0.5000
0.3925,0.4255,0.3723,0.0836,0.0557,170.1,250.0,0.5000
0.3938,0.4518,0.3765,0.0843,0.0562,152.9,250.0,0.5000
0.3953,0.4627,0.3702,0.0849,0.0567,145.8,250.0,0.5000
0.3968,0.4406,0.3943,0.0856,0.0573,160.5,250.0,0.5000
0.3982,0.4624,0.3650,0.0863,0.0578,146.3,250.0,0.5000
0.3996,0.4688,0.3948,0.0869,0.0584,142.2,250.0,0.5000
0.4011,0.4304,0.3826,0.0875,0.0590,167.6,250.0,0.5000
0.4024,0.4353,0.3841,0.0881,0.0595,164.6,250.0,0.5000
0.4038,0.4601,0.3834,0.0887,0.0600,148.4,250.0,0.5000
0.4053,0.4668,0.3968,0.0894,0.0606,144.0,250.0,0.5000
0.4070,0.4569,0.3973,0.0902,0.0613,150.7,250.0,0.5000
0.4084,0.4549,0.3831,0.0909,0.0618,152.1,250.0,0.5000
0.4099,0.4590,0.3865,0.0915,0.0624,149.6,250.0,0.5000
0.4113,0.4641,0.4153,0.0922,0.0630,146.3,250.0,0.5000
0.4126,0.4462,0.3675,0.0928,0.0634,158.2,250.0,0.5000
0.4139,0.4598,0.4087,0.0934,0.0640,149.4,250.0,0.5000
0.4153,0.4776,0.3771,0.0941,0.0645,137.7,250.0,0.5000
0.4167,0.4723,0.4226,0.0947,0.0651,141.3,250.0,0.5000
0.4180,0.4718,0.3932,0.0953,0.0656,141.7,250.0,0.5000
0.4194,0.4618,0.4105,0.0960,0.0662,148.4,250.0,0.5000
0.4208,0.4342,0.3860,0.0966,0.0667,166.7,250.0,0.5000
0.4222,0.4423,0.4423,0.0972,0.0673,161.5,245.4,0.5000
0.4235,0.4462,0.3937,0.0978,0.0679,159.1,250.0,0.5000
0.4249,0.4903,0.4129,0.0984,0.0684,130.1,250.0,0.5000
0.4263,0.4450,0.3955,0.0991,0.0690,160.1,250.0,0.5000
0.4276,0.4723,0.4226,0.0997,0.0695,142.2,250.0,0.5000
0.4290,0.4691,0.4170,0.1003,0.0701,144.4,250.0,0.5000
0.4304,0.4463,0.4215,0.1010,0.0707,159.5,250.0,0.5000
0.4318,0.4427,0.4181,0.1016,0.0713,162.0,250.0,0.5000
0.4331,0.4461,0.4198,0.1022,0.0718,159.9,250.0,0.5000
0.4344,0.4809,0.4541,0.1028,0.0724,137.1,241.8,0.5000
0.4357,0.4600,0.4344,0.1034,0.0730,150.9,250.0,0.5000
0.4372,0.4732,0.4259,0.1041,0.0736,142.3,250.0,0.5000
0.4386,0.4597,0.4355,0.1048,0.0742,151.3,250.0,0.5000
0.4399,0.4409,0.4149,0.1053,0.0748,163.8,250.0,0.5000
0.4413,0.4777,0.4525,0.1060,0.0754,139.7,243.7,0.5000
0.4427,0.4385,0.4628,0.1066,0.0761,165.7,238.7,0.5000
0.4440,0.4760,0.4496,0.1072,0.0767,141.0,245.4,0.5000
0.4453,0.4762,0.4233,0.1079,0.0772,141.0,250.0,0.5000
0.4467,0.4689,0.4689,0.1085,0.0778,145.8,236.1,0.5000
0.4481,0.4687,0.4687,0.1091,0.0785,146.0,236.3,0.5000
0.4494,0.4567,0.4313,0.1098,0.0791,154.1,250.0,0.5000
0.4507,0.4739,0.4476,0.1104,0.0797,142.8,247.2,0.5000
0.4521,0.4652,0.4652,0.1110,0.0803,148.6,238.5,0.5000
0.4535,0.4812,0.4571,0.1117,0.0809,138.2,242.7,0.5000
0.4549,0.4773,0.4296,0.1124,0.0816,140.8,250.0,0.5000
0.4563,0.4700,0.4439,0.1130,0.0821,145.6,249.7,0.5000
0.4576,0.4918,0.4659,0.1137,0.0828,131.3,238.8,0.5000
0.4590,0.4634,0.4390,0.1143,0.0834,150.1,250.0,0.5000
0.4603,0.4517,0.4783,0.1149,0.0840,157.9,232.9,0.5000
0.4616,0.4667,0.4667,0.1155,0.0846,148.1,238.8,0.5000
0.4630,0.4740,0.4740,0.1161,0.0853,143.4,235.2,0.5000
0.4643,0.4740,0.4490,0.1168,0.0859,143.5,247.9,0.5000
0.4657,0.4696,0.4449,0.1175,0.0865,146.4,250.0,0.5000
0.4671,0.4665,0.4406,0.1181,0.0871,148.6,250.0,0.5000
0.4684,0.4493,0.4758,0.1187,0.0877,160.0,234.9,0.5000
0.4697,0.4903,0.5161,0.1193,0.0884,133.1,214.7,0.5000
0.4712,0.4460,0.4460,0.1200,0.0890,162.4,250.0,0.5000
0.4726,0.4891,0.4646,0.1207,0.0897,134.1,240.7,0.5000
0.4739,0.4947,0.4947,0.1213,0.0904,130.4,225.7,0.5000
0.4753,0.4739,0.4739,0.1220,0.0910,144.1,236.2,0.5000
0.4767,0.4567,0.4807,0.1226,0.0917,155.6,232.9,0.5000
0.4781,0.4682,0.4928,0.1233,0.0924,148.1,226.8,0.5000
0.4795,0.4752,0.5002,0.1239,0.0931,143.5,223.1,0.5000
0.4809,0.4647,0.4906,0.1246,0.0937,150.5,228.0,0.5000
0.4822,0.4749,0.4999,0.1252,0.0944,143.9,223.3,0.5000
0.4837,0.4827,0.4827,0.1259,0.0951,138.8,232.0,0.5000
0.4851,0.4954,0.4707,0.1266,0.0958,130.5,238.1,0.5000
0.4865,0.4719,0.4967,0.1273,0.0965,146.0,225.1,0.5000
0.4878,0.4694,0.4941,0.1279,0.0972,147.8,226.4,0.5000
0.4893,0.4634,0.5121,0.1286,0.0979,151.8,217.3,0.5000
0.4906,0.4796,0.4796,0.1292,0.0985,141.2,233.7,0.5000
0.4920,0.4852,0.4852,0.1299,0.0992,137.5,230.9,0.5000
0.4934,0.4792,0.5044,0.1305,0.0999,141.5,221.3,0.5000
0.4948,0.4617,0.4617,0.1312,0.1005,153.1,242.8,0.5000
0.4961,0.4755,0.5019,0.1318,0.1012,144.1,222.6,0.5000
0.4974,0.4665,0.4924,0.1324,0.1019,150.2,227.4,0.5000
0.4988,0.4720,0.5217,0.1331,0.1026,146.6,212.7,0.5000
0.5002,0.4593,0.5076,0.1337,0.1033,155.1,219.7,0.5000
0.5015,0.4990,0.4990,0.1344,0.1040,129.0,224.0,0.5000
0.5029,0.4891,0.5148,0.1351,0.1046,135.5,216.1,0.5000
0.5043,0.4779,0.5282,0.1357,0.1054,142.9,209.2,0.5000
