Time_s,Left_Speed_m_s,Right_Speed_m_s,Left_Dist_m,Right_Dist_m,PWM_Left,PWM_Right,Target_Speed
0.0000,0.0000,0.0000,0.0000,0.0000,0.0,0.0,0.0000
0.0015,0.0000,0.0000,0.0000,0.0000,2.5,1.7,0.0037
0.0028,0.0000,0.0000,0.0000,0.0000,4.7,3.2,0.0071
0.0041,0.0000,0.0000,0.0000,0.0000,6.8,4.7,0.0103
0.0054,0.0000,0.0000,0.0000,0.0000,9.0,6.2,0.0136
0.0068,0.0000,0.0000,0.0000,0.0000,11.4,7.9,0.0171
0.0082,0.0000,0.0000,0.0000,0.0000,13.8,9.5,0.0206
0.0097,0.0000,0.0000,0.0000,0.0000,16.1,11.2,0.0241
0.0110,0.0000,0.0000,0.0000,0.0000,18.4,12.8,0.0275
0.0124,0.0000,0.0000,0.0000,0.0000,20.7,14.4,0.0309
0.0138,0.0000,0.0000,0.0000,0.0000,23.1,16.1,0.0344
0.0152,0.0000,0.0000,0.0000,0.0000,25.6,17.8,0.0380
0.0166,0.0000,0.0000,0.0000,0.0000,28.0,19.5,0.0415
0.0180,0.0000,0.0000,0.0000,0.0000,30.4,21.1,0.0449
0.0193,0.0000,0.0000,0.0000,0.0000,32.8,22.9,0.0484
0.0207,0.0000,0.0000,0.0000,0.0000,35.2,24.5,0.0518
0.0220,0.0000,0.0000,0.0000,0.0000,37.4,26.2,0.0551
0.0234,0.0000,0.0000,0.0000,0.0000,39.8,27.9,0.0584
0.0248,0.0000,0.0000,0.0000,0.0000,42.3,29.6,0.0619
0.0262,0.0000,0.0000,0.0000,0.0000,44.8,31.4,0.0655
0.0276,0.0000,0.0000,0.0000,0.0000,47.3,33.2,0.0690
0.0290,0.0000,0.0000,0.0000,0.0000,49.8,35.0,0.0725
0.0304,0.0000,0.0000,0.0000,0.0000,52.4,36.8,0.0761
0.0318,0.0000,0.0000,0.0000,0.0000,54.9,38.7,0.0796
0.0331,0.0000,0.0000,0.0000,0.0000,57.3,40.4,0.0829
0.0345,0.0000,0.0000,0.0000,0.0000,59.6,42.1,0.0861
0.0358,0.0000,0.0000,0.0000,0.0000,62.0,43.8,0.0895
0.0372,0.0000,0.0000,0.0000,0.0000,64.6,45.7,0.0930
0.0387,0.0000,0.0000,0.0000,0.0000,67.3,47.7,0.0967
0.0401,0.0000,0.0000,0.0000,0.0000,69.9,49.5,0.1001
0.0414,0.0000,0.0000,0.0000,0.0000,72.4,51.4,0.1036
0.0428,0.0248,0.0000,0.0000,0.0000,58.6,53.2,0.1070
0.0443,0.0000,0.0000,0.0000,0.0000,77.6,55.2,0.1107
0.0457,0.0000,0.0000,0.0000,0.0000,80.3,57.2,0.1143
0.0471,0.0000,0.0000,0.0000,0.0000,82.9,59.1,0.1178
0.0485,0.0000,0.0000,0.0000,0.0000,85.5,61.0,0.1213
0.0499,0.0000,0.0000,0.0000,0.0000,88.2,63.0,0.1248
0.0512,0.0000,0.0000,0.0000,0.0000,90.7,64.8,0.1281
0.0526,0.0000,0.0000,0.0000,0.0000,93.2,66.7,0.1315
0.0540,0.0000,0.0000,0.0000,0.0000,96.0,68.8,0.1351
0.0555,0.0000,0.0000,0.0000,0.0000,98.8,70.8,0.1387
0.0568,0.0260,0.0000,0.0001,0.0000,84.1,72.7,0.1420
0.0582,0.0000,0.0000,0.0001,0.0000,103.9,74.7,0.1455
0.0596,0.0000,0.0000,0.0001,0.0000,106.6,76.8,0.1490
0.0610,0.0248,0.0000,0.0001,0.0000,93.0,78.8,0.1525
0.0623,0.0000,0.0000,0.0001,0.0000,111.8,80.7,0.1558
0.0636,0.0265,0.0000,0.0001,0.0000,96.9,82.6,0.1591
0.0650,0.0000,0.0000,0.0001,0.0000,116.9,84.6,0.1624
0.0664,0.0000,0.0000,0.0001,0.0000,119.7,86.6,0.1659
0.0678,0.0242,0.0000,0.0002,0.0000,106.5,88.7,0.1695
0.0691,0.0000,0.0000,0.0002,0.0000,125.0,90.7,0.1727
0.0705,0.0252,0.0252,0.0002,0.0000,111.0,81.3,0.1762
0.0718,0.0251,0.0000,0.0002,0.0000,113.8,94.7,0.1796
0.0732,0.0000,0.0000,0.0002,0.0000,133.1,96.8,0.1831
0.0746,0.0261,0.0000,0.0003,0.0000,118.5,98.8,0.1864
0.0760,0.0245,0.0000,0.0003,0.0000,122.3,101.0,0.1899
0.0774,0.0243,0.0000,0.0003,0.0000,125.2,103.2,0.1935
0.0788,0.0246,0.0000,0.0004,0.0000,127.8,105.3,0.1970
0.0801,0.0000,0.0000,0.0004,0.0000,146.6,107.3,0.2002
0.0814,0.0514,0.0000,0.0004,0.0000,115.4,109.4,0.2036
0.0828,0.0252,0.0252,0.0005,0.0001,135.4,100.1,0.2070
0.0842,0.0242,0.0000,0.0005,0.0001,138.9,113.7,0.2106
0.0856,0.0258,0.0258,0.0006,0.0001,140.5,104.1,0.2139
0.0869,0.0511,0.0000,0.0006,0.0001,126.5,117.9,0.2173
0.0883,0.0249,0.0249,0.0007,0.0001,146.6,108.8,0.2207
0.0897,0.0489,0.0000,0.0007,0.0001,133.6,122.3,0.2243
0.0911,0.0253,0.0000,0.0008,0.0001,151.9,124.5,0.2277
0.0925,0.0483,0.0242,0.0008,0.0002,139.6,115.8,0.2313
0.0939,0.0480,0.0240,0.0009,0.0002,142.7,118.1,0.2348
0.0953,0.0263,0.0000,0.0009,0.0002,159.7,131.1,0.2381
0.0966,0.0530,0.0265,0.0010,0.0002,144.7,121.2,0.2414
0.0979,0.0523,0.0262,0.0011,0.0003,147.8,123.5,0.2447
0.0993,0.0498,0.0000,0.0011,0.0003,152.3,137.5,0.2482
0.1006,0.0502,0.0251,0.0012,0.0003,154.8,128.4,0.2516
0.1020,0.0492,0.0246,0.0013,0.0003,158.3,130.9,0.2551
0.1035,0.0704,0.0235,0.0014,0.0004,147.3,133.8,0.2588
0.1049,0.0738,0.0246,0.0015,0.0004,147.9,135.6,0.2623
0.1064,0.0710,0.0237,0.0016,0.0004,152.7,138.4,0.2659
0.1077,0.0520,0.0260,0.0017,0.0005,167.9,139.5,0.2692
0.1091,0.0734,0.0489,0.0018,0.0006,156.7,131.4,0.2728
0.1105,0.0969,0.0242,0.0019,0.0006,144.1,144.9,0.2763
0.1119,0.0735,0.0245,0.0020,0.0006,162.3,147.1,0.2799
0.1132,0.0791,0.0264,0.0021,0.0007,161.3,148.5,0.2831
0.1146,0.0743,0.0495,0.0022,0.0007,167.4,140.3,0.2866
0.1160,0.1000,0.0250,0.0023,0.0008,153.2,153.7,0.2901
0.1173,0.1045,0.0523,0.0025,0.0008,152.9,143.5,0.2934
0.1187,0.0773,0.0258,0.0026,0.0009,173.6,157.8,0.2967
0.1201,0.0985,0.0492,0.0027,0.0009,162.5,149.5,0.3002
0.1216,0.0942,0.0471,0.0029,0.0010,168.3,152.9,0.3039
0.1229,0.1036,0.0518,0.0030,0.0011,164.8,153.0,0.3072
0.1242,0.1059,0.0530,0.0031,0.0011,166.0,154.7,0.3105
0.1256,0.0978,0.0489,0.0033,0.0012,174.2,158.9,0.3140
0.1271,0.1186,0.0474,0.0035,0.0013,163.5,162.0,0.3176
0.1284,0.1003,0.0502,0.0036,0.0013,178.4,163.1,0.3211
0.1298,0.1021,0.0511,0.0037,0.0014,180.0,165.0,0.3245
0.1313,0.1166,0.0466,0.0039,0.0015,173.5,169.5,0.3282
0.1327,0.1207,0.0483,0.0041,0.0016,173.8,171.3,0.3317
0.1341,0.1199,0.0719,0.0042,0.0017,177.2,163.0,0.3353
0.1355,0.1299,0.0520,0.0044,0.0017,173.4,174.3,0.3387
0.1368,0.1029,0.0771,0.0046,0.0018,194.0,165.2,0.3420
0.1382,0.1478,0.0493,0.0048,0.0019,167.3,180.3,0.3455
0.1397,0.1123,0.0898,0.0049,0.0020,193.8,164.5,0.3494
0.1413,0.1365,0.0682,0.0051,0.0021,181.1,176.9,0.3531
0.1431,0.1340,0.0574,0.0054,0.0022,186.5,184.9,0.3577
0.1446,0.1329,0.0886,0.0056,0.0024,190.4,173.5,0.3616
0.1465,0.1459,0.0730,0.0059,0.0025,185.7,183.9,0.3663
0.1480,0.1407,0.0938,0.0061,0.0027,192.3,177.0,0.3700
0.1494,0.1459,0.0729,0.0063,0.0028,191.8,188.9,0.3735
0.1508,0.1452,0.0726,0.0065,0.0029,195.2,191.6,0.3771
0.1522,0.1292,0.0775,0.0067,0.0030,208.6,191.7,0.3804
0.1535,0.1582,0.0791,0.0069,0.0031,192.2,193.3,0.3837
0.1553,0.1529,0.0956,0.0071,0.0032,199.5,189.0,0.3882
0.1568,0.1791,0.0895,0.0074,0.0034,185.5,194.5,0.3921
0.1582,0.1475,0.0738,0.0076,0.0035,209.2,204.1,0.3956
0.1596,0.1730,0.0989,0.0079,0.0036,195.3,195.2,0.3991
0.1614,0.1560,0.0975,0.0081,0.0038,210.2,199.0,0.4035
0.1628,0.1742,0.0995,0.0084,0.0039,201.2,200.5,0.4069
0.1641,0.1565,0.1043,0.0086,0.0041,215.7,200.7,0.4103
0.1658,0.1877,0.1043,0.0089,0.0042,198.6,203.7,0.4144
0.1674,0.1682,0.1051,0.0092,0.0044,214.9,206.2,0.4185
0.1688,0.1668,0.1192,0.0094,0.0046,218.9,202.4,0.4221
0.1702,0.2109,0.1055,0.0097,0.0047,192.6,211.0,0.4254
