Time_s,Left_Speed_m_s,Right_Speed_m_s,Left_Dist_m,Right_Dist_m,PWM_Left,PWM_Right,Target_Speed
0.0000,0.0000,0.0000,0.0000,0.0000,250.0,160.5,0.5000
0.0018,0.0000,0.0000,0.0000,0.0000,250.0,161.6,0.5000
0.0033,0.0000,0.0000,0.0000,0.0000,250.0,162.5,0.5000
0.0049,0.0000,0.0000,0.0000,0.0000,250.0,163.5,0.5000
0.0064,0.0000,0.0000,0.0000,0.0000,250.0,164.5,0.5000
0.0079,0.0000,0.0000,0.0000,0.0000,250.0,165.4,0.5000
0.0096,0.0000,0.0000,0.0000,0.0000,250.0,166.4,0.5000
0.0112,0.0210,0.0000,0.0000,0.0000,250.0,167.5,0.5000
0.0128,0.0000,0.0000,0.0000,0.0000,250.0,168.5,0.5000
0.0144,0.0212,0.0000,0.0001,0.0000,250.0,169.5,0.5000
0.0161,0.0208,0.0000,0.0001,0.0000,250.0,170.5,0.5000
0.0176,0.0000,0.0233,0.0001,0.0000,250.0,163.9,0.5000
0.0191,0.0227,0.0000,0.0001,0.0000,250.0,172.3,0.5000
0.0206,0.0230,0.0000,0.0002,0.0000,250.0,173.3,0.5000
0.0222,0.0215,0.0215,0.0002,0.0001,250.0,167.3,0.5000
0.0240,0.0193,0.0193,0.0002,0.0001,250.0,169.1,0.5000
0.0256,0.0421,0.0211,0.0003,0.0001,250.0,169.5,0.5000
0.0273,0.0210,0.0000,0.0003,0.0001,250.0,177.3,0.5000
0.0289,0.0411,0.0206,0.0004,0.0002,250.0,171.7,0.5000
0.0306,0.0212,0.0212,0.0004,0.0002,250.0,172.5,0.5000
0.0321,0.0438,0.0219,0.0005,0.0002,250.0,173.2,0.5000
0.0337,0.0216,0.0216,0.0006,0.0003,250.0,174.3,0.5000
0.0353,0.0442,0.0221,0.0006,0.0003,250.0,175.0,0.5000
0.0369,0.0436,0.0436,0.0007,0.0004,250.0,169.1,0.5000
0.0385,0.0422,0.0211,0.0008,0.0004,250.0,177.2,0.5000
0.0403,0.0377,0.0377,0.0008,0.0005,250.0,173.0,0.5000
0.0421,0.0393,0.0393,0.0009,0.0006,250.0,173.5,0.5000
0.0438,0.0616,0.0410,0.0010,0.0006,250.0,173.9,0.5000
0.0454,0.0636,0.0424,0.0011,0.0007,250.0,174.4,0.5000
0.0470,0.0424,0.0424,0.0012,0.0008,250.0,175.3,0.5000
0.0486,0.0658,0.0439,0.0013,0.0008,250.0,175.7,0.5000
0.0501,0.0678,0.0452,0.0014,0.0009,250.0,176.2,0.5000
0.0518,0.0627,0.0418,0.0015,0.0010,250.0,178.2,0.5000
0.0535,0.0831,0.0623,0.0016,0.0011,250.0,172.5,0.5000
0.0551,0.0843,0.0421,0.0018,0.0011,250.0,180.0,0.5000
0.0567,0.0631,0.0631,0.0019,0.0012,250.0,174.1,0.5000
0.0584,0.0827,0.0620,0.0020,0.0013,250.0,175.4,0.5000
0.0601,0.0828,0.0621,0.0021,0.0014,250.0,176.3,0.5000
0.0618,0.0815,0.0612,0.0023,0.0016,250.0,177.5,0.5000
0.0652,0.0814,0.0712,0.0026,0.0018,250.0,176.1,0.5000
0.0670,0.1134,0.0756,0.0028,0.0019,250.0,175.7,0.5000
0.0690,0.0877,0.0702,0.0029,0.0021,250.0,178.5,0.5000
0.0707,0.1009,0.0807,0.0031,0.0022,250.0,176.0,0.5000
0.0723,0.1066,0.0853,0.0033,0.0023,250.0,175.3,0.5000
0.0739,0.1037,0.0829,0.0035,0.0025,250.0,177.0,0.5000
0.0755,0.1129,0.0903,0.0036,0.0026,250.0,175.4,0.5000
0.0770,0.1138,0.0683,0.0038,0.0027,250.0,183.3,0.5000
0.0786,0.1313,0.1094,0.0040,0.0029,250.0,170.9,0.5000
0.0809,0.1345,0.0896,0.0043,0.0031,250.0,178.4,0.5000
0.0826,0.1194,0.0995,0.0045,0.0033,250.0,176.1,0.5000
0.0843,0.1201,0.1001,0.0047,0.0035,250.0,176.8,0.5000
0.0861,0.1385,0.1188,0.0050,0.0037,250.0,171.6,0.5000
0.0879,0.1326,0.0947,0.0052,0.0038,250.0,180.2,0.5000
0.0896,0.1464,0.1046,0.0055,0.0040,250.0,177.9,0.5000
0.0912,0.1292,0.1076,0.0057,0.0042,250.0,177.7,0.5000
0.0928,0.1497,0.1069,0.0059,0.0043,250.0,178.7,0.5000
0.0943,0.1583,0.1131,0.0061,0.0045,250.0,177.5,0.5000
0.0959,0.1553,0.1331,0.0064,0.0047,250.0,171.8,0.5000
0.0975,0.1474,0.1053,0.0066,0.0049,250.0,181.5,0.5000
0.0991,0.1505,0.1075,0.0069,0.0051,250.0,181.6,0.5000
0.1006,0.1575,0.1350,0.0071,0.0053,250.0,173.5,0.5000
0.1022,0.1549,0.1107,0.0074,0.0055,250.0,182.0,0.5000
0.1039,0.1806,0.1405,0.0077,0.0057,250.0,173.2,0.5000
0.1057,0.1546,0.1160,0.0079,0.0059,250.0,181.9,0.5000
0.1073,0.1693,0.1270,0.0082,0.0061,250.0,179.2,0.5000
0.1089,0.1756,0.1317,0.0085,0.0063,250.0,178.4,0.5000
0.1105,0.1719,0.1504,0.0088,0.0066,250.0,173.1,0.5000
0.1121,0.1902,0.1268,0.0091,0.0068,250.0,181.4,0.5000
0.1137,0.1953,0.1519,0.0094,0.0070,250.0,174.1,0.5000
0.1154,0.1654,0.1240,0.0097,0.0072,250.0,183.8,0.5000
0.1170,0.2096,0.1467,0.0100,0.0075,250.0,177.2,0.5000
0.1186,0.1996,0.1553,0.0103,0.0077,250.0,175.2,0.5000
0.1203,0.1789,0.1392,0.0106,0.0079,250.0,181.1,0.5000
0.1220,0.2110,0.1688,0.0110,0.0082,250.0,172.3,0.5000
0.1236,0.1739,0.1522,0.0113,0.0085,250.0,178.3,0.5000
0.1252,0.2129,0.1703,0.0116,0.0087,250.0,173.2,0.5000
0.1269,0.1998,0.1599,0.0119,0.0090,250.0,177.3,0.5000
0.1286,0.2287,0.1663,0.0123,0.0093,250.0,175.9,0.5000
0.1302,0.2093,0.1674,0.0127,0.0096,250.0,176.2,0.5000
0.1319,0.2087,0.1669,0.0130,0.0098,250.0,177.0,0.5000
0.1335,0.2121,0.1697,0.0134,0.0101,250.0,176.8,0.5000
0.1351,0.2316,0.1895,0.0137,0.0104,250.0,171.1,0.5000
0.1368,0.2026,0.1621,0.0141,0.0107,250.0,180.6,0.5000
0.1388,0.2289,0.1760,0.0145,0.0110,250.0,176.9,0.5000
0.1407,0.2231,0.1859,0.0149,0.0114,250.0,174.5,0.5000
0.1427,0.2206,0.1867,0.0154,0.0118,250.0,175.1,0.5000
0.1456,0.2459,0.2108,0.0161,0.0124,250.0,168.4,0.5000
0.1476,0.2121,0.1767,0.0165,0.0127,250.0,180.1,0.5000
0.1493,0.2253,0.1843,0.0169,0.0130,250.0,178.3,0.5000
0.1512,0.2368,0.2004,0.0174,0.0134,250.0,173.9,0.5000
0.1532,0.2439,0.2091,0.0178,0.0138,250.0,171.8,0.5000
0.1549,0.2428,0.2226,0.0183,0.0142,250.0,168.1,0.5000
0.1568,0.2528,0.2167,0.0187,0.0146,250.0,170.7,0.5000
0.1585,0.2238,0.2035,0.0191,0.0150,250.0,175.5,0.5000
0.1618,0.2491,0.2180,0.0199,0.0157,250.0,172.0,0.5000
0.1635,0.2565,0.2171,0.0204,0.0161,250.0,172.9,0.5000
0.1652,0.2521,0.2101,0.0208,0.0164,250.0,175.8,0.5000
0.1668,0.2824,0.2389,0.0213,0.0168,250.0,167.1,0.5000
0.1693,0.2561,0.2427,0.0219,0.0174,250.0,166.7,0.5000
0.1710,0.2728,0.2309,0.0224,0.0178,250.0,171.0,0.5000
0.1725,0.2650,0.2429,0.0228,0.0182,250.0,167.7,0.5000
0.1741,0.2498,0.2498,0.0232,0.0186,250.0,165.9,0.5000
0.1757,0.2800,0.2369,0.0236,0.0189,250.0,170.6,0.5000
0.1774,0.2661,0.2252,0.0241,0.0193,250.0,174.9,0.5000
0.1789,0.2916,0.2468,0.0245,0.0197,250.0,168.5,0.5000
0.1804,0.2730,0.2502,0.0249,0.0201,250.0,167.8,0.5000
0.1819,0.2945,0.2492,0.0254,0.0205,250.0,168.7,0.5000
0.1835,0.2991,0.2564,0.0259,0.0209,250.0,166.8,0.5000
0.1853,0.2765,0.2567,0.0263,0.0213,250.0,167.3,0.5000
0.1870,0.2871,0.2666,0.0268,0.0218,250.0,164.6,0.5000
0.1890,0.2975,0.2625,0.0274,0.0223,250.0,166.5,0.5000
0.1907,0.2768,0.2570,0.0279,0.0227,250.0,168.8,0.5000
0.1923,0.2811,0.2811,0.0283,0.0232,250.0,161.5,0.5000
0.1938,0.2899,0.2676,0.0288,0.0236,250.0,166.3,0.5000
0.1979,0.3033,0.2864,0.0300,0.0248,250.0,161.3,0.5000
0.1997,0.2948,0.2555,0.0305,0.0252,250.0,171.8,0.5000
0.2013,0.2969,0.2969,0.0310,0.0257,250.0,158.9,0.5000
0.2030,0.2868,0.2868,0.0315,0.0262,250.0,162.6,0.5000
0.2046,0.3007,0.2792,0.0320,0.0266,250.0,165.5,0.5000
0.2063,0.2942,0.2942,0.0325,0.0271,250.0,161.1,0.5000
0.2080,0.3052,0.2849,0.0330,0.0276,250.0,164.5,0.5000
0.2096,0.2987,0.2987,0.0335,0.0281,250.0,160.5,0.5000
0.2112,0.2815,0.3031,0.0339,0.0286,250.0,159.5,0.5000
0.2127,0.3178,0.3178,0.0344,0.0291,250.0,155.1,0.5000
0.2144,0.3097,0.3097,0.0349,0.0296,250.0,158.1,0.5000
0.2168,0.3018,0.3018,0.0357,0.0303,250.0,161.3,0.5000
0.2192,0.3118,0.3118,0.0364,0.0311,250.0,158.6,0.5000
0.2209,0.2946,0.2946,0.0369,0.0316,250.0,164.6,0.5000
0.2226,0.2952,0.3373,0.0374,0.0321,250.0,151.2,0.5000
0.2241,0.3092,0.3313,0.0379,0.0327,250.0,153.5,0.5000
0.2257,0.3180,0.3180,0.0384,0.0331,250.0,158.1,0.5000
0.2273,0.3196,0.3196,0.0389,0.0337,250.0,157.9,0.5000
0.2289,0.3132,0.3340,0.0394,0.0342,250.0,153.6,0.5000
0.2318,0.3244,0.3484,0.0403,0.0352,250.0,149.6,0.5000
0.2335,0.3255,0.3255,0.0409,0.0358,250.0,157.3,0.5000
0.2352,0.2988,0.3386,0.0414,0.0363,250.0,153.4,0.5000
0.2369,0.3128,0.3336,0.0419,0.0369,250.0,155.4,0.5000
0.2385,0.3223,0.3223,0.0425,0.0374,250.0,159.4,0.5000
0.2401,0.3457,0.3241,0.0430,0.0379,249.7,159.2,0.5000
0.2417,0.3307,0.3307,0.0435,0.0384,250.0,157.4,0.5000
0.2433,0.3289,0.3289,0.0441,0.0390,250.0,158.3,0.5000
0.2449,0.3274,0.3493,0.0446,0.0396,250.0,152.1,0.5000
0.2465,0.3237,0.3669,0.0451,0.0401,250.0,146.7,0.5000
0.2486,0.3323,0.3655,0.0458,0.0409,250.0,147.5,0.5000
0.2503,0.3138,0.3347,0.0463,0.0415,250.0,157.7,0.5000
0.2519,0.3492,0.3492,0.0469,0.0420,250.0,153.4,0.5000
0.2538,0.3401,0.3401,0.0475,0.0427,250.0,156.7,0.5000
0.2555,0.3517,0.3321,0.0481,0.0432,250.0,159.6,0.5000
0.2572,0.3239,0.3441,0.0487,0.0438,250.0,156.1,0.5000
0.2589,0.3188,0.3401,0.0492,0.0444,250.0,157.7,0.5000
0.2605,0.3225,0.3440,0.0497,0.0449,250.0,156.8,0.5000
0.2628,0.3322,0.3926,0.0505,0.0458,250.0,141.5,0.5000
0.2644,0.3479,0.3479,0.0511,0.0464,250.0,156.1,0.5000
0.2660,0.3486,0.3486,0.0516,0.0470,250.0,156.2,0.5000
0.2677,0.3337,0.3337,0.0522,0.0475,250.0,161.3,0.5000
0.2693,0.3301,0.3713,0.0527,0.0481,250.0,149.5,0.5000
0.2709,0.3295,0.3734,0.0533,0.0487,250.0,149.1,0.5000
0.2726,0.3358,0.3987,0.0538,0.0494,250.0,141.2,0.5000
0.2743,0.3388,0.4186,0.0544,0.0501,250.0,135.0,0.5000
0.2762,0.3540,0.3540,0.0551,0.0508,250.0,156.0,0.5000
0.2781,0.3530,0.3716,0.0557,0.0515,250.0,150.7,0.5000
0.2798,0.3686,0.3686,0.0564,0.0521,247.1,152.0,0.5000
0.2817,0.3504,0.3873,0.0570,0.0528,250.0,146.2,0.5000
0.2832,0.3364,0.3588,0.0575,0.0534,250.0,155.6,0.5000
0.2847,0.3389,0.3841,0.0581,0.0540,250.0,147.7,0.5000
0.2863,0.3574,0.4021,0.0586,0.0546,250.0,142.1,0.5000
0.2882,0.3463,0.3463,0.0593,0.0553,250.0,160.4,0.5000
0.2897,0.3528,0.3528,0.0598,0.0558,250.0,158.6,0.5000
0.2913,0.3838,0.3838,0.0604,0.0564,240.3,148.9,0.5000
0.2929,0.3835,0.3835,0.0610,0.0570,240.9,149.2,0.5000
0.2944,0.3441,0.3900,0.0615,0.0576,250.0,147.3,0.5000
0.2958,0.3772,0.3772,0.0621,0.0582,245.8,151.7,0.5000
0.2972,0.3469,0.3964,0.0626,0.0587,250.0,145.7,0.5000
0.2991,0.3722,0.3722,0.0633,0.0594,250.0,153.8,0.5000
0.3006,0.3443,0.3673,0.0638,0.0600,250.0,155.6,0.5000
0.3021,0.3807,0.3807,0.0644,0.0605,245.2,151.5,0.5000
0.3035,0.3725,0.3725,0.0649,0.0611,250.0,154.4,0.5000
0.3052,0.3861,0.4064,0.0655,0.0617,242.4,143.7,0.5000
0.3067,0.4139,0.4139,0.0662,0.0624,224.3,141.4,0.5000
0.3083,0.3508,0.3508,0.0667,0.0629,250.0,162.0,0.5000
0.3103,0.3767,0.3938,0.0675,0.0637,249.7,148.5,0.5000
0.3118,0.3613,0.3839,0.0680,0.0643,250.0,151.9,0.5000
0.3133,0.3661,0.3905,0.0685,0.0649,250.0,149.9,0.5000
0.3147,0.3717,0.3965,0.0691,0.0654,250.0,148.2,0.5000
0.3161,0.4184,0.4184,0.0697,0.0660,223.6,141.3,0.5000
0.3177,0.3825,0.3825,0.0703,0.0666,247.6,153.1,0.5000
