Time_s,Left_Speed_m_s,Right_Speed_m_s,Left_Dist_m,Right_Dist_m,PWM_Left,PWM_Right,Target_Speed
0.0000,0.0000,0.0000,0.0000,0.0000,0.0,0.0,0.0000
0.0015,0.0000,0.0000,0.0000,0.0000,2.7,2.4,0.0037
0.0028,0.0000,0.0000,0.0000,0.0000,5.1,4.7,0.0070
0.0042,0.0000,0.0000,0.0000,0.0000,7.8,7.0,0.0106
0.0057,0.0000,0.0000,0.0000,0.0000,10.4,9.4,0.0142
0.0071,0.0000,0.0000,0.0000,0.0000,13.1,11.8,0.0177
0.0085,0.0000,0.0000,0.0000,0.0000,15.7,14.1,0.0212
0.0098,0.0000,0.0000,0.0000,0.0000,18.2,16.4,0.0245
0.0111,0.0000,0.0000,0.0000,0.0000,20.7,18.6,0.0278
0.0125,0.0000,0.0000,0.0000,0.0000,23.2,20.9,0.0312
0.0139,0.0000,0.0000,0.0000,0.0000,25.9,23.3,0.0347
0.0153,0.0000,0.0000,0.0000,0.0000,28.6,25.8,0.0382
0.0166,0.0000,0.0000,0.0000,0.0000,31.2,28.1,0.0416
0.0180,0.0000,0.0000,0.0000,0.0000,33.8,30.4,0.0449
0.0193,0.0000,0.0000,0.0000,0.0000,36.4,32.7,0.0483
0.0207,0.0000,0.0000,0.0000,0.0000,39.2,35.2,0.0518
0.0221,0.0000,0.0000,0.0000,0.0000,41.8,37.5,0.0551
0.0234,0.0000,0.0000,0.0000,0.0000,44.5,39.9,0.0585
0.0249,0.0000,0.0000,0.0000,0.0000,47.5,42.6,0.0623
0.0263,0.0000,0.0000,0.0000,0.0000,50.2,44.9,0.0657
0.0276,0.0000,0.0000,0.0000,0.0000,52.8,47.3,0.0690
0.0289,0.0000,0.0000,0.0000,0.0000,55.5,49.7,0.0723
0.0304,0.0000,0.0000,0.0000,0.0000,58.6,52.4,0.0761
0.0318,0.0000,0.0000,0.0000,0.0000,61.4,54.8,0.0795
0.0331,0.0000,0.0000,0.0000,0.0000,64.1,57.2,0.0828
0.0345,0.0000,0.0000,0.0000,0.0000,66.8,59.6,0.0862
0.0360,0.0000,0.0000,0.0000,0.0000,69.9,62.4,0.0899
0.0373,0.0000,0.0000,0.0000,0.0000,72.8,64.8,0.0933
0.0386,0.0000,0.0000,0.0000,0.0000,75.5,67.2,0.0966
0.0400,0.0000,0.0000,0.0000,0.0000,78.3,69.7,0.0999
0.0415,0.0000,0.0000,0.0000,0.0000,81.5,72.5,0.1037
0.0429,0.0000,0.0000,0.0000,0.0000,84.4,75.1,0.1072
0.0443,0.0000,0.0000,0.0000,0.0000,87.5,77.7,0.1108
0.0457,0.0000,0.0000,0.0000,0.0000,90.5,80.4,0.1144
0.0471,0.0000,0.0000,0.0000,0.0000,93.4,83.0,0.1178
0.0485,0.0000,0.0000,0.0000,0.0000,96.4,85.6,0.1213
0.0500,0.0000,0.0000,0.0000,0.0000,99.6,88.3,0.1249
0.0515,0.0000,0.0000,0.0000,0.0000,103.0,91.3,0.1289
0.0529,0.0000,0.0000,0.0000,0.0000,106.0,93.9,0.1322
0.0542,0.0000,0.0000,0.0000,0.0000,108.9,96.4,0.1356
0.0557,0.0000,0.0000,0.0000,0.0000,112.1,99.2,0.1393
0.0572,0.0000,0.0000,0.0000,0.0000,115.5,102.1,0.1430
0.0588,0.0000,0.0000,0.0000,0.0000,119.1,105.2,0.1471
0.0602,0.0000,0.0000,0.0000,0.0000,122.2,108.0,0.1506
0.0616,0.0000,0.0000,0.0000,0.0000,125.3,110.6,0.1540
0.0631,0.0000,0.0000,0.0000,0.0000,128.7,113.6,0.1578
0.0647,0.0220,0.0000,0.0000,0.0000,116.2,116.6,0.1617
0.0662,0.0000,0.0000,0.0000,0.0000,135.5,119.5,0.1654
0.0675,0.0000,0.0000,0.0000,0.0000,138.6,122.2,0.1688
0.0691,0.0000,0.0000,0.0000,0.0000,142.2,125.3,0.1727
0.0708,0.0202,0.0000,0.0001,0.0000,131.4,128.7,0.1770
0.0727,0.0000,0.0180,0.0001,0.0000,150.5,120.6,0.1818
0.0745,0.0195,0.0000,0.0001,0.0000,140.4,136.0,0.1862
0.0759,0.0000,0.0000,0.0001,0.0000,157.9,138.9,0.1898
0.0773,0.0000,0.0000,0.0001,0.0000,161.0,141.6,0.1931
0.0786,0.0264,0.0000,0.0001,0.0000,144.9,144.2,0.1964
0.0799,0.0000,0.0000,0.0001,0.0000,167.2,147.0,0.1998
0.0813,0.0255,0.0000,0.0002,0.0000,151.9,149.7,0.2032
0.0826,0.0253,0.0000,0.0002,0.0000,155.1,152.5,0.2066
0.0839,0.0264,0.0264,0.0002,0.0001,157.4,137.8,0.2098
0.0853,0.0257,0.0000,0.0003,0.0001,161.0,157.9,0.2132
0.0873,0.0170,0.0000,0.0003,0.0001,172.2,162.1,0.2183
0.0888,0.0472,0.0000,0.0004,0.0001,153.6,165.1,0.2219
0.0902,0.0246,0.0000,0.0004,0.0001,173.3,168.0,0.2254
0.0915,0.0251,0.0251,0.0004,0.0001,176.3,154.3,0.2289
0.0930,0.0492,0.0000,0.0005,0.0001,162.0,173.7,0.2324
0.0943,0.0263,0.0000,0.0006,0.0001,181.7,176.5,0.2357
0.0956,0.0516,0.0000,0.0006,0.0001,166.5,179.3,0.2390
0.0970,0.0252,0.0000,0.0007,0.0001,189.0,182.2,0.2424
0.0983,0.0516,0.0000,0.0007,0.0001,173.0,185.0,0.2458
0.0996,0.0538,0.0000,0.0008,0.0001,174.4,187.7,0.2490
0.1009,0.0514,0.0000,0.0009,0.0001,179.4,190.6,0.2523
0.1030,0.0502,0.0000,0.0010,0.0001,185.2,195.0,0.2575
0.1044,0.0733,0.0244,0.0011,0.0001,171.6,181.9,0.2610
0.1058,0.0508,0.0000,0.0011,0.0001,191.2,200.9,0.2644
0.1072,0.0499,0.0000,0.0012,0.0001,195.2,203.9,0.2679
0.1085,0.0990,0.0000,0.0013,0.0001,162.8,206.9,0.2714
0.1104,0.0363,0.0000,0.0014,0.0001,213.1,211.0,0.2761
0.1119,0.0733,0.0000,0.0015,0.0001,189.6,214.1,0.2796
0.1134,0.0671,0.0000,0.0016,0.0001,197.8,217.5,0.2835
0.1149,0.0702,0.0234,0.0017,0.0002,199.1,205.3,0.2872
0.1163,0.0749,0.0000,0.0018,0.0002,199.0,220.0,0.2907
0.1176,0.0768,0.0000,0.0019,0.0002,200.9,220.0,0.2940
0.1190,0.1001,0.0000,0.0021,0.0002,187.3,220.0,0.2975
0.1204,0.0752,0.0000,0.0022,0.0002,208.7,220.0,0.3009
0.1217,0.0790,0.0263,0.0023,0.0002,209.1,218.4,0.3042
0.1230,0.1060,0.0000,0.0024,0.0002,192.7,220.0,0.3074
0.1243,0.0776,0.0000,0.0025,0.0002,216.5,220.0,0.3108
0.1257,0.1226,0.0245,0.0027,0.0002,187.2,220.0,0.3143
0.1272,0.0713,0.0000,0.0028,0.0002,220.0,220.0,0.3179
0.1285,0.1256,0.0251,0.0030,0.0003,191.9,220.0,0.3214
0.1299,0.1029,0.0000,0.0031,0.0003,211.6,220.0,0.3247
0.1313,0.0752,0.0251,0.0032,0.0003,220.0,220.0,0.3282
0.1327,0.1225,0.0245,0.0034,0.0003,204.2,220.0,0.3317
0.1340,0.1049,0.0262,0.0035,0.0004,220.0,220.0,0.3350
0.1353,0.1019,0.0255,0.0037,0.0004,220.0,220.0,0.3384
0.1367,0.1251,0.0500,0.0038,0.0005,212.3,220.0,0.3418
0.1381,0.1027,0.0257,0.0040,0.0005,220.0,220.0,0.3452
0.1394,0.1329,0.0266,0.0041,0.0006,213.0,220.0,0.3484
0.1407,0.1279,0.0512,0.0043,0.0006,220.0,220.0,0.3518
0.1427,0.1189,0.0340,0.0046,0.0007,220.0,220.0,0.3569
0.1442,0.1225,0.0490,0.0047,0.0008,220.0,220.0,0.3604
0.1455,0.1272,0.0509,0.0049,0.0008,220.0,220.0,0.3638
0.1468,0.1034,0.0259,0.0050,0.0009,220.0,220.0,0.3671
0.1482,0.1270,0.0508,0.0052,0.0009,220.0,220.0,0.3705
0.1496,0.1263,0.0505,0.0054,0.0010,220.0,220.0,0.3739
0.1509,0.1327,0.0531,0.0056,0.0011,220.0,220.0,0.3772
0.1522,0.1298,0.0519,0.0057,0.0011,220.0,220.0,0.3805
0.1536,0.1261,0.0757,0.0059,0.0012,220.0,220.0,0.3839
0.1549,0.1275,0.0510,0.0061,0.0013,220.0,220.0,0.3873
0.1562,0.1317,0.0527,0.0062,0.0014,220.0,220.0,0.3906
0.1576,0.1297,0.0778,0.0064,0.0015,220.0,220.0,0.3939
0.1590,0.1492,0.0746,0.0066,0.0016,220.0,220.0,0.3974
0.1604,0.1440,0.0480,0.0068,0.0017,220.0,220.0,0.4010
0.1618,0.1512,0.0756,0.0070,0.0018,220.0,220.0,0.4044
0.1631,0.1568,0.0523,0.0072,0.0018,220.0,220.0,0.4077
0.1645,0.1501,0.0751,0.0075,0.0019,220.0,220.0,0.4112
0.1658,0.1513,0.0756,0.0077,0.0020,220.0,220.0,0.4146
0.1671,0.1331,0.0532,0.0078,0.0021,220.0,220.0,0.4178
0.1685,0.1558,0.0779,0.0080,0.0022,220.0,220.0,0.4211
0.1698,0.1789,0.0767,0.0083,0.0023,220.0,220.0,0.4245
0.1712,0.1536,0.0768,0.0085,0.0024,220.0,220.0,0.4279
0.1724,0.1608,0.0804,0.0087,0.0025,220.0,220.0,0.4311
0.1738,0.1544,0.1030,0.0089,0.0027,220.0,220.0,0.4345
0.1752,0.1508,0.0503,0.0091,0.0027,220.0,220.0,0.4379
0.1766,0.1904,0.0952,0.0094,0.0029,220.0,220.0,0.4415
0.1780,0.1529,0.0764,0.0096,0.0030,220.0,220.0,0.4449
0.1793,0.1810,0.0776,0.0098,0.0031,220.0,220.0,0.4482
0.1807,0.1724,0.0985,0.0101,0.0032,220.0,220.0,0.4517
0.1821,0.2021,0.0758,0.0104,0.0033,220.0,220.0,0.4552
0.1834,0.1601,0.1067,0.0106,0.0035,220.0,220.0,0.4584
0.1847,0.2070,0.0776,0.0108,0.0036,220.0,220.0,0.4617
0.1860,0.2040,0.1020,0.0111,0.0037,220.0,220.0,0.4651
0.1874,0.1802,0.1030,0.0114,0.0038,220.0,220.0,0.4685
0.1889,0.2212,0.0885,0.0117,0.0040,220.0,220.0,0.4724
