Time_s,Left_Speed_m_s,Right_Speed_m_s,Left_Dist_m,Right_Dist_m,PWM_Left,PWM_Right
0.2612,0.2440,0.4148,0.0247,0.0629,220.0,186.2
0.2626,0.2398,0.4316,0.0251,0.0635,220.0,175.4
0.2641,0.2203,0.4405,0.0254,0.0642,220.0,169.6
0.2654,0.2607,0.4172,0.0257,0.0647,220.0,185.2
0.2667,0.2383,0.4502,0.0260,0.0653,220.0,163.6
0.2680,0.2387,0.4244,0.0263,0.0659,220.0,180.8
0.2693,0.2581,0.4388,0.0267,0.0664,220.0,171.4
0.2707,0.2521,0.4537,0.0270,0.0671,220.0,161.8
0.2721,0.2434,0.4382,0.0274,0.0677,220.0,172.2
0.2734,0.2623,0.4197,0.0277,0.0682,220.0,184.5
0.2748,0.2829,0.4629,0.0281,0.0689,220.0,156.2
0.2762,0.2462,0.4677,0.0284,0.0695,220.0,153.1
0.2775,0.2793,0.4316,0.0288,0.0701,220.0,177.0
0.2789,0.2578,0.4383,0.0292,0.0707,220.0,172.8
0.2802,0.2826,0.4625,0.0295,0.0713,220.0,157.0
0.2816,0.2493,0.4737,0.0299,0.0720,220.0,149.6
0.2830,0.2767,0.4528,0.0303,0.0726,220.0,163.6
0.2843,0.2886,0.4461,0.0306,0.0732,220.0,168.1
0.2856,0.2651,0.4506,0.0310,0.0738,220.0,165.2
0.2869,0.2844,0.4653,0.0314,0.0744,220.0,155.7
0.2883,0.2760,0.4767,0.0318,0.0750,220.0,148.2
0.2897,0.3041,0.4815,0.0322,0.0757,220.0,145.2
0.2910,0.2894,0.4472,0.0325,0.0763,220.0,167.8
0.2923,0.3094,0.4641,0.0330,0.0769,220.0,156.8
0.2937,0.2947,0.4667,0.0334,0.0776,220.0,155.2
0.2951,0.2963,0.4444,0.0338,0.0782,220.0,170.0
0.2965,0.2784,0.4809,0.0342,0.0788,220.0,146.0
0.2978,0.3054,0.4835,0.0346,0.0795,220.0,144.4
0.2992,0.2980,0.4718,0.0350,0.0801,220.0,152.1
0.3006,0.2953,0.4430,0.0354,0.0808,220.0,171.2
0.3020,0.3175,0.4641,0.0359,0.0814,220.0,157.5
0.3035,0.2914,0.5100,0.0363,0.0821,220.0,127.2
0.3048,0.3238,0.4483,0.0367,0.0828,220.0,167.9
0.3062,0.3382,0.4682,0.0372,0.0834,220.0,154.9
0.3076,0.3173,0.4881,0.0376,0.0841,220.0,141.9
0.3090,0.3205,0.4684,0.0381,0.0847,220.0,154.9
0.3104,0.3177,0.4887,0.0385,0.0854,220.0,141.6
0.3118,0.2994,0.4741,0.0389,0.0861,220.0,151.3
0.3131,0.3113,0.4410,0.0393,0.0867,220.0,173.2
0.3145,0.3333,0.4872,0.0398,0.0873,220.0,142.9
0.3158,0.3251,0.5002,0.0402,0.0880,220.0,134.3
0.3172,0.3283,0.4799,0.0407,0.0887,220.0,147.7
0.3185,0.3161,0.4742,0.0411,0.0893,220.0,151.5
0.3198,0.3385,0.5207,0.0416,0.0900,220.0,120.9
0.3212,0.3472,0.4712,0.0420,0.0906,220.0,153.5
0.3226,0.3276,0.4789,0.0425,0.0913,220.0,148.5
0.3240,0.3554,0.4824,0.0430,0.0919,220.0,146.3
0.3254,0.3386,0.4596,0.0435,0.0926,220.0,161.4
0.3268,0.3220,0.4706,0.0439,0.0933,220.0,154.2
0.3281,0.3317,0.4848,0.0444,0.0939,220.0,144.9
0.3295,0.3203,0.4928,0.0448,0.0946,220.0,139.7
0.3309,0.3609,0.5156,0.0453,0.0953,220.0,124.6
0.3323,0.3399,0.4613,0.0458,0.0960,220.0,160.5
0.3338,0.3513,0.4918,0.0463,0.0967,220.0,140.4
0.3352,0.3650,0.4867,0.0468,0.0974,220.0,143.8
0.3367,0.3518,0.4926,0.0473,0.0981,220.0,140.0
0.3381,0.3601,0.4801,0.0478,0.0988,220.0,148.2
0.3395,0.3423,0.4891,0.0483,0.0995,220.0,142.4
0.3409,0.3304,0.4829,0.0488,0.1001,220.0,146.5
0.3422,0.3539,0.5056,0.0493,0.1008,220.0,131.5
0.3437,0.3834,0.4553,0.0498,0.1015,220.0,164.7
0.3451,0.3499,0.4748,0.0503,0.1021,220.0,152.0
0.3464,0.3867,0.4898,0.0508,0.1028,220.0,142.1
0.3477,0.3638,0.4937,0.0513,0.1034,220.0,139.6
0.3491,0.3723,0.4715,0.0518,0.1041,220.0,154.2
0.3505,0.3561,0.4833,0.0523,0.1048,220.0,146.5
0.3518,0.3684,0.5000,0.0528,0.1054,220.0,135.5
0.3531,0.3620,0.5171,0.0533,0.1061,220.0,124.2
0.3545,0.3746,0.4994,0.0538,0.1068,220.0,135.9
0.3559,0.3559,0.5085,0.0543,0.1075,220.0,129.9
0.3573,0.3909,0.5130,0.0548,0.1082,220.0,126.9
0.3586,0.3786,0.5048,0.0553,0.1089,220.0,132.3
0.3600,0.3726,0.4968,0.0558,0.1096,220.0,137.6
0.3614,0.3824,0.4843,0.0564,0.1102,220.0,145.8
0.3627,0.3959,0.5015,0.0569,0.1109,220.0,134.5
0.3640,0.3612,0.5160,0.0574,0.1116,220.0,124.9
0.3654,0.3740,0.4737,0.0579,0.1122,220.0,152.8
0.3668,0.3586,0.5124,0.0584,0.1129,220.0,127.4
0.3681,0.3937,0.4986,0.0589,0.1136,220.0,136.4
0.3694,0.4016,0.5020,0.0594,0.1143,220.0,134.1
0.3708,0.3787,0.4797,0.0600,0.1149,220.0,148.9
0.3721,0.3942,0.4994,0.0605,0.1156,220.0,135.9
0.3734,0.3947,0.5000,0.0610,0.1162,220.0,135.5
0.3749,0.3975,0.4910,0.0616,0.1170,220.0,141.4
0.3763,0.3856,0.4820,0.0621,0.1177,220.0,147.4
0.3777,0.3827,0.4592,0.0626,0.1183,220.0,162.5
0.3790,0.3967,0.5025,0.0632,0.1189,220.0,134.1
0.3806,0.3807,0.5287,0.0638,0.1198,220.0,116.7
0.3822,0.4118,0.4984,0.0644,0.1206,220.0,136.6
0.3836,0.3845,0.4614,0.0650,0.1212,220.0,161.1
0.3850,0.3993,0.5168,0.0655,0.1220,220.0,124.6
0.3864,0.4110,0.4881,0.0661,0.1226,220.0,143.5
0.3879,0.4018,0.4911,0.0667,0.1234,220.0,141.6
0.3893,0.4050,0.5063,0.0673,0.1241,220.0,131.6
0.3908,0.4002,0.5179,0.0679,0.1248,220.0,123.9
0.3927,0.4195,0.5289,0.0686,0.1258,220.0,116.5
0.3942,0.3952,0.4831,0.0693,0.1266,220.0,146.7
0.3957,0.4068,0.5026,0.0699,0.1273,220.0,133.9
0.3970,0.4002,0.5252,0.0704,0.1280,220.0,118.9
0.3984,0.4325,0.5088,0.0710,0.1287,220.0,129.7
0.3999,0.4055,0.5181,0.0716,0.1295,220.0,123.5
0.4014,0.4073,0.5032,0.0722,0.1303,220.0,133.4
0.4028,0.4526,0.5029,0.0728,0.1309,220.0,133.5
0.4045,0.4187,0.4985,0.0736,0.1318,220.0,136.4
0.4059,0.4158,0.5137,0.0741,0.1325,220.0,126.4
0.4074,0.4049,0.4949,0.0748,0.1333,220.0,138.8
0.4090,0.4197,0.5080,0.0754,0.1341,220.0,130.1
0.4106,0.4246,0.5095,0.0761,0.1349,220.0,129.1
0.4122,0.4260,0.4899,0.0768,0.1357,220.0,142.1
0.4137,0.4333,0.5055,0.0774,0.1364,220.0,131.8
0.4150,0.4262,0.5014,0.0780,0.1371,220.0,134.4
0.4166,0.4256,0.5153,0.0787,0.1379,220.0,125.3
0.4191,0.4299,0.4993,0.0797,0.1392,220.0,135.8
0.4205,0.4277,0.4990,0.0803,0.1399,220.0,136.0
0.4219,0.4139,0.5113,0.0809,0.1406,220.0,127.9
0.4235,0.4558,0.5242,0.0816,0.1414,220.0,119.3
0.4252,0.4592,0.4991,0.0824,0.1423,220.0,135.8
0.4266,0.4128,0.5099,0.0830,0.1430,220.0,128.7
0.4280,0.4538,0.5042,0.0836,0.1437,220.0,132.4
0.4294,0.4607,0.5335,0.0843,0.1444,220.0,113.1
0.4308,0.4249,0.4999,0.0849,0.1451,220.0,135.2
0.4321,0.4623,0.5136,0.0855,0.1458,220.0,126.1
0.4337,0.4751,0.5183,0.0863,0.1467,220.0,123.0
0.4352,0.4537,0.5253,0.0869,0.1474,220.0,118.3
0.4365,0.4149,0.5186,0.0875,0.1481,220.0,122.7
0.4378,0.4546,0.5080,0.0880,0.1488,220.0,129.6
0.4391,0.4375,0.5147,0.0886,0.1494,220.0,125.2
0.4408,0.4421,0.5053,0.0894,0.1503,220.0,131.4
0.4422,0.4460,0.5203,0.0900,0.1510,220.0,121.4
0.4435,0.4946,0.5206,0.0906,0.1517,220.0,121.1
0.4452,0.4648,0.5052,0.0914,0.1526,220.0,131.3
0.4467,0.4431,0.4897,0.0921,0.1533,220.0,141.5
0.4482,0.4397,0.5091,0.0927,0.1540,220.0,128.7
0.4496,0.4497,0.5246,0.0934,0.1548,220.0,118.5
0.4512,0.4398,0.5026,0.0941,0.1556,220.0,132.9
0.4526,0.4522,0.5024,0.0947,0.1563,220.0,133.1
0.4539,0.4450,0.4974,0.0953,0.1569,220.0,136.4
0.4555,0.4552,0.5203,0.0960,0.1578,220.0,121.2
0.4569,0.4673,0.4919,0.0967,0.1585,220.0,139.9
0.4582,0.4641,0.5156,0.0973,0.1591,220.0,124.3
0.4595,0.4727,0.5253,0.0979,0.1598,220.0,117.9
0.4609,0.4627,0.5141,0.0985,0.1605,220.0,125.2
0.4624,0.4663,0.5107,0.0993,0.1613,220.0,127.4
0.4638,0.4612,0.5124,0.0999,0.1620,220.0,126.2
0.4651,0.4936,0.5196,0.1005,0.1627,220.0,121.4
0.4665,0.4649,0.5138,0.1012,0.1634,220.0,125.2
0.4681,0.4709,0.5137,0.1020,0.1643,220.0,125.2
0.4696,0.4756,0.5231,0.1026,0.1650,220.0,119.0
0.4709,0.4874,0.4874,0.1033,0.1657,220.0,142.5
0.4723,0.4848,0.5358,0.1040,0.1664,220.0,110.6
0.4737,0.4891,0.5135,0.1046,0.1671,220.0,125.2
0.4751,0.4529,0.5284,0.1053,0.1678,220.0,115.3
0.4764,0.4747,0.5275,0.1059,0.1685,220.0,115.9
0.4777,0.4684,0.5205,0.1065,0.1692,220.0,120.4
0.4791,0.4749,0.4999,0.1072,0.1699,220.0,134.0
0.4804,0.5105,0.4850,0.1079,0.1706,220.0,143.8
0.4818,0.5263,0.5263,0.1086,0.1713,220.0,116.6
0.4833,0.4798,0.5037,0.1093,0.1720,220.0,131.4
0.4846,0.4985,0.4736,0.1100,0.1727,220.0,151.3
0.4860,0.4841,0.5096,0.1106,0.1734,220.0,127.6
0.4873,0.4772,0.5038,0.1112,0.1740,220.0,131.4
0.4886,0.4900,0.5416,0.1119,0.1747,220.0,106.4
0.4900,0.5074,0.5074,0.1126,0.1754,220.0,128.9
0.4914,0.4816,0.5323,0.1132,0.1762,220.0,112.4
0.4927,0.5071,0.4804,0.1139,0.1768,220.0,146.6
0.4940,0.4919,0.5178,0.1146,0.1775,220.0,122.0
0.4953,0.5088,0.5088,0.1152,0.1782,220.0,127.9
0.4967,0.4817,0.5071,0.1159,0.1789,220.0,129.0
0.4981,0.5296,0.5296,0.1166,0.1796,220.0,114.1
0.4995,0.5108,0.5108,0.1173,0.1803,220.0,126.5
0.5009,0.4949,0.5197,0.1180,0.1810,220.0,120.6
0.5022,0.4989,0.5252,0.1187,0.1817,220.0,116.9
0.5035,0.5041,0.5041,0.1194,0.1824,220.0,130.7
0.5048,0.5155,0.5155,0.1200,0.1831,220.0,123.2
0.5062,0.5077,0.5077,0.1207,0.1838,220.0,128.3
0.5076,0.5335,0.5081,0.1215,0.1844,220.0,128.0
0.5089,0.5277,0.5277,0.1221,0.1851,220.0,115.1
0.5102,0.5410,0.5410,0.1229,0.1859,220.0,106.2
0.5117,0.4986,0.5224,0.1236,0.1866,220.0,118.4
0.5131,0.5253,0.5014,0.1244,0.1873,220.0,132.2
0.5145,0.5278,0.5027,0.1251,0.1880,220.0,131.3
0.5158,0.5550,0.5046,0.1258,0.1887,220.0,130.1
0.5172,0.5213,0.5213,0.1266,0.1895,220.0,119.0
0.5186,0.5311,0.5058,0.1273,0.1901,220.0,129.2
0.5199,0.5285,0.5285,0.1280,0.1908,220.0,114.2
0.5212,0.5147,0.5147,0.1287,0.1915,220.0,123.2
0.5226,0.5245,0.4995,0.1294,0.1922,220.0,133.2
0.5240,0.5630,0.5118,0.1302,0.1929,220.0,125.1
0.5254,0.5460,0.5212,0.1309,0.1936,220.0,118.9
0.5268,0.5289,0.5048,0.1317,0.1944,220.0,129.6
0.5282,0.5141,0.5141,0.1324,0.1951,220.0,123.5
0.5295,0.5267,0.5004,0.1331,0.1957,220.0,132.5
0.5308,0.5531,0.5268,0.1338,0.1964,220.0,115.1
0.5323,0.5589,0.5346,0.1346,0.1972,220.0,109.8
0.5337,0.5531,0.5290,0.1354,0.1979,220.0,113.4
0.5350,0.5447,0.5188,0.1361,0.1986,220.0,120.1
0.5364,0.5548,0.5295,0.1369,0.1994,220.0,113.0
0.5378,0.5513,0.5033,0.1377,0.2001,220.0,130.2
0.5393,0.5484,0.5007,0.1385,0.2008,220.0,131.9
0.5406,0.5641,0.5128,0.1392,0.2015,220.0,123.9
0.5419,0.5824,0.5295,0.1400,0.2022,220.0,112.9
0.5433,0.5385,0.5129,0.1407,0.2029,220.0,123.8
0.5447,0.5707,0.5459,0.1415,0.2036,220.0,101.9
0.5461,0.5553,0.4829,0.1423,0.2043,220.0,143.4
0.5477,0.5906,0.5250,0.1432,0.2052,220.0,115.6
0.5491,0.5659,0.4951,0.1441,0.2059,220.0,135.3
0.5506,0.5569,0.5085,0.1449,0.2066,220.0,126.5
0.5519,0.5495,0.5234,0.1456,0.2073,220.0,116.6
0.5532,0.5817,0.5024,0.1463,0.2080,220.0,130.4
0.5545,0.5476,0.5215,0.1471,0.2086,220.0,117.8
0.5559,0.5744,0.4994,0.1479,0.2093,220.0,132.3
0.5572,0.5646,0.5133,0.1486,0.2100,220.0,123.2
0.5585,0.5814,0.5021,0.1494,0.2107,220.0,130.5
0.5599,0.5765,0.5241,0.1501,0.2114,220.0,116.0
0.5613,0.5451,0.5203,0.1509,0.2121,220.0,118.5
0.5626,0.5838,0.5042,0.1517,0.2127,220.0,129.0
0.5640,0.5898,0.5161,0.1525,0.2135,220.0,121.2
0.5654,0.5879,0.5174,0.1533,0.2142,220.0,120.3
0.5669,0.5647,0.5176,0.1542,0.2150,220.0,120.1
0.5683,0.5684,0.5437,0.1550,0.2158,220.0,102.8
0.5696,0.5569,0.5039,0.1557,0.2164,220.0,129.0
0.5709,0.6024,0.4977,0.1565,0.2171,220.0,133.1
0.5723,0.6004,0.5524,0.1574,0.2179,220.0,96.9
0.5738,0.6050,0.5082,0.1582,0.2186,220.0,126.0
0.5752,0.6049,0.4839,0.1591,0.2193,220.0,142.0
0.5766,0.5845,0.4871,0.1599,0.2200,220.0,139.9
0.5781,0.5987,0.5269,0.1608,0.2207,220.0,113.7
0.5795,0.5799,0.5558,0.1616,0.2215,220.0,94.5
0.5809,0.6030,0.5025,0.1624,0.2222,220.0,129.6
0.5822,0.5634,0.4610,0.1632,0.2228,220.0,157.0
0.5836,0.5777,0.5023,0.1640,0.2235,220.0,129.8
0.5849,0.5852,0.5343,0.1648,0.2242,220.0,108.7
0.5862,0.5829,0.5034,0.1655,0.2249,220.0,129.0
0.5876,0.6192,0.5160,0.1664,0.2256,220.0,120.6
0.5890,0.5738,0.4989,0.1672,0.2263,220.0,131.9
0.5903,0.5697,0.4920,0.1679,0.2269,220.0,136.4
0.5917,0.6003,0.5252,0.1687,0.2277,220.0,114.5
0.5934,0.5935,0.5143,0.1698,0.2286,220.0,121.6
0.5949,0.5960,0.4814,0.1707,0.2293,220.0,143.4
0.5963,0.5939,0.4906,0.1715,0.2299,220.0,137.3
0.5976,0.5807,0.5016,0.1722,0.2306,220.0,130.1
0.5992,0.6076,0.5208,0.1732,0.2314,220.0,117.4
0.6009,0.6269,0.5258,0.1743,0.2323,220.0,114.1
0.6023,0.6047,0.4884,0.1752,0.2330,220.0,138.6
