Time_s,Left_Speed_m_s,Right_Speed_m_s,Left_Dist_m,Right_Dist_m,PWM_Left,PWM_Right
2.7905,0.4072,0.4072,1.0611,1.0805,100.8,88.6
2.7927,0.4138,0.3831,1.0620,1.0814,96.2,106.7
2.7947,0.4142,0.4142,1.0628,1.0822,95.9,83.4
2.7963,0.4012,0.3801,1.0635,1.0828,104.8,109.0
2.7980,0.4076,0.3872,1.0642,1.0835,100.4,103.8
2.7997,0.4236,0.4035,1.0649,1.0842,89.3,91.6
2.8013,0.4069,0.4069,1.0656,1.0848,100.8,88.9
2.8029,0.4218,0.3996,1.0662,1.0854,90.5,94.4
2.8045,0.4083,0.3868,1.0669,1.0861,99.7,104.0
2.8061,0.4123,0.3689,1.0675,1.0867,96.9,117.6
2.8076,0.3939,0.4157,1.0682,1.0873,109.7,82.5
2.8093,0.3784,0.3994,1.0688,1.0880,120.4,94.7
2.8109,0.3955,0.3955,1.0694,1.0886,108.7,97.7
2.8125,0.3897,0.4114,1.0701,1.0893,112.7,85.7
2.8141,0.4069,0.3843,1.0707,1.0899,100.8,106.1
2.8157,0.4105,0.4105,1.0713,1.0905,98.3,86.4
2.8173,0.4080,0.3865,1.0720,1.0911,100.0,104.4
2.8189,0.3818,0.4030,1.0726,1.0918,118.1,92.0
2.8205,0.4010,0.4010,1.0733,1.0925,104.9,93.6
2.8222,0.3983,0.3983,1.0739,1.0931,106.7,95.6
2.8238,0.4004,0.3793,1.0746,1.0937,105.3,109.9
2.8253,0.4080,0.4307,1.0752,1.0944,100.0,71.3
2.8269,0.3973,0.3973,1.0758,1.0950,107.4,96.3
2.8284,0.4239,0.3793,1.0765,1.0956,88.9,109.8
2.8300,0.3868,0.3868,1.0771,1.0962,114.6,104.3
2.8317,0.4061,0.4061,1.0778,1.0969,101.3,89.8
2.8333,0.4121,0.3904,1.0784,1.0975,97.1,101.6
2.8349,0.4078,0.3864,1.0791,1.0982,100.0,104.7
2.8365,0.4128,0.3911,1.0798,1.0988,96.5,101.2
2.8381,0.4089,0.4089,1.0804,1.0994,99.2,87.8
2.8396,0.3967,0.3967,1.0810,1.1000,107.6,96.9
2.8412,0.4008,0.3786,1.0816,1.1006,104.8,110.6
2.8428,0.3904,0.4121,1.0822,1.1013,112.0,85.4
2.8443,0.4395,0.3956,1.0829,1.1019,78.0,97.9
2.8460,0.4027,0.4027,1.0836,1.1025,103.4,92.5
2.8476,0.4119,0.4119,1.0842,1.1032,97.0,85.5
2.8492,0.4054,0.3841,1.0849,1.1038,101.5,106.5
2.8507,0.3820,0.4045,1.0855,1.1044,117.7,91.2
2.8522,0.4049,0.4049,1.0861,1.1051,101.8,90.8
2.8539,0.4100,0.3895,1.0868,1.1057,98.3,102.4
2.8556,0.3979,0.4188,1.0875,1.1064,106.7,80.4
2.8571,0.4030,0.4030,1.0881,1.1070,103.2,92.2
2.8586,0.4091,0.4319,1.0887,1.1077,98.9,70.5
2.8602,0.4110,0.3678,1.0893,1.1083,97.6,118.6
2.8619,0.3819,0.3394,1.0900,1.1088,117.7,140.1
2.8634,0.4162,0.4381,1.0906,1.1095,94.0,66.1
2.8650,0.3946,0.3946,1.0912,1.1101,108.9,98.6
2.8666,0.3812,0.3812,1.0919,1.1107,118.2,108.7
2.8683,0.4032,0.4244,1.0925,1.1114,103.0,76.3
2.8698,0.4134,0.3904,1.0931,1.1120,96.0,101.8
2.8713,0.4100,0.3873,1.0938,1.1126,98.2,104.2
2.8729,0.3954,0.3954,1.0944,1.1133,108.4,98.2
2.8746,0.3968,0.4177,1.0951,1.1140,107.4,81.4
2.8762,0.3899,0.4115,1.0957,1.1146,112.2,85.9
2.8777,0.4070,0.3844,1.0963,1.1152,100.4,106.3
2.8792,0.4272,0.3823,1.0970,1.1158,86.3,108.0
2.8809,0.4095,0.4299,1.0977,1.1165,98.6,72.1
2.8839,0.4011,0.4011,1.0988,1.1177,104.3,93.7
2.8857,0.4013,0.3831,1.0996,1.1184,104.2,107.3
2.8876,0.3869,0.3869,1.1003,1.1191,114.1,104.5
2.8898,0.4140,0.3981,1.1012,1.1200,95.4,96.2
2.8923,0.3907,0.4312,1.1022,1.1211,111.5,71.2
2.8941,0.3823,0.4024,1.1029,1.1218,117.4,92.7
2.8959,0.3986,0.3797,1.1036,1.1225,106.1,109.8
2.8981,0.4068,0.3755,1.1045,1.1233,100.4,113.1
2.8998,0.3997,0.4396,1.1052,1.1241,105.4,64.9
2.9019,0.4136,0.4302,1.1061,1.1250,95.7,71.8
2.9040,0.3958,0.3958,1.1069,1.1258,108.0,97.6
2.9057,0.3869,0.3869,1.1075,1.1265,114.2,104.3
2.9076,0.4104,0.3926,1.1083,1.1272,97.9,100.1
2.9099,0.4015,0.3866,1.1093,1.1281,104.1,104.6
2.9119,0.3998,0.3998,1.1101,1.1289,105.3,94.8
2.9137,0.3969,0.3969,1.1107,1.1296,107.3,96.9
2.9162,0.3990,0.4128,1.1117,1.1306,105.8,84.9
2.9181,0.3898,0.3721,1.1125,1.1314,112.2,115.6
2.9201,0.4113,0.4113,1.1133,1.1321,97.3,86.1
2.9227,0.4008,0.3879,1.1144,1.1332,104.6,103.8
2.9247,0.4026,0.4026,1.1152,1.1340,103.3,92.8
2.9269,0.3939,0.4097,1.1160,1.1349,109.3,87.4
2.9286,0.3896,0.3896,1.1167,1.1355,112.3,102.5
2.9304,0.3904,0.3904,1.1174,1.1363,111.9,101.9
2.9322,0.4178,0.3979,1.1181,1.1369,92.8,96.3
2.9349,0.4086,0.3958,1.1192,1.1380,99.2,97.9
2.9371,0.4099,0.4099,1.1201,1.1389,98.2,87.3
2.9389,0.3750,0.4312,1.1208,1.1397,122.4,71.1
2.9406,0.4067,0.3660,1.1215,1.1403,100.5,120.1
2.9431,0.3929,0.3789,1.1225,1.1413,110.0,110.6
2.9450,0.3913,0.3913,1.1232,1.1420,111.2,101.4
2.9467,0.3972,0.4170,1.1239,1.1427,107.2,82.1
2.9490,0.4082,0.4233,1.1249,1.1437,99.5,77.2
2.9509,0.3936,0.3936,1.1256,1.1445,109.6,99.5
2.9527,0.3852,0.4045,1.1263,1.1452,115.4,91.3
2.9551,0.4005,0.3719,1.1273,1.1461,104.9,115.9
2.9569,0.4048,0.3845,1.1280,1.1467,101.9,106.5
2.9585,0.4091,0.4091,1.1286,1.1474,98.9,88.1
2.9600,0.4089,0.4089,1.1292,1.1480,99.0,88.2
2.9615,0.3997,0.3997,1.1299,1.1486,105.4,95.1
2.9632,0.4166,0.3750,1.1306,1.1493,93.6,113.7
2.9648,0.3993,0.3993,1.1312,1.1499,105.6,95.5
2.9664,0.4057,0.3832,1.1318,1.1505,101.2,107.6
2.9680,0.4067,0.3639,1.1325,1.1511,100.4,122.2
2.9696,0.4097,0.3882,1.1331,1.1517,98.3,104.1
2.9711,0.4057,0.4282,1.1338,1.1524,101.1,74.0
2.9726,0.3865,0.3865,1.1344,1.1530,114.4,105.3
2.9742,0.4080,0.3650,1.1350,1.1535,99.5,121.5
2.9759,0.4140,0.4140,1.1357,1.1542,95.4,84.8
2.9775,0.4039,0.4039,1.1364,1.1549,102.3,92.3
2.9791,0.3939,0.3720,1.1370,1.1555,109.2,116.3
2.9807,0.4127,0.4345,1.1376,1.1562,96.2,69.4
2.9823,0.3989,0.4199,1.1383,1.1569,105.7,80.2
2.9839,0.4030,0.3806,1.1389,1.1574,102.9,109.7
2.9854,0.3868,0.3868,1.1395,1.1580,114.1,105.2
2.9870,0.4103,0.3887,1.1402,1.1587,97.9,103.8
2.9887,0.3933,0.4140,1.1408,1.1593,109.6,84.8
2.9903,0.4251,0.4038,1.1415,1.1600,87.6,92.4
2.9919,0.3870,0.4085,1.1421,1.1607,113.9,88.8
2.9935,0.3921,0.4139,1.1427,1.1613,110.4,84.7
2.9951,0.3903,0.3903,1.1434,1.1619,111.7,102.5
2.9966,0.4091,0.4091,1.1440,1.1626,98.7,88.3
2.9983,0.3901,0.3696,1.1446,1.1632,111.8,118.0
2.9999,0.3964,0.3755,1.1453,1.1638,107.5,113.7
3.0015,0.4113,0.4113,1.1460,1.1645,97.2,86.9
3.0030,0.4084,0.4311,1.1466,1.1651,99.1,71.9
3.0046,0.3975,0.4196,1.1472,1.1658,106.7,80.4
3.0061,0.4005,0.3782,1.1478,1.1664,104.7,111.5
3.0077,0.4118,0.3685,1.1485,1.1669,96.8,119.0
3.0093,0.4122,0.3906,1.1491,1.1676,96.4,102.5
3.0110,0.4116,0.4116,1.1498,1.1682,96.8,86.6
3.0128,0.4157,0.3959,1.1505,1.1689,94.0,98.4
3.0143,0.4114,0.3898,1.1512,1.1696,96.9,103.0
3.0160,0.4126,0.3919,1.1519,1.1702,96.1,101.5
3.0177,0.4010,0.3798,1.1525,1.1708,104.1,110.6
3.0195,0.4146,0.3958,1.1533,1.1716,94.6,98.7
3.0213,0.4064,0.4064,1.1540,1.1723,100.2,90.7
3.0234,0.4092,0.4092,1.1549,1.1732,98.3,88.6
3.0250,0.4125,0.3919,1.1556,1.1738,96.0,101.6
3.0266,0.4046,0.3821,1.1562,1.1744,101.4,109.0
3.0282,0.4072,0.4072,1.1569,1.1750,99.5,90.1
3.0306,0.3870,0.4013,1.1578,1.1760,113.6,94.6
3.0326,0.4013,0.4013,1.1586,1.1768,103.7,94.6
3.0344,0.4292,0.4292,1.1593,1.1776,84.3,73.5
3.0368,0.3976,0.3834,1.1603,1.1785,106.2,107.9
3.0384,0.3976,0.3976,1.1610,1.1792,106.1,97.3
3.0400,0.3805,0.3805,1.1616,1.1797,118.0,110.2
3.0415,0.4171,0.4171,1.1622,1.1804,92.8,82.7
3.0431,0.4027,0.4027,1.1628,1.1810,102.7,93.5
3.0448,0.4312,0.4106,1.1636,1.1817,82.9,87.5
3.0464,0.4025,0.4025,1.1642,1.1824,102.7,93.6
3.0480,0.4198,0.3977,1.1649,1.1830,90.7,97.2
3.0495,0.4174,0.3734,1.1655,1.1836,92.3,115.5
3.0515,0.3973,0.3973,1.1663,1.1844,106.2,97.6
3.0540,0.4111,0.3969,1.1673,1.1853,96.6,97.9
3.0560,0.4070,0.3901,1.1681,1.1861,99.4,103.1
3.0578,0.4103,0.4103,1.1689,1.1869,97.1,87.9
3.0602,0.4149,0.4006,1.1699,1.1878,93.9,95.2
3.0622,0.4182,0.3833,1.1707,1.1886,91.5,108.2
3.0644,0.4141,0.4141,1.1716,1.1895,94.2,85.0
3.0666,0.3974,0.3974,1.1725,1.1904,105.8,97.5
3.0685,0.3810,0.3992,1.1732,1.1911,117.2,96.3
3.0700,0.4035,0.4035,1.1738,1.1918,101.7,93.0
3.0719,0.4134,0.4134,1.1746,1.1925,94.8,85.5
3.0738,0.4010,0.3819,1.1754,1.1932,103.3,109.2
3.0754,0.3956,0.3956,1.1760,1.1939,107.1,99.0
3.0769,0.4052,0.4052,1.1766,1.1945,100.4,91.7
3.0797,0.3967,0.3967,1.1777,1.1956,106.3,98.1
3.0814,0.3736,0.3943,1.1784,1.1963,122.3,99.9
3.0831,0.3927,0.4134,1.1790,1.1970,109.2,85.6
3.0847,0.3844,0.4057,1.1796,1.1976,115.0,91.3
3.0863,0.4159,0.3940,1.1803,1.1982,93.2,100.1
3.0879,0.4061,0.4061,1.1810,1.1989,99.9,91.0
3.0893,0.3966,0.3966,1.1815,1.1995,106.5,98.1
3.0909,0.4006,0.4006,1.1822,1.2001,103.7,95.2
3.0926,0.4188,0.4188,1.1829,1.2008,91.1,81.4
3.0943,0.3738,0.3738,1.1835,1.2015,122.2,115.3
3.0958,0.4059,0.3833,1.1841,1.2020,100.1,108.2
3.0974,0.4068,0.4068,1.1847,1.2027,99.4,90.6
3.0989,0.4114,0.3898,1.1854,1.2033,96.2,103.4
3.1005,0.3892,0.3892,1.1860,1.2039,111.5,103.8
3.1021,0.4059,0.4059,1.1866,1.2045,100.0,91.3
3.1036,0.4021,0.4021,1.1873,1.2051,102.7,94.2
3.1052,0.4061,0.4061,1.1879,1.2058,99.9,91.1
3.1068,0.4066,0.3841,1.1885,1.2064,99.5,107.7
3.1085,0.3977,0.3977,1.1892,1.2071,105.6,97.5
3.1101,0.4017,0.4017,1.1899,1.2077,102.9,94.5
3.1118,0.3896,0.4101,1.1905,1.2084,111.3,88.2
3.1133,0.4132,0.4132,1.1912,1.2090,95.0,85.8
3.1148,0.3782,0.4019,1.1917,1.2096,119.1,94.3
3.1163,0.4044,0.4044,1.1923,1.2103,101.0,92.3
3.1180,0.4155,0.3947,1.1930,1.2109,93.4,99.7
3.1200,0.4047,0.4047,1.1939,1.2117,100.7,92.1
3.1217,0.3832,0.4235,1.1945,1.2125,115.7,77.9
3.1235,0.3928,0.4321,1.1952,1.2132,109.1,71.4
3.1252,0.3882,0.4086,1.1959,1.2139,112.3,88.9
3.1271,0.3929,0.3929,1.1966,1.2147,109.1,100.7
3.1306,0.4024,0.4024,1.1980,1.2161,102.5,93.6
3.1344,0.4048,0.4140,1.1996,1.2176,100.8,84.7
3.1362,0.3868,0.4062,1.2002,1.2184,113.3,90.6
3.1379,0.3803,0.4003,1.2009,1.2191,117.8,95.0
3.1414,0.3949,0.3949,1.2023,1.2204,107.8,99.1
3.1438,0.4047,0.4047,1.2032,1.2214,101.0,91.7
3.1458,0.4011,0.4011,1.2040,1.2222,103.5,94.4
3.1490,0.4097,0.3992,1.2054,1.2235,97.5,95.8
3.1509,0.4007,0.4007,1.2061,1.2243,103.7,94.7
3.1537,0.4023,0.3898,1.2073,1.2253,102.5,103.0
3.1560,0.4156,0.4452,1.2082,1.2264,93.3,61.1
3.1600,0.3882,0.3882,1.2098,1.2279,112.3,104.0
3.1624,0.3935,0.4080,1.2107,1.2289,108.7,89.1
3.1643,0.3884,0.4060,1.2115,1.2297,112.3,90.5
3.1667,0.3959,0.3959,1.2124,1.2306,107.1,98.2
3.1684,0.3935,0.3935,1.2131,1.2313,108.7,99.9
3.1705,0.3885,0.4054,1.2139,1.2321,112.3,91.0
3.1722,0.3846,0.3846,1.2145,1.2328,115.0,106.7
3.1739,0.3919,0.4125,1.2152,1.2335,110.0,85.7
3.1756,0.4108,0.3913,1.2159,1.2342,96.9,101.7
3.1779,0.3946,0.4098,1.2168,1.2351,108.1,87.7
3.1796,0.3946,0.3946,1.2175,1.2358,108.2,99.2
3.1814,0.4011,0.4011,1.2182,1.2365,103.6,94.3
3.1831,0.3879,0.3879,1.2188,1.2371,112.8,104.2
3.1846,0.3921,0.4139,1.2195,1.2378,109.9,84.7
3.1865,0.4183,0.3820,1.2203,1.2385,91.8,108.7
3.1882,0.4040,0.4040,1.2210,1.2392,101.6,92.1
3.1899,0.3978,0.3978,1.2216,1.2399,105.9,96.8
3.1915,0.3890,0.3890,1.2222,1.2405,112.0,103.5
3.1932,0.3840,0.4042,1.2229,1.2412,115.5,92.1
3.1953,0.4035,0.3712,1.2237,1.2420,102.1,116.9
3.1970,0.4031,0.3819,1.2244,1.2426,102.4,109.0
3.1985,0.4016,0.4239,1.2250,1.2432,103.4,77.5
3.2002,0.3996,0.3786,1.2257,1.2439,104.7,111.5
3.2018,0.3971,0.3971,1.2263,1.2445,106.5,97.6
3.2034,0.3679,0.3895,1.2269,1.2451,126.7,103.4
3.2050,0.3926,0.4144,1.2275,1.2458,109.7,84.6
3.2066,0.4028,0.3816,1.2282,1.2464,102.6,109.3
3.2082,0.4007,0.4007,1.2289,1.2471,104.1,95.0
3.2103,0.3916,0.4257,1.2297,1.2479,110.4,76.1
3.2123,0.4138,0.3966,1.2305,1.2487,95.0,98.0
3.2140,0.3677,0.4085,1.2311,1.2494,127.0,89.0
3.2155,0.4005,0.4005,1.2317,1.2500,104.4,95.0
3.2172,0.3790,0.4001,1.2323,1.2507,119.2,95.3
3.2188,0.3974,0.3764,1.2330,1.2513,106.6,113.1
3.2204,0.4131,0.4131,1.2337,1.2520,95.7,85.6
3.2220,0.3955,0.3955,1.2343,1.2526,107.8,98.8
3.2236,0.3945,0.4152,1.2349,1.2533,108.6,84.0
3.2256,0.3974,0.3974,1.2357,1.2541,106.5,97.3
3.2281,0.3848,0.3985,1.2367,1.2551,115.3,96.5
3.2299,0.4007,0.3807,1.2374,1.2557,104.3,109.9
3.2317,0.3934,0.4121,1.2381,1.2565,109.4,86.3
3.2341,0.3983,0.3983,1.2391,1.2575,106.1,96.7
3.2360,0.3822,0.4186,1.2398,1.2583,117.2,81.4
3.2379,0.3954,0.3954,1.2405,1.2590,108.1,98.8
3.2395,0.4038,0.4038,1.2412,1.2596,102.3,92.5
3.2418,0.4056,0.4056,1.2421,1.2606,101.0,91.1
3.2441,0.3935,0.4080,1.2430,1.2615,109.4,89.2
3.2461,0.3925,0.3925,1.2438,1.2623,110.1,100.9
3.2487,0.4046,0.3785,1.2449,1.2633,101.7,111.5
3.2506,0.3866,0.4234,1.2456,1.2641,114.2,77.8
3.2522,0.3928,0.4147,1.2462,1.2648,109.9,84.3
3.2545,0.4088,0.3785,1.2471,1.2656,98.9,111.5
3.2564,0.4062,0.3885,1.2479,1.2664,100.7,104.0
3.2582,0.3966,0.3966,1.2486,1.2671,107.3,98.0
3.2618,0.3899,0.4185,1.2500,1.2686,112.0,81.4
3.2635,0.5106,0.5106,1.2509,1.2695,28.3,12.0
3.2668,0.3412,0.3199,1.2521,1.2705,145.6,155.5
3.2691,0.3942,0.3942,1.2529,1.2714,109.0,99.8
3.2709,0.3978,0.3789,1.2537,1.2721,106.5,111.4
3.2726,0.3915,0.3915,1.2544,1.2728,111.0,102.0
3.2761,0.4075,0.3976,1.2558,1.2742,99.8,97.5
3.2780,0.3926,0.3747,1.2565,1.2749,110.2,114.7
3.2798,0.4056,0.4056,1.2573,1.2756,101.2,91.6
3.2821,0.3929,0.3929,1.2582,1.2765,109.9,101.1
3.2847,0.4020,0.4020,1.2592,1.2776,103.7,94.3
3.2871,0.4054,0.4054,1.2602,1.2785,101.3,91.7
3.2889,0.3997,0.4187,1.2609,1.2793,105.2,81.6
3.2910,0.3933,0.4097,1.2617,1.2801,109.7,88.4
3.2929,0.3848,0.3665,1.2624,1.2808,115.6,120.9
3.2952,0.4003,0.4151,1.2634,1.2818,104.9,84.3
3.2969,0.3840,0.4245,1.2640,1.2825,116.2,77.2
3.2987,0.4183,0.3993,1.2648,1.2833,92.5,96.1
3.3010,0.3926,0.3926,1.2657,1.2841,110.2,101.1
3.3039,0.3874,0.3995,1.2668,1.2853,113.9,96.0
3.3062,0.4008,0.4157,1.2677,1.2863,104.6,83.8
3.3080,0.3893,0.4088,1.2684,1.2870,112.6,88.9
3.3096,0.3954,0.3954,1.2691,1.2876,108.4,98.9
3.3115,0.4140,0.3764,1.2698,1.2883,95.5,113.3
3.3133,0.3846,0.4038,1.2705,1.2891,115.9,92.7
3.3159,0.4042,0.3912,1.2716,1.2901,102.3,102.3
3.3182,0.3931,0.3931,1.2725,1.2910,110.0,100.9
3.3201,0.4216,0.3865,1.2733,1.2917,90.3,105.9
3.3231,0.4040,0.3921,1.2745,1.2929,102.4,101.8
3.3251,0.3782,0.3953,1.2752,1.2937,120.3,99.3
3.3269,0.3916,0.3916,1.2760,1.2944,111.1,102.2
3.3292,0.4054,0.4054,1.2769,1.2953,101.5,91.8
3.3309,0.4059,0.4059,1.2776,1.2960,101.1,91.4
3.3325,0.3871,0.4086,1.2782,1.2967,114.2,89.4
3.3351,0.4124,0.4124,1.2793,1.2977,96.6,86.4
3.3379,0.3889,0.4015,1.2804,1.2989,112.9,94.6
3.3404,0.3925,0.4061,1.2814,1.2999,110.4,91.1
3.3427,0.3967,0.3967,1.2823,1.3008,107.6,98.2
3.3447,0.3895,0.3895,1.2830,1.3016,112.6,103.6
3.3468,0.3934,0.4098,1.2839,1.3024,109.9,88.4
3.3492,0.3979,0.4121,1.2848,1.3034,106.8,86.5
3.3520,0.3885,0.3885,1.2859,1.3045,113.4,104.3
3.3537,0.4048,0.4048,1.2866,1.3052,102.1,92.1
3.3557,0.4085,0.3914,1.2874,1.3060,99.6,102.1
3.3577,0.3986,0.3986,1.2882,1.3068,106.4,96.8
3.3602,0.3937,0.3937,1.2892,1.3078,109.8,100.5
3.3619,0.3840,0.3840,1.2898,1.3084,116.5,107.8
3.3637,0.4084,0.4084,1.2906,1.3091,99.7,89.5
3.3662,0.4139,0.4006,1.2916,1.3102,95.8,95.4
3.3685,0.3847,0.4001,1.2925,1.3111,116.0,95.7
3.3704,0.4078,0.3893,1.2933,1.3118,100.0,103.9
3.3725,0.4011,0.3851,1.2941,1.3126,104.7,107.1
3.3745,0.4010,0.4010,1.2949,1.3134,104.7,95.2
3.3763,0.4095,0.4095,1.2957,1.3142,98.9,88.8
3.3789,0.4120,0.3987,1.2967,1.3152,97.1,96.9
3.3811,0.3691,0.4012,1.2975,1.3161,126.7,95.0
3.3828,0.3921,0.4117,1.2982,1.3168,110.9,87.1
3.3852,0.4030,0.4030,1.2992,1.3177,103.4,93.6
3.3878,0.3958,0.3958,1.3002,1.3188,108.4,99.0
3.3903,0.4001,0.4277,1.3012,1.3198,105.4,74.9
3.3920,0.4015,0.4015,1.3019,1.3205,104.4,94.5
3.3939,0.3999,0.3999,1.3026,1.3213,105.5,95.7
3.3957,0.3732,0.4106,1.3033,1.3220,124.0,87.7
3.3973,0.4186,0.3966,1.3040,1.3227,92.7,98.1
3.3997,0.3983,0.4130,1.3049,1.3236,106.7,85.8
3.4017,0.3884,0.4053,1.3057,1.3245,113.6,91.5
3.4034,0.4216,0.4016,1.3064,1.3252,90.6,94.3
3.4058,0.3808,0.3808,1.3073,1.3260,118.9,110.0
3.4078,0.3943,0.3943,1.3081,1.3268,109.5,99.9
3.4098,0.4116,0.3944,1.3090,1.3276,97.6,99.9
3.4123,0.3982,0.3982,1.3100,1.3286,106.8,97.0
3.4143,0.4079,0.3739,1.3108,1.3294,100.1,115.4
3.4164,0.3869,0.4037,1.3116,1.3302,114.6,93.0
3.4192,0.4052,0.3929,1.3127,1.3313,102.0,101.1
3.4211,0.4151,0.3970,1.3135,1.3321,95.1,98.1
3.4240,0.4049,0.4049,1.3147,1.3333,102.1,92.2
3.4257,0.3793,0.3793,1.3154,1.3339,119.8,111.4
3.4277,0.4033,0.4208,1.3161,1.3347,103.3,80.2
3.4294,0.3860,0.4063,1.3168,1.3354,115.3,91.1
3.4321,0.4044,0.3914,1.3179,1.3365,102.5,102.3
3.4339,0.4107,0.4107,1.3186,1.3372,98.1,87.8
3.4360,0.3994,0.4160,1.3195,1.3381,105.9,83.7
3.4378,0.3708,0.3894,1.3201,1.3388,125.8,103.7
3.4402,0.3964,0.3964,1.3211,1.3398,108.2,98.5
3.4428,0.4041,0.4176,1.3221,1.3408,102.8,82.5
3.4452,0.4036,0.4036,1.3231,1.3418,103.1,92.9
3.4470,0.4008,0.4008,1.3238,1.3425,105.1,95.1
3.4486,0.3702,0.3908,1.3244,1.3432,126.2,102.6
3.4504,0.4060,0.4060,1.3252,1.3439,101.5,91.1
3.4522,0.4059,0.3866,1.3259,1.3446,101.6,105.7
3.4548,0.4028,0.4028,1.3269,1.3456,103.7,93.6
3.4569,0.3997,0.3997,1.3278,1.3465,105.9,95.9
3.4594,0.3884,0.4023,1.3287,1.3475,113.7,93.9
3.4617,0.3915,0.4065,1.3296,1.3484,111.6,90.8
3.4637,0.3936,0.3936,1.3304,1.3492,110.2,100.5
3.4655,0.4124,0.4124,1.3312,1.3499,97.2,86.3
3.4681,0.4026,0.3896,1.3322,1.3510,103.9,103.5
3.4703,0.3764,0.4078,1.3331,1.3519,122.1,89.8
3.4721,0.3890,0.4085,1.3337,1.3526,113.4,89.2
3.4744,0.4083,0.4235,1.3347,1.3536,100.1,77.9
3.4772,0.3863,0.4112,1.3357,1.3547,115.4,87.0
3.4798,0.4007,0.4007,1.3368,1.3558,105.4,94.8
3.4816,0.3818,0.4018,1.3375,1.3565,118.5,94.0
3.4835,0.3783,0.3963,1.3382,1.3572,121.0,98.2
3.4853,0.4013,0.4204,1.3389,1.3580,105.1,80.0
3.4878,0.4035,0.4170,1.3400,1.3590,103.6,82.5
3.4898,0.3984,0.4157,1.3408,1.3599,107.1,83.3
3.4918,0.3864,0.3864,1.3415,1.3606,115.4,105.3
3.4934,0.4037,0.3824,1.3422,1.3613,103.5,108.4
3.4965,0.3993,0.4222,1.3434,1.3625,106.5,78.5
3.4984,0.3989,0.3989,1.3442,1.3633,106.8,95.9
3.5003,0.4154,0.4154,1.3449,1.3641,95.3,83.4
3.5031,0.3967,0.3967,1.3460,1.3652,108.3,97.5
3.5048,0.3866,0.4070,1.3467,1.3659,115.3,89.8
3.5066,0.3993,0.4183,1.3474,1.3666,106.6,81.2
3.5091,0.4185,0.4185,1.3485,1.3677,93.2,80.9
3.5109,0.3933,0.3933,1.3492,1.3684,110.6,99.8
3.5126,0.3906,0.4112,1.3498,1.3691,112.5,86.4
3.5153,0.3817,0.4071,1.3509,1.3702,118.8,89.4
3.5175,0.3880,0.4035,1.3517,1.3711,114.5,92.1
3.5191,0.3732,0.4171,1.3523,1.3717,124.8,81.8
3.5217,0.3935,0.4066,1.3534,1.3728,110.8,89.6
3.5239,0.3799,0.3957,1.3542,1.3737,120.2,97.8
3.5255,0.3653,0.4298,1.3548,1.3744,130.4,72.2
3.5279,0.3762,0.4196,1.3557,1.3754,123.0,79.7
3.5300,0.3814,0.3979,1.3565,1.3762,119.5,95.9
3.5319,0.3743,0.4099,1.3572,1.3770,124.5,86.9
3.5342,0.4053,0.4203,1.3581,1.3780,103.1,79.0
3.5364,0.3931,0.3931,1.3590,1.3788,111.5,99.4
3.5382,0.3709,0.4080,1.3597,1.3796,126.9,88.2
3.5408,0.3910,0.4045,1.3607,1.3806,113.1,90.8
3.5427,0.4043,0.4043,1.3614,1.3814,104.0,90.9
3.5449,0.3999,0.4153,1.3623,1.3823,106.9,82.6
3.5473,0.3932,0.4078,1.3633,1.3833,111.6,88.2
3.5489,0.3991,0.3781,1.3639,1.3839,107.6,110.5
3.5507,0.3872,0.4066,1.3646,1.3846,115.8,89.1
3.5530,0.4123,0.4123,1.3655,1.3856,98.4,84.7
3.5546,0.3996,0.3996,1.3662,1.3862,107.2,94.3
3.5565,0.4001,0.3819,1.3669,1.3869,106.9,107.7
3.5583,0.3855,0.4047,1.3676,1.3877,117.0,90.5
3.5598,0.4077,0.4077,1.3683,1.3883,101.6,88.2
3.5623,0.3945,0.4086,1.3692,1.3893,110.7,87.5
3.5643,0.3897,0.3897,1.3700,1.3901,114.1,101.7
3.5661,0.4034,0.4034,1.3707,1.3908,104.7,91.5
3.5687,0.4003,0.4003,1.3718,1.3918,106.8,93.8
3.5710,0.3876,0.4025,1.3727,1.3928,115.6,92.1
3.5739,0.3894,0.4012,1.3738,1.3939,114.4,93.1
3.5763,0.4037,0.3888,1.3747,1.3948,104.5,102.4
3.5781,0.4146,0.4146,1.3755,1.3956,96.9,83.0
3.5803,0.3925,0.3925,1.3764,1.3965,112.3,99.6
3.5823,0.3989,0.4163,1.3772,1.3973,107.8,81.7
3.5841,0.3718,0.3904,1.3779,1.3980,126.6,101.2
3.5864,0.4026,0.4026,1.3788,1.3989,105.4,92.1
3.5885,0.4042,0.4042,1.3796,1.3998,104.3,90.8
3.5905,0.3980,0.4153,1.3804,1.4006,108.6,82.4
3.5924,0.3879,0.4064,1.3811,1.4014,115.5,89.1
3.5949,0.4028,0.4028,1.3822,1.4024,105.2,91.7
3.5971,0.3919,0.4076,1.3830,1.4033,112.8,88.1
3.5989,0.4141,0.4141,1.3838,1.4040,97.4,83.1
3.6012,0.4068,0.4068,1.3847,1.4049,102.5,88.6
3.6029,0.4073,0.4073,1.3854,1.4056,102.1,88.2
3.6047,0.3868,0.4052,1.3861,1.4064,116.3,89.7
3.6072,0.4006,0.3867,1.3871,1.4074,106.8,103.6
