Time_s,Left_Speed_m_s,Right_Speed_m_s,Left_Dist_m,Right_Dist_m
1.3340,0.6104,0.6783,0.6822,0.7346
1.3446,0.6187,0.6838,0.6888,0.7419
1.3553,0.6196,0.6713,0.6954,0.7491
1.3660,0.6220,0.6836,0.7020,0.7564
1.3766,0.6272,0.6825,0.7087,0.7636
1.3873,0.6186,0.6766,0.7153,0.7708
1.3980,0.6224,0.6840,0.7219,0.7781
1.4086,0.6307,0.6760,0.7287,0.7853
1.4194,0.6183,0.6924,0.7353,0.7928
1.4300,0.6243,0.6793,0.7420,0.8000
1.4407,0.6300,0.6917,0.7487,0.8074
1.4514,0.6213,0.6824,0.7553,0.8147
1.4620,0.6245,0.6830,0.7619,0.8219
1.4727,0.6334,0.6915,0.7687,0.8293
1.4833,0.6206,0.6821,0.7753,0.8366
1.4940,0.6330,0.6914,0.7821,0.8440
1.5046,0.6405,0.6858,0.7889,0.8513
1.5153,0.6352,0.6932,0.7957,0.8587
1.5260,0.6270,0.6888,0.8024,0.8660
1.5367,0.6365,0.6850,0.8092,0.8733
1.5473,0.6339,0.6824,0.8159,0.8806
1.5580,0.6347,0.6801,0.8227,0.8879
1.5686,0.6434,0.6823,0.8295,0.8951
1.5793,0.6379,0.6669,0.8364,0.9022
1.5899,0.6352,0.6808,0.8431,0.9095
1.6006,0.6435,0.6823,0.8500,0.9167
1.6113,0.6301,0.6656,0.8567,0.9239
1.6220,0.6335,0.6691,0.8635,0.9310
1.6327,0.6486,0.6775,0.8704,0.9383
1.6439,0.6277,0.6586,0.8774,0.9456
1.6549,0.6490,0.6741,0.8846,0.9531
1.6659,0.6401,0.6590,0.8916,0.9603
1.6770,0.6360,0.6701,0.8987,0.9678
1.6880,0.6476,0.6633,0.9058,0.9750
1.6990,0.6353,0.6697,0.9128,0.9824
1.7102,0.6500,0.6778,0.9201,0.9900
1.7212,0.6400,0.6683,0.9271,0.9974
1.7322,0.6464,0.6777,0.9342,1.0048
1.7431,0.6520,0.6742,0.9413,1.0121
1.7537,0.6424,0.6716,0.9481,1.0193
1.7647,0.6533,0.6752,0.9554,1.0267
1.7753,0.6476,0.6704,0.9622,1.0338
1.7863,0.6463,0.6652,0.9693,1.0412
1.7974,0.6490,0.6615,0.9765,1.0484
1.8083,0.6452,0.6735,0.9836,1.0558
1.8191,0.6527,0.6591,0.9906,1.0629
1.8297,0.6404,0.6598,0.9974,1.0700
1.8404,0.6418,0.6677,1.0042,1.0771
1.8511,0.6536,0.6665,1.0112,1.0842
1.8618,0.6416,0.6642,1.0181,1.0913
1.8724,0.6500,0.6597,1.0250,1.0983
1.8831,0.6483,0.6548,1.0320,1.1053
1.8937,0.6410,0.6540,1.0388,1.1123
1.9044,0.6485,0.6647,1.0457,1.1193
1.9151,0.6513,0.6739,1.0526,1.1266
1.9257,0.6544,0.6707,1.0596,1.1337
1.9364,0.6487,0.6649,1.0665,1.1408
1.9471,0.6502,0.6727,1.0735,1.1480
1.9577,0.6529,0.6594,1.0804,1.1550
1.9684,0.6568,0.6697,1.0874,1.1621
1.9790,0.6476,0.6671,1.0943,1.1693
1.9898,0.6641,0.6705,1.1014,1.1764
2.0010,0.6483,0.6575,1.1087,1.1838
2.0117,0.6553,0.6618,1.1158,1.1909
2.0224,0.6588,0.6653,1.1228,1.1980
2.0330,0.6533,0.6501,1.1297,1.2049
2.0437,0.6626,0.6626,1.1368,1.2120
2.0544,0.6421,0.6615,1.1436,1.2191
2.0650,0.6565,0.6468,1.1506,1.2259
2.0756,0.6504,0.6634,1.1575,1.2330
2.0863,0.6437,0.6501,1.1644,1.2399
2.0970,0.6551,0.6519,1.1714,1.2469
2.1076,0.6404,0.6565,1.1782,1.2539
2.1182,0.6510,0.6542,1.1851,1.2608
2.1289,0.6439,0.6666,1.1920,1.2679
2.1396,0.6465,0.6627,1.1989,1.2750
2.1502,0.6417,0.6611,1.2057,1.2820
2.1609,0.6401,0.6692,1.2126,1.2892
2.1716,0.6529,0.6691,1.2195,1.2963
2.1827,0.6370,0.6741,1.2266,1.3039
2.1934,0.6415,0.6641,1.2335,1.3109
2.2041,0.6447,0.6640,1.2404,1.3180
2.2147,0.6436,0.6663,1.2472,1.3251
2.2254,0.6388,0.6613,1.2541,1.3322
2.2361,0.6388,0.6743,1.2609,1.3394
2.2467,0.6334,0.6594,1.2676,1.3464
2.2574,0.6370,0.6597,1.2744,1.3535
2.2684,0.6386,0.6668,1.2815,1.3608
2.2791,0.6316,0.6542,1.2882,1.3678
2.2901,0.6465,0.6653,1.2953,1.3751
2.3007,0.6336,0.6564,1.3020,1.3821
2.3114,0.6436,0.6598,1.3089,1.3891
2.3221,0.6386,0.6612,1.3157,1.3962
2.3327,0.6369,0.6565,1.3225,1.4031
2.3433,0.6344,0.6635,1.3292,1.4102
2.3539,0.6343,0.6702,1.3359,1.4173
2.3645,0.6404,0.6567,1.3427,1.4242
2.3751,0.6349,0.6674,1.3495,1.4313
2.3857,0.6333,0.6560,1.3562,1.4383
2.3963,0.6373,0.6698,1.3629,1.4454
2.4070,0.6414,0.6641,1.3698,1.4525
2.4176,0.6344,0.6702,1.3765,1.4596
2.4282,0.6439,0.6699,1.3833,1.4667
2.4388,0.6329,0.6655,1.3900,1.4737
2.4494,0.6432,0.6822,1.3969,1.4810
2.4600,0.6377,0.6639,1.4036,1.4880
2.4706,0.6374,0.6667,1.4104,1.4951
2.4811,0.6314,0.6706,1.4170,1.5021
2.4918,0.6301,0.6593,1.4237,1.5091
2.5023,0.6237,0.6727,1.4303,1.5163
2.5130,0.6367,0.6627,1.4371,1.5233
2.5235,0.6235,0.6627,1.4437,1.5303
2.5342,0.6343,0.6699,1.4504,1.5375
2.5449,0.6325,0.6583,1.4572,1.5445
2.5556,0.6280,0.6766,1.4639,1.5517
2.5665,0.6347,0.6630,1.4709,1.5590
2.5775,0.6355,0.6701,1.4778,1.5663
2.5881,0.6305,0.6695,1.4845,1.5735
2.5988,0.6286,0.6642,1.4912,1.5805
2.6094,0.6398,0.6787,1.4980,1.5877
2.6200,0.6333,0.6723,1.5048,1.5949
2.6307,0.6346,0.6734,1.5115,1.6021
2.6413,0.6296,0.6622,1.5182,1.6091
2.6519,0.6413,0.6607,1.5250,1.6161
2.6625,0.6269,0.6791,1.5317,1.6233
2.6732,0.6400,0.6755,1.5385,1.6305
2.6838,0.6284,0.6674,1.5451,1.6376
2.6944,0.6369,0.6726,1.5519,1.6447
2.7050,0.6370,0.6630,1.5587,1.6518
2.7157,0.6349,0.6738,1.5654,1.6589
2.7263,0.6334,0.6628,1.5721,1.6659
2.7369,0.6409,0.6571,1.5790,1.6730
2.7476,0.6197,0.6652,1.5856,1.6800
2.7582,0.6274,0.6632,1.5922,1.6871
2.7689,0.6254,0.6799,1.5990,1.6944
2.7798,0.6113,0.6464,1.6056,1.7014
2.7904,0.6278,0.6634,1.6123,1.7085
2.8011,0.6207,0.6628,1.6189,1.7155
2.8117,0.6213,0.6604,1.6255,1.7226
2.8224,0.6209,0.6695,1.6321,1.7297
2.8331,0.6245,0.6698,1.6388,1.7368
2.8437,0.6307,0.6665,1.6455,1.7439
2.8543,0.6279,0.6732,1.6522,1.7511
2.8650,0.6253,0.6674,1.6588,1.7582
2.8756,0.6335,0.6757,1.6656,1.7654
2.8863,0.6243,0.6632,1.6722,1.7725
2.8969,0.6315,0.6736,1.6790,1.7796
2.9076,0.6309,0.6699,1.6857,1.7868
2.9182,0.6383,0.6643,1.6925,1.7938
2.9289,0.6367,0.6722,1.6993,1.8010
2.9396,0.6361,0.6553,1.7061,1.8080
2.9505,0.6281,0.6663,1.7129,1.8153
2.9612,0.7482,0.7707,1.7209,1.8235
2.9736,0.5498,0.5665,1.7278,1.8306
2.9843,0.6384,0.6676,1.7346,1.8377
2.9950,0.6462,0.6559,1.7415,1.8447
3.0057,0.6369,0.6660,1.7483,1.8518
3.0164,0.6489,0.6618,1.7552,1.8589
3.0272,0.6382,0.6606,1.7621,1.8660
3.0382,0.6452,0.6577,1.7693,1.8733
3.0493,0.6418,0.6574,1.7763,1.8806
3.0603,0.6401,0.6652,1.7834,1.8879
3.0713,0.6488,0.6613,1.7905,1.8952
3.0823,0.6321,0.6667,1.7975,1.9025
3.0933,0.6457,0.6583,1.8046,1.9098
3.1040,0.6464,0.6658,1.8115,1.9169
3.1146,0.6474,0.6701,1.8184,1.9240
3.1258,0.6542,0.6604,1.8257,1.9314
3.1365,0.6398,0.6656,1.8326,1.9385
3.1472,0.6467,0.6660,1.8395,1.9457
3.1578,0.6408,0.6636,1.8463,1.9527
3.1685,0.6600,0.6859,1.8533,1.9600
3.1795,0.6360,0.6423,1.8603,1.9671
3.1902,0.6369,0.6692,1.8671,1.9742
3.2008,0.6532,0.6694,1.8740,1.9813
3.2115,0.6418,0.6580,1.8809,1.9883
3.2221,0.6439,0.6698,1.8878,1.9955
3.2328,0.6510,0.6640,1.8947,2.0026
3.2435,0.6448,0.6609,1.9016,2.0096
3.2541,0.6473,0.6635,1.9085,2.0167
3.2648,0.6409,0.6635,1.9153,2.0238
3.2755,0.6428,0.6589,1.9222,2.0308
3.2861,0.6470,0.6567,1.9291,2.0378
3.2968,0.6413,0.6672,1.9359,2.0449
3.3075,0.6328,0.6554,1.9427,2.0519
3.3181,0.6507,0.6572,1.9496,2.0589
3.3289,0.6349,0.6672,1.9564,2.0661
3.3394,0.6417,0.6613,1.9632,2.0731
3.3501,0.6394,0.6752,1.9700,2.0803
3.3607,0.6386,0.6677,1.9768,2.0874
3.3714,0.6468,0.6726,1.9837,2.0946
3.3820,0.6365,0.6722,1.9905,2.1017
3.3927,0.6490,0.6652,1.9974,2.1088
3.4033,0.6405,0.6825,2.0042,2.1161
3.4140,0.6404,0.6760,2.0111,2.1233
3.4247,0.6471,0.6763,2.0180,2.1305
3.4353,0.6461,0.6819,2.0248,2.1377
3.4460,0.6419,0.6644,2.0317,2.1448
3.4569,0.6453,0.6803,2.0387,2.1522
3.4675,0.6452,0.6744,2.0456,2.1594
3.4781,0.6456,0.6748,2.0524,2.1666
3.4888,0.6453,0.6810,2.0593,2.1738
3.4995,0.6368,0.6626,2.0661,2.1809
3.5101,0.6495,0.6818,2.0730,2.1882
3.5207,0.6350,0.6610,2.0798,2.1952
3.5314,0.6663,0.6891,2.0869,2.2025
3.5424,0.6279,0.6562,2.0938,2.2097
3.5530,0.6314,0.6607,2.1005,2.2167
3.5638,0.6464,0.6752,2.1074,2.2240
3.5744,0.6343,0.6667,2.1142,2.2311
3.5854,0.6385,0.6700,2.1212,2.2385
3.5960,0.6392,0.6684,2.1280,2.2456
3.6067,0.6287,0.6674,2.1347,2.2527
3.6173,0.6395,0.6786,2.1415,2.2599
3.6279,0.6466,0.6921,2.1484,2.2673
3.6392,0.6179,0.6671,2.1553,2.2748
3.6499,0.6409,0.6796,2.1622,2.2820
3.6605,0.6282,0.6736,2.1689,2.2892
3.6712,0.6299,0.6783,2.1756,2.2965
3.6819,0.6247,0.6764,2.1823,2.3037
3.6925,0.6204,0.6788,2.1888,2.3109
3.7035,0.6234,0.6735,2.1957,2.3183
3.7141,0.6219,0.6805,2.2023,2.3255
3.7251,0.6325,0.6734,2.2092,2.3329
3.7357,0.6270,0.6627,2.2159,2.3399
3.7467,0.6265,0.6769,2.2228,2.3474
3.7577,0.6315,0.6692,2.2297,2.3547
3.7690,0.6308,0.6765,2.2369,2.3624
3.7800,0.6307,0.6684,2.2438,2.3697
3.7910,0.6303,0.6679,2.2507,2.3771
3.8020,0.6309,0.6717,2.2577,2.3845
3.8130,0.6353,0.6668,2.2646,2.3918
3.8236,0.6289,0.6840,2.2713,2.3991
3.8346,0.6275,0.6748,2.2782,2.4065
3.8452,0.6412,0.6803,2.2850,2.4137
3.8562,0.6189,0.6783,2.2918,2.4212
3.8672,0.6401,0.6746,2.2989,2.4286
