Time_s,Left_Speed_m_s,Right_Speed_m_s,Left_Dist_m,Right_Dist_m
0.9530,0.4868,0.5706,0.3359,0.3555
0.9637,0.4869,0.5745,0.3411,0.3616
0.9743,0.4904,0.5748,0.3463,0.3677
0.9849,0.4927,0.5672,0.3516,0.3738
0.9953,0.4970,0.5732,0.3567,0.3797
1.0059,0.4970,0.5722,0.3620,0.3858
1.0165,0.4929,0.5713,0.3672,0.3918
1.0271,0.4944,0.5725,0.3724,0.3979
1.0377,0.4978,0.5824,0.3777,0.4041
1.0484,0.4933,0.5771,0.3830,0.4102
1.0590,0.4871,0.5781,0.3882,0.4164
1.0696,0.4917,0.5828,0.3934,0.4226
1.0802,0.4853,0.5797,0.3985,0.4287
1.0908,0.4790,0.5833,0.4036,0.4349
1.1014,0.4838,0.5813,0.4088,0.4411
1.1120,0.4929,0.5811,0.4140,0.4472
1.1227,0.4883,0.5918,0.4192,0.4535
1.1333,0.4893,0.5773,0.4244,0.4596
1.1438,0.4908,0.5824,0.4295,0.4658
1.1544,0.4866,0.5912,0.4347,0.4720
1.1650,0.4824,0.5892,0.4398,0.4783
1.1756,0.4893,0.5904,0.4450,0.4846
1.1862,0.4946,0.5890,0.4502,0.4908
1.1968,0.4830,0.5874,0.4554,0.4970
1.2074,0.4884,0.5861,0.4605,0.5032
1.2180,0.4868,0.5946,0.4657,0.5095
1.2285,0.4944,0.5828,0.4709,0.5156
1.2391,0.4873,0.5887,0.4760,0.5219
1.2497,0.4917,0.5894,0.4812,0.5281
1.2603,0.4914,0.5825,0.4864,0.5343
1.2707,0.4880,0.5909,0.4915,0.5404
1.2812,0.4899,0.5944,0.4967,0.5467
1.2918,0.4963,0.5812,0.5019,0.5529
1.3024,0.4916,0.5925,0.5072,0.5591
1.3130,0.4921,0.5800,0.5124,0.5653
1.3236,0.4977,0.5887,0.5176,0.5715
1.3342,0.4986,0.5866,0.5229,0.5777
1.3448,0.4892,0.5870,0.5281,0.5840
1.3552,0.5009,0.5839,0.5333,0.5900
1.3658,0.4974,0.5916,0.5386,0.5963
1.3762,0.4939,0.5867,0.5437,0.6024
1.3871,0.4895,0.5816,0.5491,0.6087
1.3977,0.4983,0.5895,0.5543,0.6150
1.4082,0.4934,0.5882,0.5596,0.6212
1.4188,0.4901,0.5881,0.5647,0.6274
1.4294,0.4947,0.5956,0.5700,0.6337
1.4400,0.4901,0.5875,0.5752,0.6400
1.4506,0.4892,0.5935,0.5804,0.6463
1.4612,0.4859,0.5967,0.5855,0.6526
1.4718,0.4938,0.5854,0.5907,0.6587
1.4822,0.4911,0.5907,0.5958,0.6649
1.4928,0.4869,0.5972,0.6010,0.6712
1.5034,0.4905,0.5879,0.6062,0.6775
1.5140,0.4919,0.5994,0.6114,0.6838
1.5246,0.4836,0.5947,0.6165,0.6901
1.5352,0.4877,0.5982,0.6217,0.6965
1.5458,0.4938,0.6017,0.6269,0.7028
1.5563,0.4848,0.5994,0.6320,0.7091
1.5669,0.4901,0.5946,0.6372,0.7154
1.5775,0.4878,0.5984,0.6424,0.7218
1.5881,0.4889,0.5964,0.6476,0.7281
1.5987,0.4852,0.6057,0.6527,0.7345
1.6092,0.4894,0.5906,0.6579,0.7408
1.6198,0.4906,0.5822,0.6631,0.7469
1.6303,0.4874,0.6051,0.6682,0.7533
1.6410,0.4941,0.5877,0.6735,0.7596
1.6516,0.4952,0.5831,0.6787,0.7657
1.6622,0.4982,0.5959,0.6840,0.7721
1.6728,0.4929,0.5876,0.6892,0.7783
1.6833,0.4973,0.5857,0.6945,0.7844
1.6939,0.4932,0.5944,0.6997,0.7907
1.7045,0.4909,0.5924,0.7049,0.7970
1.7151,0.4948,0.5859,0.7101,0.8032
1.7256,0.5029,0.5976,0.7154,0.8095
1.7362,0.4857,0.5932,0.7206,0.8158
1.7468,0.4899,0.5912,0.7257,0.8220
1.7573,0.4968,0.6013,0.7310,0.8284
1.7679,0.4907,0.5921,0.7362,0.8346
1.7785,0.4882,0.5988,0.7413,0.8410
1.7891,0.4890,0.5999,0.7465,0.8473
1.7996,0.4905,0.5919,0.7517,0.8536
1.8102,0.4875,0.6020,0.7568,0.8599
1.8208,0.4904,0.5976,0.7620,0.8663
1.8314,0.4919,0.5995,0.7673,0.8726
1.8418,0.4839,0.5932,0.7723,0.8788
1.8524,0.4867,0.5977,0.7774,0.8851
1.8630,0.4919,0.5994,0.7827,0.8915
1.8736,0.4866,0.6009,0.7878,0.8978
1.8842,0.4805,0.5941,0.7929,0.9041
1.8947,0.4870,0.6014,0.7980,0.9105
1.9053,0.4895,0.6004,0.8032,0.9168
1.9159,0.4803,0.5914,0.8083,0.9231
1.9263,0.4849,0.6069,0.8134,0.9294
1.9369,0.4887,0.6028,0.8185,0.9358
1.9474,0.4804,0.5930,0.8236,0.9420
1.9578,0.4741,0.6001,0.8285,0.9483
1.9682,0.4842,0.6002,0.8335,0.9545
1.9788,0.4960,0.5965,0.8388,0.9609
1.9893,0.4818,0.6171,0.8438,0.9673
1.9997,0.4840,0.6000,0.8489,0.9736
2.0101,0.4818,0.6080,0.8539,0.9799
2.0205,0.4759,0.6124,0.8588,0.9862
2.0309,0.4917,0.6335,0.8640,0.9928
2.0417,0.4672,0.5889,0.8690,0.9992
2.0521,0.4807,0.6200,0.8740,1.0057
2.0625,0.4816,0.6078,0.8790,1.0120
2.0729,0.4696,0.6085,0.8839,1.0183
2.0834,0.4765,0.5989,0.8889,1.0246
2.0938,0.4760,0.6083,0.8939,1.0309
2.1042,0.4746,0.6106,0.8988,1.0373
2.1146,0.4804,0.6163,0.9038,1.0437
2.1251,0.4827,0.6051,0.9088,1.0500
2.1355,0.4770,0.6161,0.9138,1.0564
2.1459,0.4740,0.6066,0.9187,1.0627
2.1563,0.4777,0.6104,0.9237,1.0691
2.1667,0.4759,0.6180,0.9287,1.0755
2.1772,0.4742,0.6069,0.9336,1.0819
2.1876,0.4742,0.6135,0.9386,1.0882
2.1980,0.4780,0.6108,0.9435,1.0946
2.2084,0.4714,0.6075,0.9484,1.1009
2.2188,0.4648,0.6275,0.9533,1.1074
2.2292,0.4863,0.6087,0.9583,1.1138
2.2396,0.4724,0.6254,0.9632,1.1203
2.2500,0.4609,0.6167,0.9680,1.1267
2.2604,0.4647,0.6240,0.9729,1.1332
2.2708,0.4735,0.6125,0.9778,1.1396
2.2812,0.4702,0.6225,0.9827,1.1461
2.2916,0.4783,0.6078,0.9877,1.1524
2.3020,0.4752,0.6081,0.9926,1.1587
2.3124,0.4808,0.6101,0.9976,1.1650
2.3228,0.4815,0.6209,1.0026,1.1715
2.3332,0.4764,0.6120,1.0076,1.1779
2.3436,0.4757,0.6054,1.0125,1.1842
2.3540,0.4770,0.6029,1.0175,1.1904
2.3645,0.4666,0.6055,1.0224,1.1968
2.3749,0.4744,0.6038,1.0273,1.2030
2.3853,0.4846,0.6074,1.0323,1.2094
2.3957,0.4767,0.6058,1.0373,1.2157
2.4061,0.4775,0.6002,1.0423,1.2219
2.4165,0.4782,0.6010,1.0472,1.2282
2.4269,0.4813,0.6008,1.0522,1.2344
2.4373,0.4739,0.5966,1.0572,1.2406
2.4477,0.4814,0.6075,1.0622,1.2469
2.4581,0.4784,0.6080,1.0672,1.2533
2.4685,0.4822,0.5986,1.0722,1.2595
2.4789,0.4771,0.6130,1.0771,1.2659
2.4893,0.4880,0.6042,1.0822,1.2721
2.4997,0.4813,0.6041,1.0872,1.2784
2.5101,0.4752,0.6148,1.0921,1.2848
2.5205,0.4962,0.6286,1.0973,1.2914
2.5314,0.4700,0.5875,1.1024,1.2977
2.5450,0.4791,0.6109,1.1090,1.3061
2.5554,0.4746,0.6097,1.1139,1.3125
2.5668,0.4820,0.6154,1.1194,1.3195
2.5773,0.4798,0.5982,1.1245,1.3257
2.5878,0.4759,0.6114,1.1294,1.3321
2.5982,0.4737,0.6161,1.1344,1.3385
2.6086,0.4829,0.6119,1.1394,1.3449
2.6190,0.4675,0.6101,1.1443,1.3513
2.6295,0.4669,0.6126,1.1491,1.3577
2.6399,0.4814,0.6042,1.1541,1.3639
2.6503,0.4733,0.6024,1.1591,1.3702
2.6607,0.4679,0.6073,1.1639,1.3765
2.6711,0.4792,0.6015,1.1689,1.3828
2.6816,0.4836,0.6128,1.1740,1.3892
2.6920,0.4696,0.6052,1.1789,1.3955
2.7024,0.4752,0.6006,1.1838,1.4018
2.7129,0.4733,0.6057,1.1888,1.4081
2.7233,0.4773,0.6066,1.1938,1.4144
2.7337,0.4712,0.6006,1.1987,1.4207
2.7441,0.4748,0.6077,1.2036,1.4270
2.7545,0.4784,0.6047,1.2086,1.4333
2.7650,0.4772,0.6089,1.2136,1.4397
2.7754,0.4745,0.6072,1.2185,1.4460
2.7858,0.4806,0.6066,1.2235,1.4523
2.7962,0.4774,0.5967,1.2285,1.4585
2.8066,0.4746,0.6106,1.2334,1.4649
2.8170,0.4739,0.5998,1.2383,1.4711
2.8274,0.4770,0.6128,1.2433,1.4775
2.8378,0.4824,0.6055,1.2483,1.4838
2.8482,0.4754,0.5984,1.2533,1.4900
2.8586,0.4785,0.6080,1.2582,1.4963
2.8690,0.4849,0.6077,1.2633,1.5026
2.8794,0.4766,0.5990,1.2682,1.5089
2.8898,0.4766,0.6057,1.2732,1.5152
2.9002,0.4843,0.6004,1.2782,1.5214
2.9106,0.4749,0.6077,1.2832,1.5278
2.9210,0.4747,0.6108,1.2881,1.5341
2.9314,0.4803,0.6028,1.2931,1.5404
2.9418,0.4788,0.6085,1.2981,1.5467
2.9523,0.4658,0.6134,1.3030,1.5532
2.9628,0.4645,0.5996,1.3079,1.5594
2.9734,0.4689,0.6056,1.3128,1.5659
2.9838,0.4706,0.6065,1.3177,1.5722
2.9943,0.4698,0.6022,1.3226,1.5785
3.0047,0.4693,0.6114,1.3275,1.5848
3.0151,0.4738,0.6096,1.3325,1.5912
3.0256,0.4728,0.6051,1.3374,1.5975
3.0360,0.4662,0.6051,1.3423,1.6038
3.0464,0.4773,0.6000,1.3472,1.6101
3.0571,0.4700,0.6126,1.3522,1.6166
3.0675,0.4697,0.6152,1.3571,1.6230
3.0779,0.4740,0.6032,1.3621,1.6293
3.0883,0.4730,0.6053,1.3670,1.6356
3.0988,0.4771,0.6162,1.3720,1.6420
3.1092,0.4653,0.5973,1.3769,1.6483
3.1197,0.4762,0.6051,1.3818,1.6546
3.1301,0.4804,0.6063,1.3868,1.6609
3.1405,0.4699,0.6055,1.3917,1.6672
3.1509,0.4732,0.6088,1.3967,1.6736
3.1613,0.4770,0.6063,1.4016,1.6799
3.1719,0.4770,0.6045,1.4067,1.6863
3.1823,0.4730,0.6152,1.4116,1.6927
3.1928,0.4798,0.6055,1.4166,1.6990
3.2035,0.4797,0.6053,1.4218,1.7055
3.2139,0.4763,0.6119,1.4267,1.7119
3.2243,0.4739,0.6032,1.4317,1.7182
3.2348,0.4854,0.6109,1.4367,1.7246
3.2457,0.4801,0.6041,1.4419,1.7311
3.2561,0.4698,0.5922,1.4469,1.7373
3.2665,0.4829,0.6053,1.4519,1.7436
3.2770,0.4782,0.5969,1.4569,1.7499
3.2874,0.4735,0.5961,1.4618,1.7561
3.2979,0.4729,0.6051,1.4668,1.7624
3.3083,0.4763,0.5986,1.4717,1.7686
3.3187,0.4737,0.6062,1.4767,1.7749
3.3291,0.4727,0.6083,1.4816,1.7813
3.3396,0.4729,0.5986,1.4865,1.7875
3.3500,0.4748,0.6043,1.4915,1.7938
3.3604,0.4731,0.6054,1.4964,1.8001
3.3709,0.4727,0.6016,1.5013,1.8064
3.3813,0.4827,0.6083,1.5064,1.8128
3.3917,0.4728,0.6050,1.5113,1.8191
3.4022,0.4666,0.5957,1.5162,1.8253
3.4126,0.4764,0.6121,1.5212,1.8317
3.4230,0.4766,0.6057,1.5261,1.8380
3.4335,0.4731,0.6022,1.5311,1.8443
3.4439,0.4767,0.6157,1.5360,1.8507
3.4543,0.4775,0.5968,1.5410,1.8569
3.4647,0.4732,0.6088,1.5459,1.8633
3.4751,0.4770,0.6029,1.5509,1.8696
3.4856,0.4728,0.6018,1.5558,1.8758
3.4960,0.4763,0.6020,1.5608,1.8821
3.5064,0.4814,0.6076,1.5658,1.8884
3.5170,0.4730,0.5969,1.5708,1.8947
3.5274,0.4794,0.5984,1.5758,1.9010
3.5379,0.4866,0.5991,1.5809,1.9072
3.5483,0.4761,0.5918,1.5859,1.9134
3.5587,0.4770,0.6128,1.5908,1.9198
3.5691,0.4796,0.5987,1.5959,1.9261
3.5796,0.4790,0.5947,1.6009,1.9323
3.5901,0.4688,0.5976,1.6058,1.9385
3.6005,0.4763,0.5954,1.6107,1.9447
3.6109,0.4807,0.5934,1.6157,1.9509
3.6213,0.4748,0.6077,1.6207,1.9572
3.6317,0.4774,0.5967,1.6256,1.9634
3.6425,0.4736,0.6017,1.6307,1.9699
3.6529,0.4721,0.6042,1.6357,1.9762
3.6633,0.4710,0.6004,1.6406,1.9825
3.6738,0.4709,0.6036,1.6455,1.9888
3.6842,0.4786,0.6106,1.6505,1.9951
3.6946,0.4698,0.5955,1.6554,2.0014
3.7051,0.4691,0.5979,1.6603,2.0076
3.7155,0.4765,0.5990,1.6653,2.0139
3.7259,0.4743,0.5904,1.6702,2.0200
3.7363,0.4672,0.5997,1.6751,2.0262
3.7468,0.4760,0.6049,1.6800,2.0326
3.7572,0.4734,0.5893,1.6850,2.0387
3.7677,0.4788,0.6043,1.6900,2.0450
3.7781,0.4701,0.5993,1.6949,2.0513
3.7885,0.4757,0.5955,1.6998,2.0574
3.7989,0.4775,0.5969,1.7048,2.0637
3.8095,0.4727,0.5933,1.7098,2.0699
3.8200,0.4736,0.5880,1.7148,2.0762
3.8306,0.4776,0.5913,1.7199,2.0824
3.8413,0.4743,0.5945,1.7249,2.0888
3.8519,0.4695,0.6032,1.7299,2.0951
3.8625,0.4785,0.5990,1.7349,2.1015
3.8729,0.4795,0.5952,1.7399,2.1077
3.8833,0.4755,0.6010,1.7449,2.1140
3.8938,0.4701,0.5959,1.7498,2.1202
3.9042,0.4771,0.5997,1.7548,2.1264
3.9146,0.4792,0.6114,1.7598,2.1328
3.9251,0.4718,0.6005,1.7647,2.1391
3.9355,0.4812,0.6006,1.7697,2.1454
3.9459,0.4776,0.6003,1.7747,2.1516
3.9563,0.4777,0.5905,1.7797,2.1577
3.9667,0.4732,0.6055,1.7846,2.1641
3.9772,0.4785,0.5907,1.7896,2.1702
3.9876,0.4782,0.5845,1.7946,2.1763
3.9980,0.4663,0.5952,1.7995,2.1825
4.0084,0.4736,0.5895,1.8044,2.1887
4.0189,0.4802,0.5895,1.8094,2.1948
4.0293,0.4741,0.5934,1.8143,2.2010
4.0397,0.4771,0.5930,1.8193,2.2072
4.0501,0.4799,0.5824,1.8243,2.2132
4.0606,0.4795,0.5953,1.8293,2.2195
4.0710,0.4753,0.5817,1.8342,2.2255
4.0814,0.4741,0.5868,1.8392,2.2316
4.0918,0.4796,0.5920,1.8442,2.2378
4.1022,0.4675,0.5901,1.8490,2.2439
4.1126,0.4730,0.5854,1.8540,2.2500
4.1231,0.4801,0.6026,1.8590,2.2563
4.1335,0.4807,0.5902,1.8640,2.2625
4.1439,0.4640,0.5932,1.8688,2.2686
4.1543,0.4665,0.5988,1.8737,2.2749
4.1647,0.4675,0.6002,1.8786,2.2811
4.1751,0.4741,0.5967,1.8835,2.2873
4.1855,0.4718,0.6013,1.8884,2.2936
4.1960,0.4704,0.5930,1.8933,2.2998
4.2064,0.4731,0.6054,1.8982,2.3061
4.2168,0.4696,0.6052,1.9031,2.3124
4.2272,0.4705,0.5931,1.9080,2.3186
4.2377,0.4697,0.6086,1.9129,2.3249
4.2481,0.4698,0.6088,1.9178,2.3313
4.2585,0.4640,0.5932,1.9227,2.3375
4.2690,0.4661,0.6082,1.9275,2.3438
4.2794,0.4690,0.5978,1.9324,2.3501
4.2898,0.4702,0.5961,1.9373,2.3563
4.3003,0.4716,0.6068,1.9423,2.3626
4.3107,0.4707,0.5967,1.9472,2.3688
4.3211,0.4704,0.5930,1.9521,2.3750
4.3316,0.4729,0.6085,1.9570,2.3814
4.3420,0.4599,0.6022,1.9618,2.3876
4.3524,0.4662,0.6018,1.9667,2.3939
4.3628,0.4611,0.6104,1.9715,2.4003
4.3733,0.4604,0.6062,1.9763,2.4066
4.3837,0.4636,0.6094,1.9811,2.4129
4.3941,0.4643,0.6168,1.9859,2.4194
4.4045,0.4608,0.6033,1.9907,2.4256
4.4149,0.4533,0.6122,1.9955,2.4320
4.4253,0.4641,0.6000,2.0003,2.4383
4.4357,0.4612,0.6072,2.0051,2.4446
4.4462,0.4639,0.6130,2.0099,2.4510
4.4566,0.4598,0.6053,2.0147,2.4573
4.4670,0.4603,0.6061,2.0195,2.4636
4.4774,0.4652,0.6147,2.0243,2.4700
4.4878,0.4595,0.6050,2.0291,2.4763
4.4983,0.4533,0.6088,2.0339,2.4827
4.5087,0.4576,0.6167,2.0386,2.4891
4.5191,0.4550,0.6044,2.0434,2.4954
4.5295,0.4567,0.6023,2.0481,2.5017
4.5399,0.4609,0.6101,2.0529,2.5080
4.5503,0.4612,0.6006,2.0577,2.5142
4.5607,0.4640,0.6065,2.0626,2.5206
4.5711,0.4609,0.6068,2.0674,2.5269
4.5816,0.4672,0.6063,2.0722,2.5332
4.5920,0.4632,0.6022,2.0771,2.5395
4.6024,0.4578,0.6038,2.0818,2.5458
4.6128,0.4644,0.5971,2.0866,2.5520
4.6232,0.4675,0.6101,2.0915,2.5583
4.6336,0.4711,0.6071,2.0964,2.5646
4.6440,0.4671,0.6030,2.1013,2.5709
4.6545,0.4700,0.6057,2.1062,2.5772
4.6649,0.4733,0.5958,2.1111,2.5834
4.6753,0.4716,0.6110,2.1160,2.5898
4.6857,0.4696,0.6053,2.1209,2.5961
4.6961,0.4763,0.5920,2.1259,2.6023
4.7066,0.4763,0.6085,2.1309,2.6086
4.7170,0.4707,0.6033,2.1358,2.6149
4.7274,0.4770,0.5963,2.1407,2.6211
4.7378,0.4799,0.6057,2.1457,2.6275
4.7483,0.4709,0.6002,2.1506,2.6337
4.7587,0.4741,0.6000,2.1556,2.6400
4.7691,0.4797,0.6021,2.1606,2.6462
