Time_s,Left_Speed_m_s,Right_Speed_m_s,Left_Dist_m,Right_Dist_m
0.9536,0.3459,0.3815,0.2291,0.2274
0.9642,0.3484,0.3777,0.2328,0.2314
0.9749,0.3478,0.3836,0.2365,0.2355
0.9857,0.3386,0.3833,0.2402,0.2396
0.9963,0.3383,0.3871,0.2437,0.2437
1.0069,0.3451,0.3874,0.2474,0.2478
1.0173,0.3466,0.3862,0.2510,0.2519
1.0277,0.3481,0.3878,0.2546,0.2559
1.0381,0.3450,0.3914,0.2582,0.2600
1.0486,0.3412,0.3909,0.2618,0.2640
1.0590,0.3475,0.3806,0.2654,0.2680
1.0695,0.3502,0.3992,0.2691,0.2722
1.0800,0.3504,0.3967,0.2728,0.2764
1.0904,0.3446,0.3910,0.2764,0.2804
1.1008,0.3439,0.3869,0.2799,0.2845
1.1113,0.3503,0.3966,0.2836,0.2886
1.1217,0.3539,0.3969,0.2873,0.2928
1.1322,0.3502,0.3998,0.2910,0.2969
1.1426,0.3535,0.3965,0.2947,0.3011
1.1530,0.3475,0.3938,0.2983,0.3052
1.1634,0.3514,0.4045,0.3019,0.3094
1.1739,0.3541,0.4070,0.3056,0.3136
1.1846,0.3522,0.4039,0.3094,0.3179
1.1950,0.3503,0.3998,0.3130,0.3221
1.2054,0.3536,0.4098,0.3167,0.3264
1.2159,0.3476,0.4072,0.3204,0.3306
1.2263,0.3445,0.4041,0.3240,0.3349
1.2367,0.3515,0.4112,0.3276,0.3391
1.2471,0.3418,0.4114,0.3312,0.3434
1.2576,0.3434,0.4226,0.3348,0.3478
1.2680,0.3479,0.4174,0.3384,0.3522
1.2786,0.3490,0.4142,0.3421,0.3566
1.2892,0.3430,0.4206,0.3457,0.3611
1.2998,0.3454,0.4236,0.3494,0.3655
1.3104,0.3448,0.4197,0.3530,0.3700
1.3210,0.3425,0.4208,0.3567,0.3744
1.3316,0.3480,0.4195,0.3604,0.3789
1.3422,0.3410,0.4254,0.3640,0.3834
1.3527,0.3416,0.4212,0.3675,0.3878
1.3633,0.3444,0.4223,0.3712,0.3923
1.3738,0.3512,0.4267,0.3749,0.3968
1.3842,0.3441,0.4203,0.3785,0.4012
1.3947,0.3407,0.4201,0.3820,0.4055
1.4051,0.3412,0.4241,0.3856,0.4100
1.4155,0.3438,0.4264,0.3892,0.4144
1.4260,0.3438,0.4265,0.3928,0.4189
1.4364,0.3446,0.4208,0.3964,0.4233
1.4468,0.3438,0.4198,0.4000,0.4276
1.4573,0.3370,0.4262,0.4035,0.4321
1.4677,0.3508,0.4336,0.4071,0.4366
1.4781,0.3514,0.4276,0.4108,0.4411
1.4885,0.3506,0.4201,0.4145,0.4454
1.4990,0.3413,0.4307,0.4180,0.4499
1.5094,0.3447,0.4308,0.4216,0.4544
1.5198,0.3438,0.4297,0.4252,0.4589
1.5304,0.3517,0.4266,0.4289,0.4634
1.5410,0.3514,0.4295,0.4326,0.4680
1.5516,0.3460,0.4309,0.4363,0.4725
1.5622,0.3483,0.4297,0.4400,0.4771
1.5728,0.3512,0.4292,0.4437,0.4817
1.5834,0.3549,0.4364,0.4475,0.4863
1.5940,0.3479,0.4390,0.4512,0.4909
1.6046,0.3475,0.4319,0.4549,0.4955
1.6152,0.3492,0.4340,0.4586,0.5001
1.6258,0.3449,0.4425,0.4622,0.5048
1.6365,0.3463,0.4402,0.4659,0.5095
1.6471,0.3421,0.4399,0.4695,0.5142
1.6577,0.3451,0.4427,0.4732,0.5189
1.6683,0.3429,0.4473,0.4768,0.5236
1.6789,0.3485,0.4462,0.4805,0.5283
1.6895,0.3410,0.4482,0.4841,0.5331
1.7001,0.3396,0.4441,0.4877,0.5378
1.7105,0.3312,0.4472,0.4912,0.5424
1.7211,0.3340,0.4443,0.4947,0.5472
1.7317,0.3317,0.4423,0.4983,0.5519
1.7424,0.3211,0.4605,0.5017,0.5568
1.7530,0.3131,0.4501,0.5050,0.5615
1.7635,0.3165,0.4405,0.5083,0.5662
1.7741,0.3161,0.4464,0.5117,0.5709
1.7847,0.3189,0.4490,0.5151,0.5757
1.7953,0.3202,0.4541,0.5184,0.5805
1.8059,0.3123,0.4424,0.5218,0.5852
1.8165,0.3119,0.4515,0.5251,0.5900
1.8271,0.3159,0.4559,0.5284,0.5948
1.8377,0.3122,0.4455,0.5317,0.5995
1.8484,0.3183,0.4515,0.5351,0.6043
1.8590,0.3191,0.4461,0.5385,0.6090
1.8696,0.3090,0.4554,0.5418,0.6139
1.8802,0.3128,0.4465,0.5451,0.6186
1.8908,0.3184,0.4516,0.5485,0.6234
1.9014,0.3245,0.4575,0.5519,0.6283
1.9120,0.3256,0.4558,0.5554,0.6331
1.9226,0.3155,0.4522,0.5587,0.6379
1.9332,0.3162,0.4564,0.5621,0.6427
1.9440,0.3217,0.4600,0.5655,0.6477
1.9547,0.3250,0.4537,0.5690,0.6525
1.9651,0.3268,0.4490,0.5724,0.6572
1.9756,0.3210,0.4600,0.5758,0.6620
1.9860,0.3206,0.4561,0.5791,0.6668
1.9964,0.3283,0.4543,0.5825,0.6715
2.0069,0.3243,0.4501,0.5859,0.6762
2.0173,0.3245,0.4603,0.5893,0.6810
2.0277,0.3245,0.4536,0.5927,0.6857
2.0382,0.3227,0.4479,0.5961,0.6904
2.0486,0.3280,0.4539,0.5995,0.6952
2.0590,0.3208,0.4662,0.6028,0.7000
2.0694,0.3286,0.4514,0.6062,0.7047
2.0799,0.3273,0.4530,0.6097,0.7094
2.0903,0.3275,0.4598,0.6131,0.7142
2.1007,0.3213,0.4604,0.6164,0.7190
2.1112,0.3270,0.4558,0.6198,0.7238
2.1216,0.3315,0.4541,0.6233,0.7285
2.1320,0.3316,0.4575,0.6268,0.7333
2.1424,0.3243,0.4567,0.6301,0.7381
2.1529,0.3228,0.4512,0.6335,0.7428
2.1634,0.3300,0.4587,0.6370,0.7476
2.1738,0.3355,0.4584,0.6405,0.7523
2.1842,0.3276,0.4600,0.6439,0.7571
2.1946,0.3219,0.4580,0.6472,0.7619
2.2050,0.3237,0.4591,0.6506,0.7667
2.2154,0.3315,0.4675,0.6541,0.7716
2.2259,0.3284,0.4677,0.6575,0.7764
2.2363,0.3307,0.4597,0.6609,0.7812
2.2467,0.3242,0.4664,0.6643,0.7861
2.2572,0.3172,0.4692,0.6676,0.7910
2.2676,0.3243,0.4699,0.6710,0.7959
2.2780,0.3240,0.4695,0.6744,0.8008
2.2885,0.3211,0.4733,0.6777,0.8057
2.2989,0.3245,0.4702,0.6811,0.8106
2.3093,0.3171,0.4658,0.6844,0.8155
2.3198,0.3216,0.4708,0.6878,0.8204
2.3302,0.3231,0.4748,0.6912,0.8254
2.3406,0.3213,0.4638,0.6945,0.8302
2.3511,0.3241,0.4664,0.6979,0.8351
2.3615,0.3114,0.4836,0.7011,0.8401
2.3719,0.3114,0.4671,0.7044,0.8450
2.3823,0.3187,0.4680,0.7077,0.8499
2.3927,0.3176,0.4699,0.7110,0.8548
2.4032,0.3240,0.4694,0.7144,0.8597
2.4136,0.3173,0.4727,0.7177,0.8646
2.4243,0.3092,0.4574,0.7210,0.8695
2.4348,0.3209,0.4665,0.7244,0.8744
2.4452,0.3210,0.4732,0.7277,0.8793
2.4556,0.3171,0.4658,0.7310,0.8842
2.4662,0.3117,0.4659,0.7343,0.8891
2.4766,0.3177,0.4700,0.7376,0.8940
2.4871,0.3165,0.4715,0.7409,0.8989
2.4975,0.3209,0.4665,0.7443,0.9038
2.5079,0.3180,0.4704,0.7476,0.9087
2.5183,0.3177,0.4732,0.7509,0.9136
2.5288,0.3181,0.4739,0.7542,0.9185
2.5392,0.3142,0.4663,0.7575,0.9234
2.5496,0.3179,0.4867,0.7608,0.9285
2.5600,0.3216,0.4774,0.7642,0.9334
2.5704,0.3181,0.4706,0.7675,0.9383
2.5809,0.3175,0.4696,0.7708,0.9432
2.5913,0.3143,0.4830,0.7741,0.9483
2.6018,0.3174,0.4794,0.7774,0.9533
2.6122,0.3205,0.4791,0.7807,0.9583
2.6226,0.3182,0.4773,0.7840,0.9633
2.6330,0.3180,0.4703,0.7873,0.9682
2.6435,0.3174,0.4761,0.7907,0.9731
2.6540,0.3213,0.4787,0.7940,0.9782
2.6644,0.3177,0.4865,0.7974,0.9833
2.6749,0.3175,0.4762,0.8007,0.9882
2.6853,0.3213,0.4737,0.8040,0.9932
2.6958,0.3199,0.4848,0.8074,0.9982
2.7062,0.3208,0.4895,0.8107,1.0033
2.7166,0.3148,0.4805,0.8140,1.0083
2.7270,0.3206,0.4726,0.8173,1.0133
2.7375,0.3149,0.4873,0.8206,1.0184
2.7479,0.3178,0.4800,0.8239,1.0234
2.7585,0.3148,0.4706,0.8273,1.0284
2.7691,0.3157,0.4719,0.8306,1.0334
2.7797,0.3161,0.4725,0.8340,1.0384
2.7903,0.3154,0.4715,0.8373,1.0434
2.8010,0.3084,0.4708,0.8406,1.0484
2.8115,0.3130,0.4793,0.8439,1.0535
2.8222,0.3153,0.4746,0.8473,1.0585
2.8327,0.3100,0.4666,0.8505,1.0634
2.8433,0.3157,0.4751,0.8539,1.0685
2.8538,0.3148,0.4805,0.8572,1.0735
2.8644,0.3123,0.4750,0.8605,1.0785
2.8749,0.3135,0.4768,0.8638,1.0836
2.8855,0.3128,0.4790,0.8671,1.0886
2.8961,0.3158,0.4851,0.8705,1.0938
2.9067,0.3161,0.4692,0.8738,1.0987
2.9173,0.3121,0.4844,0.8771,1.1039
2.9277,0.3153,0.4780,0.8804,1.1088
2.9382,0.3111,0.4798,0.8836,1.1139
2.9488,0.3162,0.4792,0.8870,1.1189
2.9592,0.3120,0.4846,0.8902,1.1240
2.9696,0.3142,0.4763,0.8935,1.1289
2.9802,0.3125,0.4720,0.8968,1.1339
2.9906,0.3089,0.4849,0.9000,1.1390
3.0010,0.3078,0.4831,0.9032,1.1440
3.0116,0.3138,0.4804,0.9066,1.1491
3.0220,0.3114,0.4804,0.9098,1.1541
3.0324,0.3111,0.4765,0.9130,1.1591
3.0430,0.3038,0.4703,0.9163,1.1640
3.0537,0.3043,0.4532,0.9195,1.1689
3.0641,0.3110,0.4731,0.9227,1.1738
3.0746,0.3270,0.4741,0.9262,1.1788
3.0851,0.3148,0.4772,0.9295,1.1838
3.0957,0.3206,0.4664,0.9329,1.1888
3.1063,0.3228,0.4695,0.9363,1.1937
3.1169,0.3193,0.4593,0.9397,1.1986
3.1275,0.3100,0.4602,0.9430,1.2035
3.1381,0.3257,0.4592,0.9464,1.2083
3.1487,0.3258,0.4594,0.9499,1.2132
3.1591,0.3278,0.4668,0.9533,1.2181
3.1697,0.3256,0.4559,0.9567,1.2229
3.1801,0.3217,0.4643,0.9601,1.2277
3.1905,0.3250,0.4609,0.9635,1.2325
3.2011,0.3203,0.4641,0.9669,1.2374
3.2115,0.3220,0.4614,0.9702,1.2422
3.2221,0.3285,0.4717,0.9737,1.2472
3.2325,0.3341,0.4631,0.9772,1.2521
3.2429,0.3305,0.4494,0.9806,1.2567
3.2536,0.3150,0.4709,0.9840,1.2617
3.2640,0.3181,0.4705,0.9873,1.2667
3.2746,0.3249,0.4548,0.9907,1.2715
3.2852,0.3279,0.4609,0.9942,1.2764
3.2958,0.3262,0.4730,0.9977,1.2814
3.3064,0.3192,0.4756,1.0011,1.2864
3.3170,0.3225,0.4593,1.0045,1.2913
3.3275,0.3241,0.4629,1.0079,1.2961
3.3380,0.3230,0.4730,1.0113,1.3011
3.3484,0.3253,0.4714,1.0147,1.3060
3.3590,0.3200,0.4670,1.0180,1.3110
3.3696,0.3222,0.4654,1.0215,1.3159
3.3802,0.3251,0.4682,1.0249,1.3209
3.3909,0.3279,0.4643,1.0284,1.3258
3.4014,0.3193,0.4659,1.0318,1.3307
3.4120,0.3192,0.4789,1.0352,1.3358
3.4226,0.3225,0.4821,1.0386,1.3409
3.4331,0.3240,0.4728,1.0420,1.3459
3.4436,0.3232,0.4799,1.0454,1.3509
3.4541,0.3181,0.4837,1.0487,1.3560
3.4645,0.3209,0.4664,1.0520,1.3608
3.4751,0.3172,0.4774,1.0554,1.3659
3.4855,0.3175,0.4763,1.0587,1.3708
3.4961,0.3158,0.4785,1.0620,1.3759
3.5065,0.3221,0.4748,1.0654,1.3809
3.5169,0.3176,0.4764,1.0687,1.3858
3.5274,0.3076,0.4762,1.0719,1.3908
3.5378,0.3083,0.4741,1.0751,1.3957
3.5482,0.3117,0.4676,1.0784,1.4006
3.5586,0.3152,0.4845,1.0817,1.4056
3.5690,0.3022,0.4783,1.0848,1.4106
3.5794,0.2984,0.4675,1.0879,1.4155
3.5898,0.3055,0.4749,1.0911,1.4204
3.6002,0.3089,0.4817,1.0943,1.4254
3.6105,0.3092,0.4721,1.0975,1.4303
3.6209,0.3126,0.4689,1.1007,1.4352
3.6313,0.3083,0.4740,1.1039,1.4401
3.6417,0.3084,0.4808,1.1072,1.4451
3.6522,0.3081,0.4770,1.1104,1.4501
3.6626,0.3118,0.4744,1.1136,1.4550
3.6729,0.3126,0.4789,1.1169,1.4600
3.6834,0.3148,0.4805,1.1201,1.4650
3.6938,0.3080,0.4703,1.1233,1.4699
3.7042,0.3075,0.4828,1.1266,1.4749
3.7146,0.3119,0.4844,1.1298,1.4800
3.7250,0.3049,0.4773,1.1330,1.4850
3.7355,0.3148,0.4771,1.1363,1.4899
3.7458,0.3157,0.4852,1.1395,1.4950
3.7563,0.3076,0.4829,1.1427,1.5000
3.7667,0.3107,0.4825,1.1460,1.5050
3.7771,0.3110,0.4765,1.1492,1.5100
3.7876,0.3144,0.4865,1.1525,1.5151
3.7980,0.3156,0.4883,1.1558,1.5202
3.8084,0.3046,0.4834,1.1590,1.5252
3.8188,0.3150,0.4874,1.1622,1.5303
3.8292,0.3148,0.4805,1.1655,1.5353
3.8396,0.3146,0.4736,1.1688,1.5402
3.8500,0.3120,0.4879,1.1720,1.5453
3.8605,0.3144,0.4897,1.1753,1.5504
3.8709,0.3151,0.4711,1.1786,1.5553
3.8813,0.3183,0.4774,1.1819,1.5603
3.8917,0.3144,0.4832,1.1852,1.5653
3.9021,0.3211,0.4767,1.1885,1.5703
3.9125,0.3247,0.4739,1.1919,1.5752
3.9230,0.3137,0.4723,1.1952,1.5801
3.9334,0.3142,0.4795,1.1985,1.5852
3.9439,0.3247,0.4804,1.2019,1.5902
3.9543,0.3194,0.4676,1.2052,1.5951
3.9648,0.3214,0.4772,1.2086,1.6000
3.9752,0.3158,0.4672,1.2119,1.6049
3.9857,0.3112,0.4701,1.2151,1.6098
3.9961,0.3145,0.4800,1.2184,1.6148
4.0065,0.3146,0.4834,1.2217,1.6199
4.0169,0.3216,0.4807,1.2250,1.6249
4.0275,0.3213,0.4755,1.2284,1.6299
4.0379,0.3140,0.4793,1.2317,1.6349
4.0483,0.3152,0.4844,1.2350,1.6399
4.0587,0.3210,0.4765,1.2383,1.6449
4.0692,0.3167,0.4750,1.2416,1.6499
4.0796,0.3245,0.4834,1.2450,1.6549
4.0900,0.3084,0.4808,1.2482,1.6599
4.1004,0.3085,0.4777,1.2514,1.6649
4.1109,0.3210,0.4831,1.2548,1.6699
4.1213,0.3144,0.4799,1.2581,1.6749
4.1317,0.3150,0.4774,1.2613,1.6799
4.1421,0.3117,0.4875,1.2646,1.6850
4.1525,0.3050,0.4874,1.2678,1.6900
4.1629,0.3086,0.4779,1.2710,1.6950
4.1733,0.3110,0.4731,1.2742,1.6999
4.1837,0.3156,0.4850,1.2775,1.7050
4.1942,0.3176,0.4864,1.2808,1.7101
4.2046,0.3145,0.4766,1.2841,1.7150
4.2150,0.3049,0.4772,1.2873,1.7200
4.2254,0.3176,0.4863,1.2906,1.7251
4.2359,0.3143,0.4831,1.2938,1.7301
4.2463,0.3148,0.4706,1.2971,1.7350
4.2567,0.3179,0.4801,1.3004,1.7400
4.2671,0.3151,0.4843,1.3037,1.7451
4.2775,0.3184,0.4710,1.3070,1.7500
4.2880,0.3178,0.4801,1.3103,1.7550
4.2984,0.3178,0.4833,1.3137,1.7600
4.3088,0.3176,0.4764,1.3170,1.7650
4.3192,0.3209,0.4798,1.3203,1.7700
4.3296,0.3185,0.4810,1.3236,1.7750
4.3401,0.3211,0.4767,1.3270,1.7800
4.3505,0.3249,0.4774,1.3304,1.7849
4.3609,0.3242,0.4764,1.3337,1.7899
4.3714,0.3207,0.4828,1.3371,1.7949
4.3818,0.3181,0.4837,1.3404,1.8000
4.3922,0.3279,0.4869,1.3438,1.8050
4.4026,0.3310,0.4766,1.3473,1.8100
4.4131,0.3276,0.4831,1.3507,1.8151
4.4234,0.3222,0.4716,1.3540,1.8200
4.4339,0.3243,0.4798,1.3574,1.8250
4.4443,0.3244,0.4833,1.3608,1.8300
4.4547,0.3244,0.4833,1.3642,1.8350
4.4652,0.3279,0.4736,1.3676,1.8400
4.4756,0.3181,0.4772,1.3709,1.8449
4.4860,0.3180,0.4804,1.3742,1.8499
4.4964,0.3114,0.4737,1.3775,1.8549
4.5068,0.3183,0.4741,1.3808,1.8598
4.5172,0.3210,0.4798,1.3841,1.8648
4.5276,0.3151,0.4810,1.3874,1.8698
4.5381,0.3177,0.4732,1.3907,1.8748
4.5485,0.3116,0.4774,1.3940,1.8797
4.5589,0.3176,0.4798,1.3973,1.8847
4.5694,0.3144,0.4798,1.4006,1.8897
4.5798,0.3117,0.4841,1.4038,1.8948
4.5902,0.2985,0.4842,1.4069,1.8998
4.6007,0.3066,0.4828,1.4102,1.9049
4.6112,0.3046,0.4834,1.4133,1.9100
4.6216,0.3045,0.4800,1.4165,1.9150
4.6320,0.3046,0.4867,1.4197,1.9200
4.6424,0.3085,0.4744,1.4229,1.9250
4.6529,0.3044,0.4831,1.4261,1.9300
4.6633,0.3020,0.4846,1.4292,1.9351
4.6737,0.3045,0.4832,1.4324,1.9401
4.6842,0.3044,0.4811,1.4356,1.9452
4.6947,0.3046,0.4801,1.4388,1.9502
4.7051,0.3046,0.4835,1.4419,1.9552
4.7155,0.3023,0.4817,1.4451,1.9602
4.7259,0.3111,0.4766,1.4483,1.9652
4.7363,0.3046,0.4900,1.4515,1.9703
4.7467,0.3049,0.4906,1.4547,1.9754
4.7572,0.3075,0.4761,1.4579,1.9804
4.7677,0.3105,0.4804,1.4612,1.9855
4.7782,0.3046,0.4900,1.4643,1.9906
4.7886,0.3117,0.4842,1.4676,1.9956
4.7990,0.3144,0.4765,1.4709,2.0006
4.8094,0.3110,0.4864,1.4741,2.0056
4.8199,0.3079,0.4866,1.4773,2.0107
4.8304,0.3103,0.4801,1.4806,2.0158
4.8409,0.3106,0.4790,1.4839,2.0208
4.8513,0.3140,0.4759,1.4871,2.0258
4.8618,0.3141,0.4794,1.4904,2.0308
4.8722,0.3145,0.4768,1.4937,2.0357
4.8826,0.3145,0.4800,1.4970,2.0407
4.8930,0.3150,0.4775,1.5002,2.0457
4.9034,0.3181,0.4772,1.5036,2.0507
4.9139,0.3178,0.4700,1.5069,2.0556
4.9243,0.3218,0.4844,1.5102,2.0606
4.9347,0.3174,0.4827,1.5135,2.0657
4.9451,0.3110,0.4732,1.5168,2.0706
4.9555,0.3214,0.4838,1.5201,2.0756
4.9660,0.3214,0.4771,1.5235,2.0806
4.9764,0.3112,0.4767,1.5267,2.0856
4.9870,0.3130,0.4760,1.5300,2.0906
4.9974,0.3122,0.4816,1.5333,2.0956
